,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,64.1,4.58
1,4032.63,FeI,1.48,-2.38,76.8,5.05
2,4058.22,FeI,3.21,-1.18,28.13,4.91
3,4070.77,FeI,3.24,-0.87,26.63,4.6
4,4084.49,FeI,3.33,-0.54,35.33,4.57
5,4098.18,FeI,3.24,-0.97,31.31,4.8
6,4132.9,FeI,2.84,-0.92,56.91,4.79
7,4134.68,FeI,2.83,-0.65,64.44,4.68
8,4139.93,FeI,0.99,-3.51,36.92,4.69
9,4154.5,FeI,2.83,-0.69,61.52,4.65
10,4181.76,FeI,2.83,-0.37,80.57,4.79
11,4184.89,FeI,2.83,-0.87,49.79,4.58
12,4187.04,FeI,2.45,-0.56,93.24,4.82
13,4187.8,FeI,2.42,-0.55,88.67,4.65
14,4199.1,FeI,3.05,0.16,89.88,4.78
15,4233.6,FeI,2.48,-0.6,89.68,4.79
16,4238.81,FeI,3.4,-0.23,49.24,4.62
17,4238.81,FeI,3.4,-0.23,47.3,4.58
18,4367.9,FeI,1.61,-2.88,45.37,4.97
19,4430.61,FeI,2.22,-1.73,68.04,5.02
20,4447.72,FeI,2.22,-1.34,60.75,4.48
21,4602.0,FeI,1.61,-3.13,28.47,4.87
22,4647.43,FeI,2.95,-1.35,29.66,4.76
23,4707.27,FeI,3.24,-0.96,27.15,4.67
24,4736.77,FeI,3.21,-0.67,51.56,4.82
25,4871.32,FeI,2.87,-0.34,84.07,4.7
26,4872.14,FeI,2.88,-0.57,73.27,4.72
27,4890.76,FeI,2.88,-0.38,93.19,4.96
28,4903.31,FeI,2.88,-0.89,55.59,4.69
29,4918.99,FeI,2.86,-0.34,85.2,4.71
30,4924.77,FeI,2.28,-2.11,30.5,4.7
31,4938.81,FeI,2.88,-1.08,50.93,4.79
32,4946.39,FeI,3.37,-1.11,23.0,4.86
33,4950.11,FeI,3.41,-1.5,7.89,4.75
34,4966.09,FeI,3.33,-0.79,33.84,4.73
35,5006.12,FeI,2.83,-0.61,74.78,4.71
36,5022.24,FeI,3.98,-0.33,15.79,4.61
37,5044.21,FeI,2.85,-2.02,16.19,4.94
38,5049.82,FeI,2.28,-1.35,89.29,5.06
39,5068.77,FeI,2.94,-1.04,51.73,4.83
40,5074.75,FeI,4.22,-0.2,14.26,4.71
41,5079.22,FeI,2.2,-2.1,47.17,4.88
42,5131.47,FeI,2.22,-2.52,18.39,4.73
43,5162.27,FeI,4.18,0.02,28.19,4.82
44,5198.71,FeI,2.22,-2.09,49.82,4.94
45,5229.85,FeI,3.28,-0.97,32.77,4.81
46,5232.94,FeI,2.94,-0.06,99.85,4.79
47,5263.31,FeI,3.26,-0.87,31.06,4.65
48,5266.56,FeI,3.0,-0.39,82.3,4.81
49,5281.79,FeI,3.04,-0.83,50.56,4.7
50,5307.36,FeI,1.61,-2.91,44.2,4.89
51,5322.04,FeI,2.28,-2.8,11.76,4.84
52,5324.18,FeI,3.21,-0.11,76.55,4.67
53,5332.9,FeI,1.56,-2.78,50.45,4.8
54,5339.93,FeI,3.26,-0.63,41.14,4.6
55,5367.47,FeI,4.42,0.44,29.18,4.7
56,5379.57,FeI,3.69,-1.51,7.3,5.04
57,5393.17,FeI,3.24,-0.72,45.11,4.73
58,5410.91,FeI,4.47,0.4,25.05,4.71
59,5569.62,FeI,3.41,-0.52,42.89,4.69
60,5576.09,FeI,3.43,-1.0,23.72,4.8
61,5709.38,FeI,3.37,-1.01,35.13,4.97
62,5916.25,FeI,2.45,-2.99,4.04,4.71
63,6003.01,FeI,3.88,-1.1,6.62,4.79
64,6065.48,FeI,2.61,-1.53,47.65,4.75
65,6219.28,FeI,2.2,-2.45,39.33,5.0
66,6230.72,FeI,2.56,-1.28,85.17,5.07
67,6246.32,FeI,3.6,-0.77,16.94,4.56
68,6252.56,FeI,2.4,-1.69,62.66,4.89
69,6265.13,FeI,2.17,-2.54,28.55,4.86
70,6393.6,FeI,2.43,-1.58,68.72,4.9
71,6411.65,FeI,3.65,-0.59,30.53,4.77
72,6421.35,FeI,2.28,-2.01,55.19,4.91
73,6430.85,FeI,2.17,-1.95,62.88,4.84
74,6592.91,FeI,2.73,-1.47,48.19,4.81
75,6593.87,FeI,2.43,-2.42,23.87,4.93
76,6677.99,FeI,2.69,-1.42,54.4,4.81
77,4122.67,FeII,2.58,-3.38,45.02,5.19
78,4178.86,FeII,2.58,-2.44,70.0,4.77
79,4233.17,FeII,2.58,-1.81,85.15,4.49
80,4416.83,FeII,2.78,-2.41,51.3,4.55
81,4491.41,FeII,2.85,-2.64,30.72,4.46
82,4508.29,FeII,2.86,-2.25,56.44,4.58
83,4515.34,FeII,2.84,-2.36,73.56,5.03
84,4520.22,FeII,2.81,-2.6,57.2,4.89
85,4522.63,FeII,2.84,-1.99,92.51,5.08
86,4541.52,FeII,2.86,-2.79,35.64,4.72
87,4582.84,FeII,2.84,-3.06,15.42,4.46
88,4583.84,FeII,2.81,-1.74,87.01,4.65
89,5197.58,FeII,3.23,-2.05,42.35,4.5
90,5264.81,FeII,3.23,-3.23,9.08,4.8
91,5276.0,FeII,3.2,-1.9,58.15,4.6
92,5284.11,FeII,2.89,-3.19,31.46,5.03
93,5316.62,FeII,3.15,-1.78,91.87,5.08
94,5325.55,FeII,3.22,-3.16,13.93,4.93
95,5362.87,FeII,3.2,-2.62,39.73,4.98
96,5425.26,FeII,3.2,-3.39,14.8,5.16
97,5534.85,FeII,3.25,-2.87,14.08,4.66
98,6456.38,FeII,3.9,-2.08,14.48,4.64
99,7711.72,FeII,3.9,-2.5,10.84,4.85
