,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4032.63,FeI,1.48,-2.38,53.65,4.82
1,4058.22,FeI,3.21,-1.18,28.42,5.21
2,4063.28,FeI,3.37,-0.81,48.63,5.33
3,4067.98,FeI,3.21,-0.53,41.43,4.76
4,4084.49,FeI,3.33,-0.54,55.44,5.2
5,4114.44,FeI,2.83,-1.3,33.54,4.93
6,4132.9,FeI,2.84,-0.92,63.35,5.14
7,4134.68,FeI,2.83,-0.65,84.22,5.3
8,4154.5,FeI,2.83,-0.69,69.07,4.95
9,4156.8,FeI,2.83,-0.81,57.01,4.86
10,4157.78,FeI,3.42,-0.4,50.56,5.02
11,4173.92,FeI,0.99,-3.29,49.79,5.1
12,4175.64,FeI,2.85,-0.83,54.85,4.89
13,4181.76,FeI,2.83,-0.37,89.52,5.13
14,4184.89,FeI,2.83,-0.87,64.76,5.05
15,4199.1,FeI,3.05,0.16,95.98,5.0
16,4222.21,FeI,2.45,-0.97,85.59,5.11
17,4227.43,FeI,3.33,0.27,91.21,5.05
18,4233.6,FeI,2.48,-0.6,85.45,4.82
19,4238.81,FeI,3.4,-0.23,65.85,5.1
20,4352.74,FeI,2.22,-1.29,97.14,5.42
21,4408.41,FeI,2.2,-1.77,63.24,5.15
22,4430.61,FeI,2.22,-1.73,67.41,5.26
23,4442.34,FeI,2.2,-1.23,95.27,5.22
24,4443.19,FeI,2.86,-1.04,51.96,5.0
25,4447.72,FeI,2.22,-1.34,82.39,5.12
26,4459.12,FeI,2.17,-1.33,90.93,5.27
27,4494.56,FeI,2.2,-1.14,83.99,4.89
28,4592.65,FeI,1.56,-2.46,86.95,5.51
29,4602.94,FeI,1.48,-2.21,75.84,4.99
30,4630.12,FeI,2.28,-2.59,32.69,5.52
31,4647.43,FeI,2.95,-1.35,42.53,5.27
32,4678.85,FeI,3.6,-0.68,20.15,4.85
33,4707.27,FeI,3.24,-0.96,34.77,5.08
34,4733.59,FeI,1.48,-2.99,48.26,5.26
35,4736.77,FeI,3.21,-0.67,53.5,5.04
36,4772.8,FeI,1.56,-2.9,24.11,4.8
37,4871.32,FeI,2.87,-0.34,89.12,4.93
38,4872.14,FeI,2.88,-0.57,76.68,4.94
39,4882.14,FeI,3.41,-1.48,14.84,5.3
40,4890.76,FeI,2.88,-0.38,96.08,5.17
41,4938.81,FeI,2.88,-1.08,47.19,4.94
42,4939.69,FeI,0.86,-3.25,69.4,5.1
43,4966.09,FeI,3.33,-0.79,37.36,5.06
44,4985.25,FeI,3.93,-0.44,19.98,4.96
45,4994.13,FeI,0.91,-2.97,87.73,5.24
46,5014.94,FeI,3.94,-0.18,26.99,4.95
47,5041.07,FeI,0.96,-3.09,90.56,5.44
48,5041.76,FeI,1.48,-2.2,94.39,5.24
49,5049.82,FeI,2.28,-1.35,76.28,5.01
50,5068.77,FeI,2.94,-1.04,51.33,5.07
51,5079.22,FeI,2.2,-2.1,52.12,5.24
52,5079.74,FeI,0.99,-3.25,65.56,5.18
53,5079.74,FeI,0.99,-3.25,65.79,5.18
54,5083.34,FeI,0.96,-2.84,76.2,4.92
55,5123.72,FeI,1.01,-3.06,85.31,5.36
56,5131.47,FeI,2.22,-2.52,17.6,5.03
57,5133.69,FeI,4.17,0.36,37.9,4.84
58,5142.93,FeI,0.96,-3.07,86.67,5.37
59,5151.91,FeI,1.01,-3.32,50.89,5.08
60,5166.28,FeI,0.0,-4.12,85.76,5.21
61,5191.45,FeI,3.04,-0.55,86.94,5.32
62,5192.34,FeI,3.0,-0.42,82.86,5.07
63,5194.94,FeI,1.56,-2.02,93.61,5.2
64,5198.71,FeI,2.22,-2.09,60.3,5.38
65,5202.34,FeI,2.17,-1.87,69.52,5.26
66,5215.18,FeI,3.26,-0.86,37.48,5.0
67,5216.27,FeI,1.61,-2.08,92.12,5.25
68,5217.39,FeI,3.21,-1.07,43.52,5.27
69,5254.96,FeI,0.11,-4.76,55.24,5.47
70,5263.31,FeI,3.26,-0.87,39.03,5.03
71,5266.56,FeI,3.0,-0.39,95.03,5.23
72,5281.79,FeI,3.04,-0.83,51.44,4.96
73,5283.62,FeI,3.24,-0.45,60.14,4.97
74,5307.36,FeI,1.61,-2.91,42.86,5.19
75,5324.18,FeI,3.21,-0.11,88.47,5.09
76,5339.93,FeI,3.26,-0.63,50.5,4.97
77,5341.02,FeI,1.61,-1.95,94.92,5.12
78,5364.87,FeI,4.45,0.23,31.61,5.18
79,5365.4,FeI,3.57,-1.02,18.71,5.14
80,5383.37,FeI,4.31,0.65,48.8,4.86
81,5410.91,FeI,4.47,0.4,37.69,5.15
82,5415.2,FeI,4.39,0.64,42.94,4.86
83,5424.07,FeI,4.32,0.52,54.94,5.12
84,5497.52,FeI,1.01,-2.83,93.41,5.24
85,5501.47,FeI,0.96,-3.05,87.82,5.29
86,5506.78,FeI,0.99,-2.79,94.47,5.2
87,5569.62,FeI,3.41,-0.52,53.33,5.07
88,5586.76,FeI,3.37,-0.11,75.24,4.99
89,5624.54,FeI,3.41,-0.76,44.07,5.15
90,5701.54,FeI,2.56,-2.22,27.2,5.3
91,5952.72,FeI,3.98,-1.39,6.89,5.42
92,6024.06,FeI,4.55,-0.12,15.32,5.17
93,6137.69,FeI,2.59,-1.4,61.28,5.08
94,6213.43,FeI,2.22,-2.48,23.63,5.06
95,6219.28,FeI,2.2,-2.45,31.43,5.17
96,6230.72,FeI,2.56,-1.28,71.51,5.11
97,6240.65,FeI,2.22,-3.17,8.23,5.3
98,6252.56,FeI,2.4,-1.69,78.61,5.42
99,6301.5,FeI,3.65,-0.71,24.17,4.96
100,6421.35,FeI,2.28,-2.01,48.33,5.1
101,6430.85,FeI,2.17,-1.95,65.91,5.2
102,6494.98,FeI,2.4,-1.27,88.09,5.14
103,6546.24,FeI,2.76,-1.54,41.13,5.07
104,6609.11,FeI,2.56,-2.69,8.27,5.12
105,6677.99,FeI,2.69,-1.42,53.91,5.07
106,4178.86,FeII,2.58,-2.44,69.37,4.95
107,4233.17,FeII,2.58,-1.81,97.47,4.88
108,4416.83,FeII,2.78,-2.41,56.62,4.9
109,4489.18,FeII,2.83,-2.97,20.8,4.82
110,4491.41,FeII,2.85,-2.64,41.21,4.94
111,4508.29,FeII,2.86,-2.25,73.71,5.15
112,4515.34,FeII,2.84,-2.36,60.0,5.03
113,4520.22,FeII,2.81,-2.6,60.19,5.17
114,4541.52,FeII,2.86,-2.79,26.73,4.87
115,4576.34,FeII,2.84,-2.92,26.69,4.92
116,4582.84,FeII,2.84,-3.06,22.95,5.0
117,4620.52,FeII,2.83,-3.19,15.76,4.89
118,5197.58,FeII,3.23,-2.05,60.37,5.05
119,5234.63,FeII,3.22,-2.18,65.25,5.26
120,5264.81,FeII,3.23,-3.23,13.63,5.29
121,5276.0,FeII,3.2,-1.9,79.98,5.21
122,5284.11,FeII,2.89,-3.19,34.45,5.41
123,5316.62,FeII,3.15,-1.78,91.15,5.22
124,5362.87,FeII,3.2,-2.62,43.02,5.3
125,5425.26,FeII,3.2,-3.39,7.54,5.12
126,5534.85,FeII,3.25,-2.87,27.57,5.3
127,6247.56,FeII,3.89,-2.33,18.98,5.27
128,6432.68,FeII,2.89,-3.71,13.63,5.33
129,6456.38,FeII,3.9,-2.08,23.87,5.19
