,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4173.92,FeI,0.99,-3.29,70.0,4.77
1,4181.76,FeI,2.83,-0.37,89.3,4.46
2,4408.41,FeI,2.2,-1.77,67.2,4.71
3,4430.61,FeI,2.22,-1.73,73.5,4.77
4,4459.12,FeI,2.17,-1.33,106.6,4.82
5,4489.74,FeI,0.12,-3.9,114.9,4.93
6,4494.56,FeI,2.2,-1.14,113.4,4.78
7,4531.15,FeI,1.48,-2.1,105.2,4.68
8,4668.13,FeI,3.26,-1.08,34.8,4.83
9,4678.85,FeI,3.6,-0.68,28.6,4.73
10,4772.8,FeI,1.56,-2.9,45.7,4.7
11,4789.65,FeI,3.55,-0.96,12.0,4.5
12,4871.32,FeI,2.87,-0.34,108.6,4.66
13,4890.76,FeI,2.88,-0.38,104.8,4.65
14,4891.49,FeI,2.85,-0.11,108.8,4.41
15,4918.99,FeI,2.86,-0.34,101.9,4.54
16,4920.5,FeI,2.83,0.07,132.0,4.59
17,4924.77,FeI,2.28,-2.11,35.4,4.64
18,4939.69,FeI,0.86,-3.25,93.5,4.79
19,4946.39,FeI,3.37,-1.11,22.0,4.72
20,4994.13,FeI,0.91,-2.97,115.2,4.9
21,5006.12,FeI,2.83,-0.61,97.3,4.68
22,5041.76,FeI,1.48,-2.2,121.0,4.96
23,5049.82,FeI,2.28,-1.35,84.4,4.55
24,5079.74,FeI,0.99,-3.25,91.9,4.91
25,5083.34,FeI,0.96,-2.84,111.1,4.75
26,5123.72,FeI,1.01,-3.06,101.5,4.88
27,5127.36,FeI,0.91,-3.25,98.1,4.89
28,5133.69,FeI,4.17,0.36,41.8,4.59
29,5150.84,FeI,0.99,-3.04,102.0,4.84
30,5162.27,FeI,4.18,0.02,36.3,4.85
31,5171.6,FeI,1.48,-1.72,147.9,4.92
32,5191.45,FeI,3.04,-0.55,76.5,4.58
33,5192.34,FeI,3.0,-0.42,83.9,4.5
34,5215.18,FeI,3.26,-0.86,28.8,4.47
35,5247.05,FeI,0.09,-4.97,52.6,4.95
36,5250.21,FeI,0.12,-4.9,57.8,4.98
37,5250.65,FeI,2.2,-2.18,51.9,4.83
38,5254.96,FeI,0.11,-4.76,77.2,5.07
39,5266.56,FeI,3.0,-0.39,82.6,4.44
40,5281.79,FeI,3.04,-0.83,60.3,4.64
41,5332.9,FeI,1.56,-2.78,55.5,4.66
42,5341.02,FeI,1.61,-1.95,116.2,4.73
43,5369.96,FeI,4.37,0.54,31.9,4.47
44,5383.37,FeI,4.31,0.65,58.1,4.69
45,5393.17,FeI,3.24,-0.72,40.9,4.5
46,5497.52,FeI,1.01,-2.83,123.6,4.92
47,5506.78,FeI,0.99,-2.79,127.5,4.92
48,5569.62,FeI,3.41,-0.52,54.4,4.69
49,5572.84,FeI,3.39,-0.28,59.9,4.49
50,5586.76,FeI,3.37,-0.11,76.7,4.52
51,5615.64,FeI,3.33,0.04,104.7,4.7
52,5956.69,FeI,0.86,-4.5,16.3,4.75
53,6065.48,FeI,2.61,-1.53,62.2,4.76
54,6137.69,FeI,2.59,-1.4,79.7,4.82
55,6191.56,FeI,2.43,-1.42,78.6,4.62
56,6230.72,FeI,2.56,-1.28,84.3,4.71
57,6252.56,FeI,2.4,-1.69,67.7,4.71
58,6335.33,FeI,2.2,-2.18,59.5,4.84
59,6393.6,FeI,2.43,-1.58,82.0,4.81
60,6421.35,FeI,2.28,-2.01,61.6,4.8
61,6494.98,FeI,2.4,-1.27,105.2,4.75
62,6593.87,FeI,2.43,-2.42,25.6,4.84
63,6978.85,FeI,2.48,-2.5,17.0,4.76
64,4128.75,FeII,2.58,-3.47,21.3,4.85
65,4416.83,FeII,2.78,-2.41,62.0,4.7
66,4489.18,FeII,2.83,-2.97,26.9,4.75
67,4491.41,FeII,2.85,-2.64,44.5,4.76
68,4520.22,FeII,2.81,-2.6,64.5,4.96
69,4555.89,FeII,2.83,-2.25,61.0,4.58
70,4583.84,FeII,2.81,-1.74,106.5,4.72
71,4923.93,FeII,2.89,-1.21,127.4,4.58
72,5197.58,FeII,3.23,-2.05,48.0,4.64
73,5234.63,FeII,3.22,-2.18,45.5,4.72
74,5276.0,FeII,3.2,-1.9,62.3,4.64
75,5316.62,FeII,3.15,-1.78,92.3,4.87
