,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,82.79,4.63
1,4152.17,FeI,0.96,-3.16,55.38,4.54
2,4153.9,FeI,3.4,-0.28,29.93,4.23
3,4156.8,FeI,2.83,-0.81,69.61,4.69
4,4172.75,FeI,0.96,-3.02,78.5,4.71
5,4175.64,FeI,2.85,-0.83,52.11,4.48
6,4187.8,FeI,2.42,-0.55,101.1,4.4
7,4191.43,FeI,2.47,-0.67,100.0,4.56
8,4199.1,FeI,3.05,0.16,103.2,4.51
9,4238.81,FeI,3.4,-0.23,48.5,4.49
10,4258.32,FeI,0.09,-4.36,82.39,5.0
11,4291.46,FeI,0.05,-4.08,93.26,4.84
12,4401.29,FeI,3.6,-0.99,15.47,4.82
13,4430.61,FeI,2.22,-1.73,58.91,4.68
14,4442.34,FeI,2.2,-1.23,78.81,4.42
15,4459.12,FeI,2.17,-1.33,90.83,4.66
16,4494.56,FeI,2.2,-1.14,80.2,4.34
17,4531.15,FeI,1.48,-2.1,77.19,4.38
18,4592.65,FeI,1.56,-2.46,59.86,4.59
19,4602.0,FeI,1.61,-3.13,35.02,4.97
20,4637.5,FeI,3.28,-1.29,23.58,4.94
21,4669.17,FeI,3.65,-1.25,8.31,4.83
22,4736.77,FeI,3.21,-0.67,56.47,4.77
23,4786.81,FeI,3.02,-1.61,25.77,4.99
24,4871.32,FeI,2.87,-0.34,81.6,4.34
25,4872.14,FeI,2.88,-0.57,60.49,4.31
26,4890.76,FeI,2.88,-0.38,71.91,4.27
27,4903.31,FeI,2.88,-0.89,48.86,4.47
28,4918.99,FeI,2.86,-0.34,86.9,4.4
29,4920.5,FeI,2.83,0.07,99.57,4.13
30,4938.81,FeI,2.88,-1.08,37.56,4.49
31,4939.69,FeI,0.86,-3.25,70.71,4.62
32,4946.39,FeI,3.37,-1.11,16.25,4.66
33,4966.09,FeI,3.33,-0.79,36.92,4.73
34,5001.86,FeI,3.88,-0.01,27.78,4.45
35,5005.71,FeI,3.88,-0.12,17.12,4.31
36,5006.12,FeI,2.83,-0.61,70.79,4.41
37,5014.94,FeI,3.94,-0.18,25.11,4.63
38,5049.82,FeI,2.28,-1.35,73.08,4.5
39,5051.64,FeI,0.91,-2.76,104.9,4.64
40,5074.75,FeI,4.22,-0.2,16.68,4.78
41,5079.74,FeI,0.99,-3.25,60.28,4.63
42,5083.34,FeI,0.96,-2.84,93.11,4.6
43,5123.72,FeI,1.01,-3.06,77.29,4.68
44,5127.36,FeI,0.91,-3.25,75.24,4.72
45,5131.47,FeI,2.22,-2.52,14.98,4.63
46,5141.74,FeI,2.42,-2.24,15.83,4.62
47,5150.84,FeI,0.99,-3.04,78.37,4.64
48,5162.27,FeI,4.18,0.02,24.17,4.69
49,5166.28,FeI,0.0,-4.12,76.79,4.46
50,5194.94,FeI,1.56,-2.02,91.53,4.5
51,5198.71,FeI,2.22,-2.09,28.74,4.52
52,5202.34,FeI,2.17,-1.87,46.14,4.53
53,5216.27,FeI,1.61,-2.08,85.9,4.55
54,5254.96,FeI,0.11,-4.76,52.21,4.92
55,5263.31,FeI,3.26,-0.87,28.84,4.57
56,5266.56,FeI,3.0,-0.39,66.36,4.32
57,5281.79,FeI,3.04,-0.83,46.55,4.54
58,5302.3,FeI,3.28,-0.73,37.6,4.6
59,5324.18,FeI,3.21,-0.11,73.15,4.38
60,5332.9,FeI,1.56,-2.78,41.37,4.59
61,5339.93,FeI,3.26,-0.63,35.69,4.45
62,5341.02,FeI,1.61,-1.95,99.11,4.58
63,5383.37,FeI,4.31,0.65,36.71,4.44
64,5410.91,FeI,4.47,0.4,28.02,4.73
65,5415.2,FeI,4.39,0.64,32.87,4.49
66,5424.07,FeI,4.32,0.52,38.98,4.62
67,5497.52,FeI,1.01,-2.83,93.85,4.62
68,5501.47,FeI,0.96,-3.05,94.69,4.78
69,5569.62,FeI,3.41,-0.52,32.98,4.46
70,5572.84,FeI,3.39,-0.28,50.86,4.47
71,5586.76,FeI,3.37,-0.11,67.03,4.47
72,6065.48,FeI,2.61,-1.53,43.51,4.62
73,6065.48,FeI,2.61,-1.53,39.94,4.57
74,6173.34,FeI,2.22,-2.88,13.33,4.87
75,6213.43,FeI,2.22,-2.48,18.3,4.62
76,6219.28,FeI,2.2,-2.45,28.28,4.78
77,6230.72,FeI,2.56,-1.28,67.02,4.61
78,6246.32,FeI,3.6,-0.77,12.15,4.39
79,6252.56,FeI,2.4,-1.69,56.69,4.69
80,6280.62,FeI,0.86,-4.39,37.77,5.21
81,6335.33,FeI,2.2,-2.18,30.43,4.54
82,6393.6,FeI,2.43,-1.58,54.91,4.58
83,6411.65,FeI,3.65,-0.59,19.06,4.49
84,6430.85,FeI,2.17,-1.95,64.68,4.76
85,6494.98,FeI,2.4,-1.27,97.88,4.75
86,6546.24,FeI,2.76,-1.54,42.84,4.78
87,6592.91,FeI,2.73,-1.47,36.14,4.57
88,4416.83,FeII,2.78,-2.41,45.93,4.44
89,4489.18,FeII,2.83,-2.97,24.4,4.68
90,4491.41,FeII,2.85,-2.64,40.11,4.66
91,4508.29,FeII,2.86,-2.25,64.79,4.64
92,4515.34,FeII,2.84,-2.36,55.44,4.6
93,4520.22,FeII,2.81,-2.6,50.84,4.74
94,4582.84,FeII,2.84,-3.06,22.09,4.73
95,5197.58,FeII,3.23,-2.05,38.76,4.47
96,5234.63,FeII,3.22,-2.18,45.84,4.69
97,5276.0,FeII,3.2,-1.9,51.57,4.46
