,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3917.18,FeI,0.99,-2.15,88.1,4.7
1,4134.68,FeI,2.83,-0.65,58.9,4.72
2,4181.76,FeI,2.83,-0.37,54.4,4.36
3,4187.8,FeI,2.42,-0.55,83.7,4.58
4,4202.03,FeI,1.48,-0.69,119.6,4.47
5,4216.18,FeI,0.0,-3.36,84.6,4.59
6,4227.43,FeI,3.33,0.27,77.4,4.69
7,4233.6,FeI,2.48,-0.6,72.6,4.48
8,4250.12,FeI,2.47,-0.41,93.7,4.69
9,4447.72,FeI,2.22,-1.34,56.5,4.62
10,4461.65,FeI,0.09,-3.19,88.8,4.56
11,4466.55,FeI,2.83,-0.6,54.9,4.56
12,4489.74,FeI,0.12,-3.9,54.8,4.69
13,4494.56,FeI,2.2,-1.14,68.9,4.6
14,4772.8,FeI,1.56,-2.9,20.4,4.72
15,4872.14,FeI,2.88,-0.57,65.3,4.72
16,4890.76,FeI,2.88,-0.38,79.9,4.77
17,4891.49,FeI,2.85,-0.11,81.1,4.49
18,4918.99,FeI,2.86,-0.34,70.3,4.54
19,4939.69,FeI,0.86,-3.25,39.4,4.62
20,5006.12,FeI,2.83,-0.61,52.9,4.49
21,5012.07,FeI,0.86,-2.6,82.4,4.67
22,5041.07,FeI,0.96,-3.09,48.8,4.73
23,5041.76,FeI,1.48,-2.2,72.6,4.83
24,5049.82,FeI,2.28,-1.35,59.1,4.69
25,5051.64,FeI,0.91,-2.76,71.2,4.69
26,5068.77,FeI,2.94,-1.04,37.4,4.79
27,5079.74,FeI,0.99,-3.25,37.2,4.73
28,5083.34,FeI,0.96,-2.84,61.8,4.67
29,5127.36,FeI,0.91,-3.25,45.7,4.77
30,5133.69,FeI,4.17,0.36,25.8,4.57
31,5142.93,FeI,0.96,-3.07,56.0,4.81
32,5150.84,FeI,0.99,-3.04,42.4,4.6
33,5166.28,FeI,0.0,-4.12,68.4,4.91
34,5171.6,FeI,1.48,-1.72,84.6,4.54
35,5194.94,FeI,1.56,-2.02,73.7,4.74
36,5198.71,FeI,2.22,-2.09,23.4,4.72
37,5232.94,FeI,2.94,-0.06,86.2,4.6
38,5254.96,FeI,0.11,-4.76,18.2,4.78
39,5263.31,FeI,3.26,-0.87,18.7,4.58
40,5266.56,FeI,3.0,-0.39,70.0,4.72
41,5281.79,FeI,3.04,-0.83,33.9,4.62
42,5283.62,FeI,3.24,-0.45,49.7,4.74
43,5324.18,FeI,3.21,-0.11,55.5,4.45
44,5332.9,FeI,1.56,-2.78,23.8,4.65
45,5339.93,FeI,3.26,-0.63,28.0,4.56
46,5341.02,FeI,1.61,-1.95,69.9,4.66
47,5365.4,FeI,3.57,-1.02,10.8,4.81
48,5369.96,FeI,4.37,0.54,21.5,4.5
49,5371.49,FeI,0.96,-1.64,132.0,4.8
50,5383.37,FeI,4.31,0.65,28.3,4.48
51,5397.13,FeI,0.91,-1.98,111.6,4.64
52,5405.78,FeI,0.99,-1.85,124.8,4.89
53,5410.91,FeI,4.47,0.4,16.9,4.63
54,5415.2,FeI,4.39,0.64,26.6,4.54
55,5429.7,FeI,0.96,-1.88,125.8,4.9
56,5434.52,FeI,1.01,-2.13,116.2,5.0
57,5497.52,FeI,1.01,-2.83,66.3,4.75
58,5501.47,FeI,0.96,-3.05,50.5,4.68
59,5506.78,FeI,0.99,-2.79,75.9,4.85
60,5569.62,FeI,3.41,-0.52,26.2,4.57
61,5576.09,FeI,3.43,-1.0,10.0,4.58
62,5615.64,FeI,3.33,0.04,63.9,4.56
63,6065.48,FeI,2.61,-1.53,26.5,4.64
64,6191.56,FeI,2.43,-1.42,45.6,4.66
65,6252.56,FeI,2.4,-1.69,34.3,4.7
66,6265.13,FeI,2.17,-2.54,17.2,4.89
67,6335.33,FeI,2.2,-2.18,27.1,4.81
68,6393.6,FeI,2.43,-1.58,38.2,4.68
69,6400.0,FeI,3.6,-0.27,38.2,4.73
70,6411.65,FeI,3.65,-0.59,17.1,4.65
71,6421.35,FeI,2.28,-2.01,32.3,4.83
72,6494.98,FeI,2.4,-1.27,55.6,4.61
73,6677.99,FeI,2.69,-1.42,33.2,4.72
74,4178.86,FeII,2.58,-2.44,51.7,4.73
75,4416.83,FeII,2.78,-2.41,41.3,4.73
76,4491.41,FeII,2.85,-2.64,16.1,4.49
77,4508.29,FeII,2.86,-2.25,31.8,4.49
78,4515.34,FeII,2.84,-2.36,37.4,4.67
79,4520.22,FeII,2.81,-2.6,34.5,4.83
80,4541.52,FeII,2.86,-2.79,19.5,4.75
81,4555.89,FeII,2.83,-2.25,41.4,4.62
82,4583.84,FeII,2.81,-1.74,69.2,4.54
83,4923.93,FeII,2.89,-1.21,102.0,4.67
84,5018.44,FeII,2.89,-1.34,95.8,4.67
85,5197.58,FeII,3.23,-2.05,39.7,4.81
86,5234.63,FeII,3.22,-2.18,32.4,4.8
87,5276.0,FeII,3.2,-1.9,42.9,4.67
