,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
41,4630.12,FeI,2.28,-2.59,20.42,5.09
42,4637.5,FeI,3.28,-1.29,11.21,4.71
43,4647.43,FeI,2.95,-1.35,37.52,5.06
44,4668.13,FeI,3.26,-1.08,16.91,4.63
45,4669.17,FeI,3.65,-1.25,4.28,4.62
46,4678.85,FeI,3.6,-0.68,21.04,4.78
47,4709.09,FeI,3.65,-1.32,8.28,4.97
48,4733.59,FeI,1.48,-2.99,38.23,4.95
49,4736.77,FeI,3.21,-0.67,54.07,4.95
50,4772.8,FeI,1.56,-2.9,29.02,4.71
51,4871.32,FeI,2.87,-0.34,84.48,4.71
52,4872.14,FeI,2.88,-0.57,71.11,4.71
53,4891.49,FeI,2.85,-0.11,89.97,4.62
54,4918.99,FeI,2.86,-0.34,81.31,4.64
55,4924.77,FeI,2.28,-2.11,22.55,4.64
56,4938.81,FeI,2.88,-1.08,33.29,4.59
57,4939.69,FeI,0.86,-3.25,58.59,4.75
58,4966.09,FeI,3.33,-0.79,29.59,4.72
59,4985.25,FeI,3.93,-0.44,13.83,4.71
60,4994.13,FeI,0.91,-2.97,75.67,4.84
61,5001.86,FeI,3.88,-0.01,33.95,4.67
62,5005.71,FeI,3.88,-0.12,25.95,4.63
63,5006.12,FeI,2.83,-0.61,72.04,4.7
64,5022.24,FeI,3.98,-0.33,14.91,4.7
65,5041.07,FeI,0.96,-3.09,80.3,5.04
66,5041.76,FeI,1.48,-2.2,80.19,4.79
67,5049.82,FeI,2.28,-1.35,73.15,4.8
68,5051.64,FeI,0.91,-2.76,91.02,4.88
69,5068.77,FeI,2.94,-1.04,38.29,4.72
70,5074.75,FeI,4.22,-0.2,19.03,4.92
71,5079.22,FeI,2.2,-2.1,44.56,4.95
72,5079.74,FeI,0.99,-3.25,63.78,4.95
73,5083.34,FeI,0.96,-2.84,81.94,4.83
74,5098.7,FeI,2.17,-2.03,55.19,5.05
75,5123.72,FeI,1.01,-3.06,73.81,4.94
76,5127.36,FeI,0.91,-3.25,59.07,4.77
77,5131.47,FeI,2.22,-2.52,16.08,4.81
78,5133.69,FeI,4.17,0.36,31.26,4.62
79,5141.74,FeI,2.42,-2.24,18.54,4.86
80,5142.93,FeI,0.96,-3.07,77.69,4.98
81,5150.84,FeI,0.99,-3.04,76.79,5.0
82,5151.91,FeI,1.01,-3.32,55.86,4.93
83,5162.27,FeI,4.18,0.02,31.44,4.94
84,5166.28,FeI,0.0,-4.12,76.28,4.8
85,5191.45,FeI,3.04,-0.55,60.79,4.72
86,5192.34,FeI,3.0,-0.42,68.44,4.62
87,5194.94,FeI,1.56,-2.02,77.11,4.63
88,5202.34,FeI,2.17,-1.87,65.36,5.04
89,5215.18,FeI,3.26,-0.86,34.02,4.83
90,5216.27,FeI,1.61,-2.08,73.97,4.73
91,5225.53,FeI,0.11,-4.75,51.73,5.15
92,5229.85,FeI,3.28,-0.97,22.05,4.67
93,5232.94,FeI,2.94,-0.06,93.75,4.69
94,5242.49,FeI,3.63,-0.97,16.14,4.95
95,5247.05,FeI,0.09,-4.97,32.96,5.07
96,5250.21,FeI,0.12,-4.9,31.15,4.99
97,5250.65,FeI,2.2,-2.18,33.81,4.87
98,5253.46,FeI,3.28,-1.58,11.03,5.02
99,5263.31,FeI,3.26,-0.87,27.19,4.65
100,5266.56,FeI,3.0,-0.39,69.97,4.62
101,5281.79,FeI,3.04,-0.83,43.42,4.69
102,5302.3,FeI,3.28,-0.73,40.0,4.78
103,5307.36,FeI,1.61,-2.91,30.98,4.79
104,5324.18,FeI,3.21,-0.11,72.6,4.68
105,5332.9,FeI,1.56,-2.78,37.98,4.71
106,5339.93,FeI,3.26,-0.63,42.03,4.71
107,5341.02,FeI,1.61,-1.95,95.86,5.0
108,5364.87,FeI,4.45,0.23,16.65,4.67
109,5365.4,FeI,3.57,-1.02,7.64,4.51
110,5367.47,FeI,4.42,0.44,26.31,4.69
111,5383.37,FeI,4.31,0.65,38.33,4.62
112,5393.17,FeI,3.24,-0.72,42.56,4.8
113,5410.91,FeI,4.47,0.4,18.19,4.57
114,5415.2,FeI,4.39,0.64,32.28,4.58
115,5424.07,FeI,4.32,0.52,41.6,4.8
116,5497.52,FeI,1.01,-2.83,91.39,4.99
117,5501.47,FeI,0.96,-3.05,76.29,4.87
118,5506.78,FeI,0.99,-2.79,90.96,4.93
119,5569.62,FeI,3.41,-0.52,40.01,4.71
120,5572.84,FeI,3.39,-0.28,51.78,4.65
121,5576.09,FeI,3.43,-1.0,25.47,4.94
122,5717.83,FeI,4.28,-0.96,5.41,5.12
123,6137.69,FeI,2.59,-1.4,51.35,4.75
124,6173.34,FeI,2.22,-2.88,19.31,5.17
125,6191.56,FeI,2.43,-1.42,63.87,4.79
126,6230.72,FeI,2.56,-1.28,65.39,4.82
127,6252.56,FeI,2.4,-1.69,45.86,4.75
128,6322.69,FeI,2.59,-2.43,18.83,5.14
129,6335.33,FeI,2.2,-2.18,30.16,4.7
130,6393.6,FeI,2.43,-1.58,51.72,4.73
131,6411.65,FeI,3.65,-0.59,26.76,4.79
132,6430.85,FeI,2.17,-1.95,52.44,4.79
133,6481.87,FeI,2.28,-3.01,8.96,4.97
134,6494.98,FeI,2.4,-1.27,69.28,4.68
135,6546.24,FeI,2.76,-1.54,35.65,4.81
136,6592.91,FeI,2.73,-1.47,41.66,4.81
137,6593.87,FeI,2.43,-2.42,17.02,4.88
138,6609.11,FeI,2.56,-2.69,4.56,4.75
139,6677.99,FeI,2.69,-1.42,50.23,4.85
140,4508.29,FeII,2.86,-2.25,58.07,4.77
141,4515.34,FeII,2.84,-2.36,50.76,4.74
142,4520.22,FeII,2.81,-2.6,47.0,4.9
143,4541.52,FeII,2.86,-2.79,27.91,4.75
144,4576.34,FeII,2.84,-2.92,24.32,4.78
145,4620.52,FeII,2.83,-3.19,14.33,4.75
146,5234.63,FeII,3.22,-2.18,44.89,4.85
147,5316.62,FeII,3.15,-1.78,70.98,4.8
148,5362.87,FeII,3.2,-2.62,26.73,4.91
149,5534.85,FeII,3.25,-2.87,13.86,4.86
