,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3940.88,FeI,0.96,-2.49,82.2,5.5
1,3949.95,FeI,2.17,-1.25,80.1,5.58
2,4001.66,FeI,2.17,-1.9,54.5,5.55
3,4009.71,FeI,2.22,-1.25,77.9,5.56
4,4032.63,FeI,1.48,-2.38,54.2,5.24
5,4080.21,FeI,3.28,-1.18,33.0,5.57
6,4114.44,FeI,2.83,-1.3,40.7,5.36
7,4132.06,FeI,1.61,-0.68,136.9,5.45
8,4132.9,FeI,2.84,-0.92,49.9,5.18
9,4139.93,FeI,0.99,-3.51,25.9,5.22
10,4143.87,FeI,1.56,-0.51,136.7,5.23
11,4156.8,FeI,2.83,-0.81,67.9,5.47
12,4157.78,FeI,3.42,-0.4,46.2,5.21
13,4158.79,FeI,3.43,-0.7,38.9,5.36
14,4173.92,FeI,0.99,-3.29,51.0,5.52
15,4187.04,FeI,2.45,-0.56,98.7,5.41
16,4191.43,FeI,2.47,-0.67,84.9,5.25
17,4199.1,FeI,3.05,0.16,97.5,5.49
18,4202.03,FeI,1.48,-0.69,126.7,5.18
19,4233.6,FeI,2.48,-0.6,87.0,5.23
20,4238.81,FeI,3.4,-0.23,65.2,5.39
21,4250.79,FeI,1.56,-0.71,128.5,5.3
22,4282.4,FeI,2.17,-0.78,104.6,5.67
23,4337.05,FeI,1.56,-1.7,89.6,5.46
24,4375.93,FeI,0.0,-3.0,110.8,5.59
25,4430.61,FeI,2.22,-1.73,53.3,5.33
26,4442.34,FeI,2.2,-1.23,75.7,5.29
27,4447.72,FeI,2.22,-1.34,76.1,5.43
28,4461.65,FeI,0.09,-3.19,92.7,5.39
29,4466.55,FeI,2.83,-0.6,80.8,5.55
30,4484.22,FeI,3.6,-0.64,23.8,5.14
31,4489.74,FeI,0.12,-3.9,62.0,5.34
32,4494.56,FeI,2.2,-1.14,81.7,5.33
33,4528.61,FeI,2.17,-0.89,111.1,5.63
34,4531.15,FeI,1.48,-2.1,78.0,5.44
35,4592.65,FeI,1.56,-2.46,66.0,5.59
36,4602.94,FeI,1.48,-2.21,72.6,5.42
37,4630.12,FeI,2.28,-2.59,21.1,5.57
38,4637.5,FeI,3.28,-1.29,19.2,5.31
39,4647.43,FeI,2.95,-1.35,38.8,5.46
40,4668.13,FeI,3.26,-1.08,30.2,5.35
41,4678.85,FeI,3.6,-0.68,30.1,5.31
42,4736.77,FeI,3.21,-0.67,57.2,5.4
43,4772.8,FeI,1.56,-2.9,27.3,5.22
44,4871.32,FeI,2.87,-0.34,83.5,5.22
45,4872.14,FeI,2.88,-0.57,83.3,5.45
46,4890.76,FeI,2.88,-0.38,82.8,5.25
47,4891.49,FeI,2.85,-0.11,97.0,5.23
48,4903.31,FeI,2.88,-0.89,67.9,5.46
49,4918.99,FeI,2.86,-0.34,87.9,5.29
50,4924.77,FeI,2.28,-2.11,37.2,5.43
51,4938.81,FeI,2.88,-1.08,48.8,5.27
52,4946.39,FeI,3.37,-1.11,22.5,5.3
53,4994.13,FeI,0.91,-2.97,64.5,5.3
54,5012.07,FeI,0.86,-2.6,91.8,5.52
55,5022.24,FeI,3.98,-0.33,32.7,5.41
56,5028.13,FeI,3.57,-1.12,15.5,5.32
57,5041.76,FeI,1.48,-2.2,77.2,5.47
58,5049.82,FeI,2.28,-1.35,79.1,5.52
59,5051.64,FeI,0.91,-2.76,81.2,5.47
60,5068.77,FeI,2.94,-1.04,47.6,5.27
61,5079.74,FeI,0.99,-3.25,59.6,5.55
62,5083.34,FeI,0.96,-2.84,69.8,5.33
63,5123.72,FeI,1.01,-3.06,63.9,5.47
64,5127.36,FeI,0.91,-3.25,67.3,5.62
65,5133.69,FeI,4.17,0.36,47.2,5.2
66,5150.84,FeI,0.99,-3.04,62.9,5.41
67,5151.91,FeI,1.01,-3.32,47.4,5.4
68,5162.27,FeI,4.18,0.02,37.4,5.37
69,5191.45,FeI,3.04,-0.55,64.9,5.21
70,5192.34,FeI,3.0,-0.42,79.0,5.32
71,5202.34,FeI,2.17,-1.87,66.2,5.62
72,5215.18,FeI,3.26,-0.86,35.5,5.2
73,5216.27,FeI,1.61,-2.08,67.9,5.25
74,5232.94,FeI,2.94,-0.06,104.0,5.36
75,5242.49,FeI,3.63,-0.97,20.5,5.38
76,5254.96,FeI,0.11,-4.76,36.2,5.6
77,5263.31,FeI,3.26,-0.87,43.8,5.37
78,5266.56,FeI,3.0,-0.39,80.6,5.31
79,5281.79,FeI,3.04,-0.83,61.9,5.43
80,5302.3,FeI,3.28,-0.73,50.8,5.38
81,5307.36,FeI,1.61,-2.91,32.3,5.36
82,5324.18,FeI,3.21,-0.11,80.2,5.25
83,5332.9,FeI,1.56,-2.78,34.9,5.22
84,5339.93,FeI,3.26,-0.63,47.0,5.18
85,5341.02,FeI,1.61,-1.95,84.7,5.49
86,5364.87,FeI,4.45,0.23,39.5,5.48
87,5365.4,FeI,3.57,-1.02,21.2,5.37
88,5367.47,FeI,4.42,0.44,43.8,5.32
89,5371.49,FeI,0.96,-1.64,131.1,5.42
90,5383.37,FeI,4.31,0.65,55.0,5.2
91,5393.17,FeI,3.24,-0.72,57.2,5.44
92,5397.13,FeI,0.91,-1.98,109.4,5.3
93,5405.78,FeI,0.99,-1.85,124.0,5.54
94,5410.91,FeI,4.47,0.4,46.5,5.46
95,5424.07,FeI,4.32,0.52,56.1,5.36
96,5434.52,FeI,1.01,-2.13,100.1,5.35
97,5497.52,FeI,1.01,-2.83,70.5,5.35
98,5501.47,FeI,0.96,-3.05,67.7,5.46
99,5506.78,FeI,0.99,-2.79,72.8,5.34
100,5569.62,FeI,3.41,-0.52,48.4,5.25
101,5576.09,FeI,3.43,-1.0,33.3,5.46
102,5586.76,FeI,3.37,-0.11,79.0,5.38
103,5615.64,FeI,3.33,0.04,86.0,5.31
104,5624.54,FeI,3.41,-0.76,36.2,5.26
105,5662.52,FeI,4.17,-0.41,14.6,5.2
106,6137.69,FeI,2.59,-1.4,63.8,5.51
107,6191.56,FeI,2.43,-1.42,62.1,5.32
108,6213.43,FeI,2.22,-2.48,28.3,5.48
109,6219.28,FeI,2.2,-2.45,34.1,5.54
110,6232.64,FeI,3.65,-1.24,10.5,5.28
111,6246.32,FeI,3.6,-0.77,34.0,5.41
112,6252.56,FeI,2.4,-1.69,63.7,5.58
113,6301.5,FeI,3.65,-0.71,31.6,5.36
114,6335.33,FeI,2.2,-2.18,37.5,5.34
115,6393.6,FeI,2.43,-1.58,67.3,5.57
116,6421.35,FeI,2.28,-2.01,49.1,5.47
117,6430.85,FeI,2.17,-1.95,60.8,5.51
118,6494.98,FeI,2.4,-1.27,82.7,5.54
119,6592.91,FeI,2.73,-1.47,50.2,5.45
120,6593.87,FeI,2.43,-2.42,20.1,5.43
121,6978.85,FeI,2.48,-2.5,14.1,5.36
122,4122.67,FeII,2.58,-3.38,21.2,5.5
123,4178.86,FeII,2.58,-2.44,54.8,5.29
124,4233.17,FeII,2.58,-1.81,83.1,5.31
125,4416.83,FeII,2.78,-2.41,46.6,5.28
126,4489.18,FeII,2.83,-2.97,30.3,5.55
127,4491.41,FeII,2.85,-2.64,32.6,5.29
128,4508.29,FeII,2.86,-2.25,57.8,5.43
129,4515.34,FeII,2.84,-2.36,45.2,5.26
130,4520.22,FeII,2.81,-2.6,52.5,5.61
131,4522.63,FeII,2.84,-1.99,76.5,5.56
132,4541.52,FeII,2.86,-2.79,29.7,5.39
133,4555.89,FeII,2.83,-2.25,50.7,5.24
134,4576.34,FeII,2.84,-2.92,24.7,5.38
