,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3922.91,FeI,0.05,-1.63,187.1,5.47
1,3977.74,FeI,2.2,-1.12,78.7,5.49
2,4021.87,FeI,2.67,-0.73,81.0,5.64
3,4067.98,FeI,3.21,-0.53,54.9,5.37
4,4073.76,FeI,3.26,-0.97,31.9,5.42
5,4084.49,FeI,3.33,-0.54,69.1,5.78
6,4132.9,FeI,2.84,-0.92,67.9,5.66
7,4134.68,FeI,2.83,-0.65,74.4,5.53
8,4147.67,FeI,1.48,-2.07,70.1,5.39
9,4156.8,FeI,2.83,-0.81,72.9,5.65
10,4187.8,FeI,2.42,-0.55,117.0,5.67
11,4195.33,FeI,3.33,-0.49,66.2,5.69
12,4199.1,FeI,3.05,0.16,102.0,5.59
13,4222.21,FeI,2.45,-0.97,83.2,5.53
14,4233.6,FeI,2.48,-0.6,99.2,5.49
15,4250.12,FeI,2.47,-0.41,103.2,5.36
16,4282.4,FeI,2.17,-0.78,90.8,5.36
17,4415.12,FeI,1.61,-0.62,146.5,5.46
18,4430.61,FeI,2.22,-1.73,63.7,5.65
19,4443.19,FeI,2.86,-1.04,60.9,5.62
20,4447.72,FeI,2.22,-1.34,75.6,5.5
21,4466.55,FeI,2.83,-0.6,86.1,5.73
22,4489.74,FeI,0.12,-3.9,73.9,5.78
23,4494.56,FeI,2.2,-1.14,100.7,5.78
24,4531.15,FeI,1.48,-2.1,78.9,5.56
25,4602.0,FeI,1.61,-3.13,17.1,5.41
26,4607.65,FeI,3.26,-1.33,26.6,5.63
27,4619.29,FeI,3.6,-1.06,22.1,5.6
28,4625.05,FeI,3.24,-1.27,23.6,5.47
29,4637.5,FeI,3.28,-1.29,33.5,5.75
30,4647.43,FeI,2.95,-1.35,40.4,5.6
31,4668.13,FeI,3.26,-1.08,35.7,5.57
32,4678.85,FeI,3.6,-0.68,28.6,5.37
33,4736.77,FeI,3.21,-0.67,61.7,5.57
34,4772.8,FeI,1.56,-2.9,32.4,5.49
35,4871.32,FeI,2.87,-0.34,93.3,5.45
36,4872.14,FeI,2.88,-0.57,84.0,5.52
37,4890.76,FeI,2.88,-0.38,95.8,5.54
38,4891.49,FeI,2.85,-0.11,122.5,5.64
39,4920.5,FeI,2.83,0.07,133.9,5.57
40,4924.77,FeI,2.28,-2.11,39.3,5.6
41,4938.81,FeI,2.88,-1.08,63.9,5.65
42,4939.69,FeI,0.86,-3.25,60.8,5.61
43,4994.13,FeI,0.91,-2.97,63.6,5.43
44,5001.86,FeI,3.88,-0.01,44.2,5.29
45,5012.07,FeI,0.86,-2.6,96.6,5.73
46,5014.94,FeI,3.94,-0.18,37.8,5.41
47,5039.25,FeI,3.37,-1.52,23.2,5.83
48,5041.76,FeI,1.48,-2.2,84.4,5.75
49,5048.44,FeI,3.96,-1.0,18.8,5.82
50,5049.82,FeI,2.28,-1.35,71.1,5.44
51,5051.64,FeI,0.91,-2.76,87.5,5.74
52,5083.34,FeI,0.96,-2.84,73.0,5.54
53,5110.41,FeI,0.0,-3.76,87.5,5.73
54,5123.72,FeI,1.01,-3.06,72.1,5.8
55,5127.36,FeI,0.91,-3.25,67.3,5.78
56,5131.47,FeI,2.22,-2.52,19.5,5.5
57,5141.74,FeI,2.42,-2.24,26.9,5.62
58,5142.93,FeI,0.96,-3.07,74.7,5.82
59,5150.84,FeI,0.99,-3.04,62.1,5.55
60,5162.27,FeI,4.18,0.02,46.7,5.62
61,5166.28,FeI,0.0,-4.12,69.2,5.68
62,5171.6,FeI,1.48,-1.72,105.5,5.68
63,5191.45,FeI,3.04,-0.55,83.0,5.62
64,5192.34,FeI,3.0,-0.42,88.7,5.55
65,5194.94,FeI,1.56,-2.02,75.8,5.43
66,5198.71,FeI,2.22,-2.09,40.7,5.53
67,5215.18,FeI,3.26,-0.86,42.9,5.44
68,5216.27,FeI,1.61,-2.08,88.6,5.82
69,5225.53,FeI,0.11,-4.75,24.5,5.55
70,5229.85,FeI,3.28,-0.97,55.0,5.79
71,5232.94,FeI,2.94,-0.06,103.8,5.38
72,5247.05,FeI,0.09,-4.97,30.9,5.89
73,5250.21,FeI,0.12,-4.9,21.5,5.64
74,5250.65,FeI,2.2,-2.18,44.0,5.66
75,5254.96,FeI,0.11,-4.76,32.4,5.73
76,5266.56,FeI,3.0,-0.39,87.9,5.5
77,5281.79,FeI,3.04,-0.83,57.4,5.44
78,5283.62,FeI,3.24,-0.45,65.9,5.42
79,5302.3,FeI,3.28,-0.73,63.8,5.7
80,5324.18,FeI,3.21,-0.11,94.1,5.54
81,5332.9,FeI,1.56,-2.78,59.3,5.84
82,5339.93,FeI,3.26,-0.63,55.0,5.42
83,5341.02,FeI,1.61,-1.95,88.6,5.68
84,5353.37,FeI,4.1,-0.76,13.6,5.54
85,5364.87,FeI,4.45,0.23,54.6,5.81
86,5367.47,FeI,4.42,0.44,53.0,5.55
87,5369.96,FeI,4.37,0.54,68.6,5.67
88,5371.49,FeI,0.96,-1.64,147.2,5.71
