,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4032.63,FeI,1.48,-2.38,94.84,5.16
1,4063.28,FeI,3.37,-0.81,46.89,5.06
2,4067.98,FeI,3.21,-0.53,64.46,4.88
3,4073.76,FeI,3.26,-0.97,22.7,4.68
4,4132.9,FeI,2.84,-0.92,47.93,4.54
5,4134.68,FeI,2.83,-0.65,90.43,4.98
6,4156.8,FeI,2.83,-0.81,83.11,5.05
7,4157.78,FeI,3.42,-0.4,44.42,4.71
8,4158.79,FeI,3.43,-0.7,41.28,4.98
9,4173.92,FeI,0.99,-3.29,57.27,4.79
10,4175.64,FeI,2.85,-0.83,85.9,5.1
11,4181.76,FeI,2.83,-0.37,98.98,4.89
12,4184.89,FeI,2.83,-0.87,52.38,4.59
13,4199.1,FeI,3.05,0.16,91.73,4.56
14,4217.55,FeI,3.43,-0.48,40.26,4.68
15,4222.21,FeI,2.45,-0.97,91.99,4.86
16,4238.81,FeI,3.4,-0.23,52.48,4.64
17,4352.74,FeI,2.22,-1.29,92.12,4.85
18,4447.72,FeI,2.22,-1.34,97.13,4.95
19,4494.56,FeI,2.2,-1.14,99.0,4.75
20,4630.12,FeI,2.28,-2.59,16.35,4.86
21,4668.13,FeI,3.26,-1.08,28.29,4.83
22,4733.59,FeI,1.48,-2.99,62.13,5.11
23,4871.32,FeI,2.87,-0.34,89.86,4.56
24,4872.14,FeI,2.88,-0.57,81.02,4.67
25,4903.31,FeI,2.88,-0.89,75.56,4.9
26,4924.77,FeI,2.28,-2.11,45.18,4.99
27,4938.81,FeI,2.88,-1.08,45.59,4.65
28,4946.39,FeI,3.37,-1.11,20.91,4.83
29,4966.09,FeI,3.33,-0.79,53.46,5.08
30,5005.71,FeI,3.88,-0.12,44.28,4.88
31,5006.12,FeI,2.83,-0.61,85.94,4.71
32,5014.94,FeI,3.94,-0.18,32.49,4.82
33,5044.21,FeI,2.85,-2.02,22.12,5.11
34,5060.08,FeI,0.0,-5.43,19.11,4.98
35,5068.77,FeI,2.94,-1.04,48.82,4.76
36,5079.22,FeI,2.2,-2.1,53.99,4.95
37,5079.74,FeI,0.99,-3.25,96.13,5.21
38,5098.7,FeI,2.17,-2.03,72.9,5.16
39,5127.36,FeI,0.91,-3.25,92.13,5.04
40,5133.69,FeI,4.17,0.36,38.34,4.66
41,5141.74,FeI,2.42,-2.24,32.16,5.05
42,5150.84,FeI,0.99,-3.04,82.76,4.83
43,5151.91,FeI,1.01,-3.32,63.28,4.85
44,5162.27,FeI,4.18,0.02,37.72,4.98
45,5191.45,FeI,3.04,-0.55,72.82,4.75
46,5192.34,FeI,3.0,-0.42,95.18,4.85
47,5198.71,FeI,2.22,-2.09,40.81,4.77
48,5217.39,FeI,3.21,-1.07,28.53,4.78
49,5225.53,FeI,0.11,-4.75,68.17,5.17
50,5229.85,FeI,3.28,-0.97,22.74,4.6
51,5242.49,FeI,3.63,-0.97,18.34,4.95
52,5247.05,FeI,0.09,-4.97,45.95,5.1
53,5250.21,FeI,0.12,-4.9,41.07,5.0
54,5250.65,FeI,2.2,-2.18,52.3,5.03
55,5263.31,FeI,3.26,-0.87,27.85,4.58
56,5266.56,FeI,3.0,-0.39,95.04,4.82
57,5281.79,FeI,3.04,-0.83,63.06,4.86
58,5302.3,FeI,3.28,-0.73,50.71,4.84
59,5307.36,FeI,1.61,-2.91,38.97,4.8
60,5324.18,FeI,3.21,-0.11,83.72,4.63
61,5332.9,FeI,1.56,-2.78,50.98,4.77
62,5364.87,FeI,4.45,0.23,17.61,4.65
63,5364.87,FeI,4.45,0.23,25.72,4.85
64,5367.47,FeI,4.42,0.44,33.05,4.76
65,5393.17,FeI,3.24,-0.72,51.06,4.82
66,5410.91,FeI,4.47,0.4,25.49,4.7
67,5424.07,FeI,4.32,0.52,52.94,4.9
68,5554.9,FeI,4.55,-0.27,8.61,4.91
69,5569.62,FeI,3.41,-0.52,50.34,4.79
70,5576.09,FeI,3.43,-1.0,36.12,5.09
71,5586.76,FeI,3.37,-0.11,70.58,4.58
72,5615.64,FeI,3.33,0.04,91.89,4.77
73,5956.69,FeI,0.86,-4.5,23.08,5.1
74,6137.69,FeI,2.59,-1.4,77.44,4.97
75,6173.34,FeI,2.22,-2.88,15.68,4.96
76,6191.56,FeI,2.43,-1.42,79.75,4.83
77,6213.43,FeI,2.22,-2.48,27.93,4.86
78,6219.28,FeI,2.2,-2.45,35.31,4.94
79,6230.72,FeI,2.56,-1.28,88.15,4.98
80,6246.32,FeI,3.6,-0.77,26.16,4.8
81,6265.13,FeI,2.17,-2.54,41.08,5.11
82,6297.79,FeI,2.22,-2.64,22.56,4.9
83,6335.33,FeI,2.2,-2.18,49.33,4.87
84,6336.82,FeI,3.68,-0.85,19.15,4.81
85,6400.0,FeI,3.6,-0.27,46.53,4.64
86,6400.32,FeI,0.91,-4.32,23.06,4.96
87,6421.35,FeI,2.28,-2.01,58.1,4.94
88,6592.91,FeI,2.73,-1.47,47.5,4.77
89,6593.87,FeI,2.43,-2.42,30.66,5.09
90,6677.99,FeI,2.69,-1.42,74.85,5.04
91,4178.86,FeII,2.58,-2.44,81.79,4.88
92,4416.83,FeII,2.78,-2.41,60.36,4.71
93,4489.18,FeII,2.83,-2.97,26.45,4.75
94,4508.29,FeII,2.86,-2.25,83.57,5.08
95,4515.34,FeII,2.84,-2.36,74.27,5.01
96,4520.22,FeII,2.81,-2.6,55.01,4.85
97,4555.89,FeII,2.83,-2.25,69.42,4.74
98,4576.34,FeII,2.84,-2.92,27.78,4.8
99,4620.52,FeII,2.83,-3.19,22.2,4.87
100,5197.58,FeII,3.23,-2.05,60.67,4.83
101,5234.63,FeII,3.22,-2.18,52.91,4.84
102,5276.0,FeII,3.2,-1.9,76.12,4.86
103,5284.11,FeII,2.89,-3.19,27.24,5.05
104,5362.87,FeII,3.2,-2.62,32.07,4.91
105,5534.85,FeII,3.25,-2.87,30.58,5.18
106,6456.38,FeII,3.9,-2.08,14.35,4.74
