,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4098.18,FeI,3.24,-0.97,64.4,5.12
1,4147.67,FeI,1.48,-2.07,139.9,5.46
2,4157.78,FeI,3.42,-0.4,84.3,5.18
3,4158.79,FeI,3.43,-0.7,60.5,5.01
4,4175.64,FeI,2.85,-0.83,82.7,4.82
5,4181.76,FeI,2.83,-0.37,110.3,4.95
6,4222.21,FeI,2.45,-0.97,132.4,5.42
7,4227.43,FeI,3.33,0.27,113.1,5.03
8,4430.61,FeI,2.22,-1.73,121.0,5.54
9,4442.34,FeI,2.2,-1.23,136.1,5.27
10,4494.56,FeI,2.2,-1.14,151.7,5.4
11,4602.0,FeI,1.61,-3.13,75.2,5.24
12,4619.29,FeI,3.6,-1.06,33.5,5.07
13,4625.05,FeI,3.24,-1.27,48.2,5.07
14,4630.12,FeI,2.28,-2.59,41.3,5.03
15,4668.13,FeI,3.26,-1.08,63.3,5.16
16,4678.85,FeI,3.6,-0.68,52.6,5.01
17,4733.59,FeI,1.48,-2.99,111.7,5.58
18,4736.77,FeI,3.21,-0.67,87.5,5.09
19,4871.32,FeI,2.87,-0.34,131.1,5.09
20,4918.99,FeI,2.86,-0.34,155.8,5.45
21,4924.77,FeI,2.28,-2.11,80.5,5.14
22,4938.81,FeI,2.88,-1.08,80.8,4.91
23,4939.69,FeI,0.86,-3.25,134.4,5.3
24,4946.39,FeI,3.37,-1.11,58.8,5.22
25,4950.11,FeI,3.41,-1.5,24.4,5.05
26,4966.09,FeI,3.33,-0.79,59.9,4.86
27,4994.13,FeI,0.91,-2.97,154.0,5.43
28,5001.86,FeI,3.88,-0.01,64.5,4.86
29,5002.79,FeI,3.4,-1.46,31.1,5.13
30,5014.94,FeI,3.94,-0.18,54.2,4.94
31,5028.13,FeI,3.57,-1.12,31.2,5.01
32,5044.21,FeI,2.85,-2.02,41.9,5.17
33,5049.82,FeI,2.28,-1.35,130.6,5.26
34,5060.08,FeI,0.0,-5.43,98.1,5.6
35,5068.77,FeI,2.94,-1.04,97.6,5.22
36,5074.75,FeI,4.22,-0.2,50.1,5.25
37,5131.47,FeI,2.22,-2.52,70.4,5.28
38,5133.69,FeI,4.17,0.36,80.9,5.12
39,5141.74,FeI,2.42,-2.24,59.7,5.1
40,5162.27,FeI,4.18,0.02,66.1,5.23
41,5198.71,FeI,2.22,-2.09,103.3,5.39
42,5202.34,FeI,2.17,-1.87,119.7,5.39
43,5215.18,FeI,3.26,-0.86,74.7,5.05
44,5225.53,FeI,0.11,-4.75,134.1,5.61
45,5232.94,FeI,2.94,-0.06,148.3,5.08
46,5242.49,FeI,3.63,-0.97,38.7,5.06
47,5253.46,FeI,3.28,-1.58,24.8,4.95
48,5263.31,FeI,3.26,-0.87,71.0,4.99
49,5266.56,FeI,3.0,-0.39,136.4,5.29
50,5281.79,FeI,3.04,-0.83,98.7,5.12
51,5283.62,FeI,3.24,-0.45,117.4,5.35
52,5302.3,FeI,3.28,-0.73,91.9,5.22
53,5307.36,FeI,1.61,-2.91,120.8,5.67
54,5322.04,FeI,2.28,-2.8,41.9,5.18
55,5324.18,FeI,3.21,-0.11,124.3,5.08
56,5332.9,FeI,1.56,-2.78,114.2,5.35
57,5339.93,FeI,3.26,-0.63,88.5,5.03
58,5353.37,FeI,4.1,-0.76,31.9,5.32
59,5364.87,FeI,4.45,0.23,47.8,5.05
60,5365.4,FeI,3.57,-1.02,39.1,5.03
61,5367.47,FeI,4.42,0.44,59.1,4.98
62,5379.57,FeI,3.69,-1.51,15.0,5.13
63,5383.37,FeI,4.31,0.65,79.9,4.97
64,5389.48,FeI,4.42,-0.41,14.8,4.95
65,5393.17,FeI,3.24,-0.72,93.1,5.16
66,5410.91,FeI,4.47,0.4,50.8,4.95
67,5415.2,FeI,4.39,0.64,69.7,4.91
68,5424.07,FeI,4.32,0.52,88.7,5.26
69,5569.62,FeI,3.41,-0.52,87.0,5.06
70,5572.84,FeI,3.39,-0.28,95.5,4.94
71,5576.09,FeI,3.43,-1.0,44.5,4.9
72,5586.76,FeI,3.37,-0.11,112.4,5.03
73,5624.54,FeI,3.41,-0.76,64.2,4.93
74,5638.26,FeI,4.22,-0.72,15.8,5.03
75,5916.25,FeI,2.45,-2.99,34.0,5.41
76,6008.56,FeI,3.88,-0.98,22.6,5.02
77,6024.06,FeI,4.55,-0.12,35.2,5.28
78,6065.48,FeI,2.61,-1.53,109.0,5.31
79,6151.62,FeI,2.17,-3.37,36.3,5.45
80,6173.34,FeI,2.22,-2.88,51.1,5.25
81,6200.31,FeI,2.61,-2.44,48.8,5.29
82,6213.43,FeI,2.22,-2.48,79.8,5.25
83,6219.28,FeI,2.2,-2.45,93.8,5.4
84,6232.64,FeI,3.65,-1.24,25.4,5.04
85,6240.65,FeI,2.22,-3.17,24.0,5.07
86,6252.56,FeI,2.4,-1.69,105.0,5.09
87,6265.13,FeI,2.17,-2.54,80.2,5.24
88,6301.5,FeI,3.65,-0.71,76.0,5.33
89,6302.49,FeI,3.69,-0.97,28.2,4.87
90,6322.69,FeI,2.59,-2.43,53.5,5.31
91,6335.33,FeI,2.2,-2.18,107.3,5.32
92,6336.82,FeI,3.68,-0.85,44.0,5.02
93,6344.15,FeI,2.43,-2.92,38.7,5.37
94,6355.03,FeI,2.84,-2.29,24.3,5.0
95,6393.6,FeI,2.43,-1.58,123.9,5.3
96,6408.02,FeI,3.68,-0.99,32.6,4.96
97,6411.65,FeI,3.65,-0.59,64.9,5.02
98,6421.35,FeI,2.28,-2.01,115.1,5.38
99,6430.85,FeI,2.17,-1.95,127.9,5.36
100,6481.87,FeI,2.28,-3.01,54.8,5.49
101,6498.94,FeI,0.96,-4.69,61.5,5.48
102,6518.37,FeI,2.83,-2.46,27.7,5.22
103,6546.24,FeI,2.76,-1.54,82.5,5.04
104,6592.91,FeI,2.73,-1.47,105.3,5.28
105,6593.87,FeI,2.43,-2.42,64.8,5.23
106,6609.11,FeI,2.56,-2.69,41.0,5.33
107,6677.99,FeI,2.69,-1.42,119.0,5.38
108,6750.15,FeI,2.42,-2.62,63.8,5.39
109,6978.85,FeI,2.48,-2.5,69.0,5.4
110,7495.07,FeI,4.22,-0.1,56.9,5.09
111,4416.83,FeII,2.78,-2.41,77.0,5.19
112,4491.41,FeII,2.85,-2.64,56.8,5.12
113,4508.29,FeII,2.86,-2.25,67.1,4.93
114,4515.34,FeII,2.84,-2.36,59.7,4.88
115,4555.89,FeII,2.83,-2.25,78.7,5.1
116,4582.84,FeII,2.84,-3.06,38.1,5.18
117,5197.58,FeII,3.23,-2.05,64.9,5.07
118,5234.63,FeII,3.22,-2.18,72.9,5.34
119,5264.81,FeII,3.23,-3.23,17.7,5.34
120,5276.0,FeII,3.2,-1.9,83.2,5.19
121,5325.55,FeII,3.22,-3.16,18.9,5.29
122,5425.26,FeII,3.2,-3.39,12.5,5.28
123,5534.85,FeII,3.25,-2.87,31.7,5.33
124,6432.68,FeII,2.89,-3.71,17.9,5.36
125,6456.38,FeII,3.9,-2.08,23.8,5.15
