,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3878.02,FeI,0.96,-0.9,126.3,4.94
1,3920.26,FeI,0.12,-1.73,121.3,4.88
2,4009.71,FeI,2.22,-1.25,45.6,4.82
3,4067.98,FeI,3.21,-0.53,43.7,5.11
4,4073.76,FeI,3.26,-0.97,18.9,5.06
5,4084.49,FeI,3.33,-0.54,38.4,5.14
6,4134.68,FeI,2.83,-0.65,44.6,4.84
7,4147.67,FeI,1.48,-2.07,40.0,4.71
8,4156.8,FeI,2.83,-0.81,35.6,4.82
9,4158.79,FeI,3.43,-0.7,19.4,4.98
10,4175.64,FeI,2.85,-0.83,44.8,5.04
11,4181.76,FeI,2.83,-0.37,66.4,5.01
12,4182.38,FeI,3.02,-1.18,20.3,5.04
13,4184.89,FeI,2.83,-0.87,38.5,4.94
14,4187.04,FeI,2.45,-0.56,80.7,5.05
15,4187.8,FeI,2.42,-0.55,77.5,4.94
16,4195.33,FeI,3.33,-0.49,30.1,4.92
17,4206.7,FeI,0.05,-3.96,43.8,5.1
18,4216.18,FeI,0.0,-3.36,65.9,4.89
19,4233.6,FeI,2.48,-0.6,62.5,4.74
20,4250.12,FeI,2.47,-0.41,83.8,4.98
21,4260.47,FeI,2.4,0.08,112.2,4.96
22,4282.4,FeI,2.17,-0.78,67.0,4.71
23,4337.05,FeI,1.56,-1.7,66.9,4.94
24,4375.93,FeI,0.0,-3.0,75.8,4.74
25,4404.75,FeI,1.56,-0.15,149.9,5.02
26,4427.31,FeI,0.05,-2.92,86.0,4.97
27,4442.34,FeI,2.2,-1.23,49.2,4.79
28,4447.72,FeI,2.22,-1.34,47.2,4.88
29,4466.55,FeI,2.83,-0.6,60.1,5.07
30,4494.56,FeI,2.2,-1.14,57.0,4.84
31,4528.61,FeI,2.17,-0.89,72.1,4.86
32,4531.15,FeI,1.48,-2.1,61.0,5.1
33,4592.65,FeI,1.56,-2.46,35.0,5.05
34,4602.94,FeI,1.48,-2.21,44.8,4.9
35,4678.85,FeI,3.6,-0.68,16.8,5.03
36,4736.77,FeI,3.21,-0.67,33.3,5.0
37,4871.32,FeI,2.87,-0.34,65.3,4.89
38,4872.14,FeI,2.88,-0.57,49.8,4.84
39,4903.31,FeI,2.88,-0.89,32.1,4.83
40,4918.99,FeI,2.86,-0.34,64.4,4.86
41,4920.5,FeI,2.83,0.07,89.5,4.91
42,4994.13,FeI,0.91,-2.97,34.3,4.8
43,5006.12,FeI,2.83,-0.61,46.4,4.76
