,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,74.5,4.98
1,4032.63,FeI,1.48,-2.38,75.49,5.26
2,4058.22,FeI,3.21,-1.18,50.72,5.52
3,4067.98,FeI,3.21,-0.53,63.28,5.16
4,4070.77,FeI,3.24,-0.87,43.37,5.14
5,4073.76,FeI,3.26,-0.97,38.34,5.16
6,4114.44,FeI,2.83,-1.3,41.99,5.03
7,4132.9,FeI,2.84,-0.92,53.7,4.94
8,4134.68,FeI,2.83,-0.65,75.71,5.15
9,4139.93,FeI,0.99,-3.51,47.21,5.21
10,4147.67,FeI,1.48,-2.07,85.16,5.13
11,4150.25,FeI,3.43,-1.19,20.63,5.16
12,4157.78,FeI,3.42,-0.4,58.27,5.17
13,4158.79,FeI,3.43,-0.7,42.44,5.16
14,4184.89,FeI,2.83,-0.87,65.73,5.07
15,4199.1,FeI,3.05,0.16,99.8,5.22
16,4222.21,FeI,2.45,-0.97,80.49,5.03
17,4227.43,FeI,3.33,0.27,97.27,5.31
18,4233.6,FeI,2.48,-0.6,93.55,5.06
19,4238.81,FeI,3.4,-0.23,64.35,5.1
20,4408.41,FeI,2.2,-1.77,77.93,5.42
21,4430.61,FeI,2.22,-1.73,66.24,5.21
22,4447.72,FeI,2.22,-1.34,87.54,5.22
23,4459.12,FeI,2.17,-1.33,96.35,5.41
24,4484.22,FeI,3.6,-0.64,33.7,5.07
25,4494.56,FeI,2.2,-1.14,98.97,5.3
26,4531.15,FeI,1.48,-2.1,97.77,5.37
27,4592.65,FeI,1.56,-2.46,83.06,5.45
28,4602.0,FeI,1.61,-3.13,36.1,5.28
29,4602.94,FeI,1.48,-2.21,90.03,5.29
30,4607.65,FeI,3.26,-1.33,31.0,5.34
31,4619.29,FeI,3.6,-1.06,22.29,5.29
32,4625.05,FeI,3.24,-1.27,29.48,5.18
33,4637.5,FeI,3.28,-1.29,32.79,5.34
34,4647.43,FeI,2.95,-1.35,44.02,5.25
35,4668.13,FeI,3.26,-1.08,39.51,5.22
36,4707.27,FeI,3.24,-0.96,51.81,5.29
37,4733.59,FeI,1.48,-2.99,52.58,5.29
38,4871.32,FeI,2.87,-0.34,94.33,5.07
39,4872.14,FeI,2.88,-0.57,88.67,5.2
40,4890.76,FeI,2.88,-0.38,91.68,5.13
41,4903.31,FeI,2.88,-0.89,64.14,5.01
42,4938.81,FeI,2.88,-1.08,58.88,5.1
43,4939.69,FeI,0.86,-3.25,75.51,5.18
44,4966.09,FeI,3.33,-0.79,49.31,5.22
45,4973.1,FeI,3.96,-0.95,18.48,5.41
46,4994.13,FeI,0.91,-2.97,84.96,5.21
47,5001.86,FeI,3.88,-0.01,54.42,5.18
48,5005.71,FeI,3.88,-0.12,45.78,5.08
49,5006.12,FeI,2.83,-0.61,85.04,5.08
50,5014.94,FeI,3.94,-0.18,37.73,5.06
51,5022.24,FeI,3.98,-0.33,25.56,5.04
52,5028.13,FeI,3.57,-1.12,19.07,5.19
53,5044.21,FeI,2.85,-2.02,17.4,5.15
54,5049.82,FeI,2.28,-1.35,89.68,5.29
55,5068.77,FeI,2.94,-1.04,56.02,5.11
56,5079.74,FeI,0.99,-3.25,79.77,5.4
57,5083.34,FeI,0.96,-2.84,89.22,5.17
58,5123.72,FeI,1.01,-3.06,89.72,5.44
59,5127.36,FeI,0.91,-3.25,84.85,5.42
60,5131.47,FeI,2.22,-2.52,38.86,5.39
61,5133.69,FeI,4.17,0.36,56.19,5.13
62,5141.74,FeI,2.42,-2.24,37.69,5.34
63,5150.84,FeI,0.99,-3.04,77.77,5.21
64,5162.27,FeI,4.18,0.02,47.97,5.31
65,5166.28,FeI,0.0,-4.12,91.46,5.31
66,5191.45,FeI,3.04,-0.55,78.95,5.18
67,5192.34,FeI,3.0,-0.42,80.02,4.96
68,5194.94,FeI,1.56,-2.02,87.39,5.01
69,5198.71,FeI,2.22,-2.09,49.28,5.15
70,5215.18,FeI,3.26,-0.86,48.32,5.16
71,5216.27,FeI,1.61,-2.08,88.13,5.21
72,5217.39,FeI,3.21,-1.07,42.57,5.19
73,5229.85,FeI,3.28,-0.97,35.47,5.01
74,5247.05,FeI,0.09,-4.97,44.26,5.38
75,5253.46,FeI,3.28,-1.58,12.6,5.11
76,5254.96,FeI,0.11,-4.76,59.15,5.47
