,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4114.44,FeI,2.83,-1.3,52.4,4.9
1,4132.9,FeI,2.84,-0.92,87.6,5.09
2,4139.93,FeI,0.99,-3.51,76.9,5.18
3,4175.64,FeI,2.85,-0.83,84.2,4.95
4,4187.04,FeI,2.45,-0.56,132.4,5.08
5,4191.43,FeI,2.47,-0.67,127.8,5.13
6,4195.33,FeI,3.33,-0.49,79.6,5.12
7,4238.81,FeI,3.4,-0.23,81.0,4.96
8,4250.12,FeI,2.47,-0.41,135.0,4.98
9,4271.15,FeI,2.45,-0.35,151.0,5.18
10,4291.46,FeI,0.05,-4.08,125.4,5.32
11,4367.9,FeI,1.61,-2.88,65.0,5.12
12,4430.61,FeI,2.22,-1.73,95.1,5.18
13,4447.72,FeI,2.22,-1.34,109.1,5.03
14,4494.56,FeI,2.2,-1.14,135.8,5.26
15,4528.61,FeI,2.17,-0.89,154.7,5.26
16,4592.65,FeI,1.56,-2.46,106.6,5.24
17,4602.0,FeI,1.61,-3.13,43.3,5.03
18,4619.29,FeI,3.6,-1.06,27.6,5.14
19,4637.5,FeI,3.28,-1.29,29.0,5.01
20,4736.77,FeI,3.21,-0.67,62.0,4.82
21,4871.32,FeI,2.87,-0.34,117.6,4.92
22,4872.14,FeI,2.88,-0.57,100.0,4.86
23,4882.14,FeI,3.41,-1.48,18.9,5.11
24,4890.76,FeI,2.88,-0.38,111.2,4.85
25,4918.99,FeI,2.86,-0.34,113.8,4.83
26,4924.77,FeI,2.28,-2.11,58.0,5.03
27,4938.81,FeI,2.88,-1.08,88.1,5.17
28,4946.39,FeI,3.37,-1.11,47.7,5.23
29,4950.11,FeI,3.41,-1.5,18.2,5.11
30,4966.09,FeI,3.33,-0.79,70.1,5.18
31,4994.13,FeI,0.91,-2.97,124.5,5.11
32,5012.07,FeI,0.86,-2.6,148.6,5.06
33,5022.24,FeI,3.98,-0.33,25.4,4.8
34,5041.76,FeI,1.48,-2.2,129.3,5.17
35,5049.82,FeI,2.28,-1.35,103.3,4.91
36,5051.64,FeI,0.91,-2.76,139.5,5.13
37,5068.77,FeI,2.94,-1.04,74.8,5.0
38,5074.75,FeI,4.22,-0.2,33.7,5.12
39,5079.22,FeI,2.2,-2.1,80.6,5.21
40,5079.74,FeI,0.99,-3.25,92.2,4.99
41,5083.34,FeI,0.96,-2.84,138.6,5.26
42,5123.72,FeI,1.01,-3.06,118.2,5.2
43,5127.36,FeI,0.91,-3.25,110.7,5.15
44,5133.69,FeI,4.17,0.36,64.9,4.97
45,5150.84,FeI,0.99,-3.04,121.5,5.2
46,5151.91,FeI,1.01,-3.32,91.5,5.06
47,5162.27,FeI,4.18,0.02,48.1,5.08
48,5191.45,FeI,3.04,-0.55,99.2,4.98
49,5192.34,FeI,3.0,-0.42,124.6,5.21
50,5194.94,FeI,1.56,-2.02,142.7,5.28
51,5198.71,FeI,2.22,-2.09,75.1,5.14
52,5215.18,FeI,3.26,-0.86,56.4,4.95
53,5216.27,FeI,1.61,-2.08,133.3,5.24
54,5217.39,FeI,3.21,-1.07,44.2,4.92
55,5225.53,FeI,0.11,-4.75,89.8,5.29
56,5242.49,FeI,3.63,-0.97,26.9,5.04
57,5247.05,FeI,0.09,-4.97,69.3,5.22
58,5253.46,FeI,3.28,-1.58,22.7,5.13
59,5254.96,FeI,0.11,-4.76,99.9,5.42
60,5263.31,FeI,3.26,-0.87,48.1,4.84
61,5266.56,FeI,3.0,-0.39,108.3,4.9
62,5281.79,FeI,3.04,-0.83,75.0,4.9
63,5283.62,FeI,3.24,-0.45,82.4,4.87
64,5302.3,FeI,3.28,-0.73,64.6,4.95
65,5322.04,FeI,2.28,-2.8,17.7,4.98
66,5324.18,FeI,3.21,-0.11,99.8,4.74
67,5341.02,FeI,1.61,-1.95,138.2,5.16
68,5367.47,FeI,4.42,0.44,35.9,4.75
69,5383.37,FeI,4.31,0.65,60.1,4.77
70,5410.91,FeI,4.47,0.4,43.2,4.96
71,5415.2,FeI,4.39,0.64,53.6,4.78
72,5569.62,FeI,3.41,-0.52,69.3,4.95
73,5615.64,FeI,3.33,0.04,105.8,4.8
74,5624.54,FeI,3.41,-0.76,49.6,4.91
75,5658.82,FeI,3.39,-0.76,47.6,4.86
76,5956.69,FeI,0.86,-4.5,37.4,5.25
77,6065.48,FeI,2.61,-1.53,92.0,5.21
78,6137.69,FeI,2.59,-1.4,93.4,5.07
79,6173.34,FeI,2.22,-2.88,31.9,5.24
80,6213.43,FeI,2.22,-2.48,41.6,4.99
81,6219.28,FeI,2.2,-2.45,57.4,5.15
82,6230.72,FeI,2.56,-1.28,101.0,5.0
83,6246.32,FeI,3.6,-0.77,34.9,4.89
84,6297.79,FeI,2.22,-2.64,31.8,4.99
85,6336.82,FeI,3.68,-0.85,31.4,5.0
86,6393.6,FeI,2.43,-1.58,108.4,5.22
87,6411.65,FeI,3.65,-0.59,42.2,4.88
88,6421.35,FeI,2.28,-2.01,82.5,5.11
89,6494.98,FeI,2.4,-1.27,139.2,5.3
90,6546.24,FeI,2.76,-1.54,55.6,4.9
91,6592.91,FeI,2.73,-1.47,64.5,4.9
92,6593.87,FeI,2.43,-2.42,46.5,5.24
93,6677.99,FeI,2.69,-1.42,84.2,5.05
94,6978.85,FeI,2.48,-2.5,41.7,5.29
95,4128.75,FeII,2.58,-3.47,41.9,5.21
96,4178.86,FeII,2.58,-2.44,84.5,4.85
97,4416.83,FeII,2.78,-2.41,77.4,4.92
98,4489.18,FeII,2.83,-2.97,55.6,5.2
99,4491.41,FeII,2.85,-2.64,69.5,5.1
100,4515.34,FeII,2.84,-2.36,96.6,5.24
101,4541.52,FeII,2.86,-2.79,59.3,5.11
102,4555.89,FeII,2.83,-2.25,73.4,4.74
103,4582.84,FeII,2.84,-3.06,36.7,5.0
104,4583.84,FeII,2.81,-1.74,123.8,5.05
105,4620.52,FeII,2.83,-3.19,28.1,4.95
106,5197.58,FeII,3.23,-2.05,60.2,4.78
107,5234.63,FeII,3.22,-2.18,61.8,4.92
108,5276.0,FeII,3.2,-1.9,86.1,4.95
109,5284.11,FeII,2.89,-3.19,42.2,5.24
110,5316.62,FeII,3.15,-1.78,121.3,5.32
111,5362.87,FeII,3.2,-2.62,37.1,4.96
112,5425.26,FeII,3.2,-3.39,18.6,5.34
113,5534.85,FeII,3.25,-2.87,30.3,5.14
114,6432.68,FeII,2.89,-3.71,17.0,5.19
115,6456.38,FeII,3.9,-2.08,26.9,5.03
