,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,86.96,6.03
1,4058.22,FeI,3.21,-1.18,51.73,6.07
2,4067.98,FeI,3.21,-0.53,70.55,5.88
3,4070.77,FeI,3.24,-0.87,55.3,5.91
4,4073.76,FeI,3.26,-0.97,43.48,5.78
5,4080.21,FeI,3.28,-1.18,38.24,5.91
6,4098.18,FeI,3.24,-0.97,57.74,6.01
7,4132.9,FeI,2.84,-0.92,66.41,5.8
8,4133.86,FeI,3.37,-1.13,45.19,6.04
9,4139.93,FeI,0.99,-3.51,48.48,6.0
10,4157.78,FeI,3.42,-0.4,73.22,6.11
11,4158.79,FeI,3.43,-0.7,55.18,5.95
12,4173.92,FeI,0.99,-3.29,56.85,5.95
13,4175.64,FeI,2.85,-0.83,80.78,6.1
14,4182.38,FeI,3.02,-1.18,49.14,5.86
15,4184.89,FeI,2.83,-0.87,69.06,5.85
16,4199.1,FeI,3.05,0.16,94.91,5.79
17,4222.21,FeI,2.45,-0.97,81.97,5.68
18,4238.81,FeI,3.4,-0.23,75.24,5.88
19,4447.72,FeI,2.22,-1.34,90.23,5.99
20,4466.55,FeI,2.83,-0.6,95.94,6.28
21,4484.22,FeI,3.6,-0.64,37.23,5.6
22,4489.74,FeI,0.12,-3.9,79.32,6.16
23,4494.56,FeI,2.2,-1.14,95.96,5.94
24,4602.0,FeI,1.61,-3.13,37.76,5.99
25,4602.94,FeI,1.48,-2.21,84.43,5.94
26,4619.29,FeI,3.6,-1.06,32.03,5.93
27,4630.12,FeI,2.28,-2.59,38.25,6.22
28,4637.5,FeI,3.28,-1.29,37.59,5.91
29,4647.43,FeI,2.95,-1.35,52.61,5.98
30,4669.17,FeI,3.65,-1.25,18.05,5.79
31,4678.85,FeI,3.6,-0.68,62.77,6.19
32,4709.09,FeI,3.65,-1.32,25.37,6.07
33,4733.59,FeI,1.48,-2.99,56.19,6.14
34,4736.77,FeI,3.21,-0.67,70.19,5.96
35,4772.8,FeI,1.56,-2.9,46.5,5.88
36,4807.71,FeI,3.37,-2.15,9.21,6.05
37,4872.14,FeI,2.88,-0.57,100.0,5.95
38,4875.88,FeI,3.33,-1.9,16.77,6.07
39,4885.43,FeI,3.88,-0.97,19.52,5.82
40,4889.0,FeI,2.2,-2.55,47.43,6.25
41,4903.31,FeI,2.88,-0.89,88.39,6.08
42,4924.77,FeI,2.28,-2.11,46.78,5.88
43,4938.81,FeI,2.88,-1.08,62.82,5.76
44,4939.69,FeI,0.86,-3.25,66.31,5.89
45,4946.39,FeI,3.37,-1.11,43.86,5.95
46,4950.11,FeI,3.41,-1.5,17.75,5.8
47,4966.09,FeI,3.33,-0.79,66.52,6.09
48,4973.1,FeI,3.96,-0.95,34.38,6.21
49,4994.13,FeI,0.91,-2.97,81.14,6.08
50,5001.86,FeI,3.88,-0.01,69.82,5.98
51,5002.79,FeI,3.4,-1.46,30.46,6.09
52,5014.94,FeI,3.94,-0.18,51.7,5.76
53,5028.13,FeI,3.57,-1.12,32.23,5.96
54,5039.25,FeI,3.37,-1.52,29.52,6.09
55,5044.21,FeI,2.85,-2.02,30.52,6.07
56,5049.82,FeI,2.28,-1.35,89.99,6.02
57,5051.64,FeI,0.91,-2.76,96.12,6.17
58,5060.08,FeI,0.0,-5.43,26.25,6.28
59,5068.77,FeI,2.94,-1.04,69.59,5.97
60,5074.75,FeI,4.22,-0.2,49.13,6.06
61,5083.34,FeI,0.96,-2.84,89.11,6.11
62,5123.72,FeI,1.01,-3.06,83.46,6.25
63,5127.36,FeI,0.91,-3.25,77.32,6.2
64,5131.47,FeI,2.22,-2.52,36.47,5.99
65,5141.74,FeI,2.42,-2.24,37.79,5.96
66,5150.84,FeI,0.99,-3.04,75.4,6.08
67,5162.27,FeI,4.18,0.02,65.15,6.06
68,5166.28,FeI,0.0,-4.12,75.73,6.03
69,5191.45,FeI,3.04,-0.55,97.44,6.13
70,5194.94,FeI,1.56,-2.02,84.12,5.81
71,5198.71,FeI,2.22,-2.09,58.96,6.01
72,5215.18,FeI,3.26,-0.86,61.83,5.95
73,5216.27,FeI,1.61,-2.08,95.27,6.24
