,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
57,5141.74,FeI,2.42,-2.24,60.31,6.02
58,5151.91,FeI,1.01,-3.32,91.42,6.2
59,5162.27,FeI,4.18,0.02,81.73,6.18
60,5215.18,FeI,3.26,-0.86,70.74,5.79
61,5217.39,FeI,3.21,-1.07,59.47,5.71
62,5225.53,FeI,0.11,-4.75,62.71,5.88
63,5229.85,FeI,3.28,-0.97,69.98,5.93
64,5242.49,FeI,3.63,-0.97,56.41,6.07
65,5250.21,FeI,0.12,-4.9,62.06,6.0
66,5250.65,FeI,2.2,-2.18,83.02,6.17
67,5253.46,FeI,3.28,-1.58,38.44,5.88
68,5263.31,FeI,3.26,-0.87,68.18,5.77
69,5281.79,FeI,3.04,-0.83,92.47,5.96
70,5283.62,FeI,3.24,-0.45,85.36,5.66
71,5302.3,FeI,3.28,-0.73,73.65,5.78
72,5307.36,FeI,1.61,-2.91,68.34,5.92
73,5322.04,FeI,2.28,-2.8,25.85,5.68
74,5332.9,FeI,1.56,-2.78,87.91,6.17
75,5339.93,FeI,3.26,-0.63,85.58,5.92
76,5353.37,FeI,4.1,-0.76,51.75,6.24
77,5364.87,FeI,4.45,0.23,53.62,5.7
78,5365.4,FeI,3.57,-1.02,32.96,5.55
79,5369.96,FeI,4.37,0.54,69.53,5.64
80,5379.57,FeI,3.69,-1.51,16.43,5.79
81,5383.37,FeI,4.31,0.65,79.76,5.72
82,5393.17,FeI,3.24,-0.72,92.05,6.06
83,5415.2,FeI,4.39,0.64,74.95,5.69
84,5424.07,FeI,4.32,0.52,81.09,5.8
85,5473.9,FeI,4.15,-0.72,26.15,5.73
86,5483.1,FeI,4.15,-1.39,15.19,6.11
87,5554.9,FeI,4.55,-0.27,27.68,5.75
88,5569.62,FeI,3.41,-0.52,88.19,6.0
89,5662.52,FeI,4.17,-0.41,52.74,6.0
90,5701.54,FeI,2.56,-2.22,54.22,5.98
91,5705.99,FeI,4.61,-0.46,33.48,6.14
92,5753.12,FeI,4.26,-0.62,19.51,5.56
93,5775.08,FeI,4.22,-1.08,12.82,5.81
94,5956.69,FeI,0.86,-4.5,35.37,5.91
95,6008.56,FeI,3.88,-0.98,28.53,5.72
96,6065.48,FeI,2.61,-1.53,85.54,5.98
97,6102.17,FeI,4.83,-0.52,17.74,6.04
98,6137.69,FeI,2.59,-1.4,89.94,5.91
99,6151.62,FeI,2.17,-3.37,28.31,6.17
100,6165.36,FeI,4.14,-1.47,8.98,5.95
101,6173.34,FeI,2.22,-2.88,36.17,5.88
102,6180.2,FeI,2.73,-2.65,23.36,5.96
103,6191.56,FeI,2.43,-1.42,95.96,5.91
104,6200.31,FeI,2.61,-2.44,36.58,5.91
105,6219.28,FeI,2.2,-2.45,61.7,5.9
106,6232.64,FeI,3.65,-1.24,29.95,5.76
107,6252.56,FeI,2.4,-1.69,88.99,5.95
108,6265.13,FeI,2.17,-2.54,59.55,5.93
109,6301.5,FeI,3.65,-0.71,65.02,5.77
110,6322.69,FeI,2.59,-2.43,41.21,5.96
111,6335.33,FeI,2.2,-2.18,73.85,5.87
112,6336.82,FeI,3.68,-0.85,54.67,5.87
113,6344.15,FeI,2.43,-2.92,31.21,6.05
114,6408.02,FeI,3.68,-0.99,46.75,5.86
115,6411.65,FeI,3.65,-0.59,59.25,5.66
116,6430.85,FeI,2.17,-1.95,83.92,5.84
117,6481.87,FeI,2.28,-3.01,39.3,6.12
118,6533.93,FeI,4.56,-1.43,6.96,6.16
119,6593.87,FeI,2.43,-2.42,50.72,5.91
120,6609.11,FeI,2.56,-2.69,35.4,6.05
121,6677.99,FeI,2.69,-1.42,88.31,5.97
122,6750.15,FeI,2.42,-2.62,42.41,5.94
123,6820.37,FeI,4.64,-1.29,6.61,6.07
124,7090.39,FeI,4.23,-1.21,22.71,6.16
125,7212.44,FeI,4.96,-0.82,10.56,6.18
126,7495.07,FeI,4.22,-0.1,58.05,5.66
127,4178.86,FeII,2.58,-2.44,72.54,5.65
128,4233.17,FeII,2.58,-1.81,84.48,5.3
129,4489.18,FeII,2.83,-2.97,57.26,6.05
130,4491.41,FeII,2.85,-2.64,58.54,5.78
131,4508.29,FeII,2.86,-2.25,77.15,5.88
132,4515.34,FeII,2.84,-2.36,74.9,5.92
133,4520.22,FeII,2.81,-2.6,85.88,6.34
134,4541.52,FeII,2.86,-2.79,46.98,5.72
135,4576.34,FeII,2.84,-2.92,44.28,5.72
136,4582.84,FeII,2.84,-3.06,41.57,5.82
137,4620.52,FeII,2.83,-3.19,24.65,5.55
138,5197.58,FeII,3.23,-2.05,60.42,5.57
139,5234.63,FeII,3.22,-2.18,60.03,5.71
140,5276.0,FeII,3.2,-1.9,95.89,6.11
141,5284.11,FeII,2.89,-3.19,41.98,6.0
142,5325.55,FeII,3.22,-3.16,26.79,5.98
143,5362.87,FeII,3.2,-2.62,60.16,6.12
144,5425.26,FeII,3.2,-3.39,21.52,6.05
145,6432.68,FeII,2.89,-3.71,26.72,6.13
146,6456.38,FeII,3.9,-2.08,30.88,5.76
