,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4063.59,FeI,1.56,0.06,190.8,4.45
1,4175.64,FeI,2.85,-0.83,48.5,4.47
2,4216.18,FeI,0.0,-3.36,116.5,4.58
3,4233.6,FeI,2.48,-0.6,93.2,4.43
4,4375.93,FeI,0.0,-3.0,141.0,4.65
5,4430.61,FeI,2.22,-1.73,59.7,4.74
6,4443.19,FeI,2.86,-1.04,33.5,4.43
7,4447.72,FeI,2.22,-1.34,71.9,4.51
8,4459.12,FeI,2.17,-1.33,83.0,4.59
9,4489.74,FeI,0.12,-3.9,73.0,4.51
10,4494.56,FeI,2.2,-1.14,90.6,4.54
11,4602.94,FeI,1.48,-2.21,80.1,4.58
12,4736.77,FeI,3.21,-0.67,40.3,4.57
13,4871.32,FeI,2.87,-0.34,82.2,4.39
14,4890.76,FeI,2.88,-0.38,78.3,4.39
15,4891.49,FeI,2.85,-0.11,100.9,4.4
16,4903.31,FeI,2.88,-0.89,39.4,4.37
17,4938.81,FeI,2.88,-1.08,31.8,4.43
18,5001.86,FeI,3.88,-0.01,20.5,4.31
19,5012.07,FeI,0.86,-2.6,106.0,4.52
20,5041.76,FeI,1.48,-2.2,91.7,4.67
21,5051.64,FeI,0.91,-2.76,84.8,4.44
22,5083.34,FeI,0.96,-2.84,91.3,4.66
23,5110.41,FeI,0.0,-3.76,113.5,4.71
24,5162.27,FeI,4.18,0.02,14.7,4.46
25,5166.28,FeI,0.0,-4.12,86.2,4.67
26,5171.6,FeI,1.48,-1.72,119.1,4.59
27,5191.45,FeI,3.04,-0.55,65.3,4.56
28,5192.34,FeI,3.0,-0.42,65.0,4.38
29,5202.34,FeI,2.17,-1.87,46.6,4.58
30,5216.27,FeI,1.61,-2.08,78.7,4.52
31,5232.94,FeI,2.94,-0.06,91.4,4.29
32,5250.65,FeI,2.2,-2.18,27.5,4.61
33,5263.31,FeI,3.26,-0.87,21.5,4.45
34,5281.79,FeI,3.04,-0.83,41.4,4.51
35,5283.62,FeI,3.24,-0.45,51.8,4.52
36,5324.18,FeI,3.21,-0.11,63.1,4.29
37,5328.53,FeI,1.56,-1.85,104.4,4.57
38,5332.9,FeI,1.56,-2.78,31.0,4.49
39,5339.93,FeI,3.26,-0.63,25.7,4.29
40,5341.02,FeI,1.61,-1.95,97.3,4.63
41,5397.13,FeI,0.91,-1.98,151.1,4.66
42,5410.91,FeI,4.47,0.4,21.9,4.62
43,5415.2,FeI,4.39,0.64,31.4,4.48
44,5424.07,FeI,4.32,0.52,39.8,4.66
45,5434.52,FeI,1.01,-2.13,122.5,4.43
46,5497.52,FeI,1.01,-2.83,82.9,4.56
47,5501.47,FeI,0.96,-3.05,88.9,4.79
48,5506.78,FeI,0.99,-2.79,89.7,4.58
49,5576.09,FeI,3.43,-1.0,14.1,4.55
50,6137.69,FeI,2.59,-1.4,47.8,4.57
51,6191.56,FeI,2.43,-1.42,65.3,4.62
52,6219.28,FeI,2.2,-2.45,14.8,4.51
53,6230.72,FeI,2.56,-1.28,64.5,4.63
54,6335.33,FeI,2.2,-2.18,32.9,4.64
55,6336.82,FeI,3.68,-0.85,13.8,4.66
56,6393.6,FeI,2.43,-1.58,56.0,4.66
57,6400.0,FeI,3.6,-0.27,27.9,4.33
58,6430.85,FeI,2.17,-1.95,55.0,4.69
59,6494.98,FeI,2.4,-1.27,95.1,4.79
60,6546.24,FeI,2.76,-1.54,38.5,4.76
61,6592.91,FeI,2.73,-1.47,33.6,4.58
62,6677.99,FeI,2.69,-1.42,46.2,4.66
63,4233.17,FeII,2.58,-1.81,83.3,4.29
64,4508.29,FeII,2.86,-2.25,56.4,4.67
65,4515.34,FeII,2.84,-2.36,51.0,4.68
66,4520.22,FeII,2.81,-2.6,33.0,4.6
67,4522.63,FeII,2.84,-1.99,68.1,4.54
68,4541.52,FeII,2.86,-2.79,17.6,4.51
69,4549.47,FeII,2.83,-1.73,64.8,4.22
70,4583.84,FeII,2.81,-1.74,77.5,4.38
71,4923.93,FeII,2.89,-1.21,124.4,4.6
72,5018.44,FeII,2.89,-1.34,115.1,4.57
73,5197.58,FeII,3.23,-2.05,49.3,4.76
74,5234.63,FeII,3.22,-2.18,26.2,4.5
75,5276.0,FeII,3.2,-1.9,36.4,4.38
76,5316.62,FeII,3.15,-1.78,79.6,4.79
