,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4173.92,FeI,0.99,-3.29,88.65,5.81
1,4772.8,FeI,1.56,-2.9,71.22,5.57
2,4903.31,FeI,2.88,-0.89,84.47,5.41
3,4924.77,FeI,2.28,-2.11,71.97,5.67
4,4950.11,FeI,3.41,-1.5,20.08,5.37
5,5001.86,FeI,3.88,-0.01,64.69,5.31
6,5198.71,FeI,2.22,-2.09,70.07,5.49
7,5215.18,FeI,3.26,-0.86,75.91,5.65
8,5217.39,FeI,3.21,-1.07,62.03,5.52
9,5229.85,FeI,3.28,-0.97,60.2,5.45
10,5247.05,FeI,0.09,-4.97,58.81,5.58
11,5254.96,FeI,0.11,-4.76,89.31,5.98
12,5263.31,FeI,3.26,-0.87,70.06,5.51
13,5281.79,FeI,3.04,-0.83,93.65,5.72
14,5322.04,FeI,2.28,-2.8,32.54,5.58
15,5367.47,FeI,4.42,0.44,65.37,5.47
16,5883.82,FeI,3.96,-1.31,19.6,5.76
17,6003.01,FeI,3.88,-1.1,24.77,5.58
18,6065.48,FeI,2.61,-1.53,87.97,5.66
19,6151.62,FeI,2.17,-3.37,23.29,5.78
20,6200.31,FeI,2.61,-2.44,28.49,5.48
21,6265.13,FeI,2.17,-2.54,76.25,5.88
22,6297.79,FeI,2.22,-2.64,60.21,5.77
23,6301.5,FeI,3.65,-0.71,45.19,5.29
24,6322.69,FeI,2.59,-2.43,35.11,5.6
25,6335.33,FeI,2.2,-2.18,72.04,5.47
26,6336.82,FeI,3.68,-0.85,51.5,5.59
27,6393.6,FeI,2.43,-1.58,89.07,5.47
28,6400.0,FeI,3.6,-0.27,98.89,5.79
29,6411.65,FeI,3.65,-0.59,64.21,5.53
30,6421.35,FeI,2.28,-2.01,82.15,5.63
31,6430.85,FeI,2.17,-1.95,88.78,5.51
32,6481.87,FeI,2.28,-3.01,40.14,5.86
33,6494.98,FeI,2.4,-1.27,98.78,5.32
34,6546.24,FeI,2.76,-1.54,67.75,5.43
35,6592.91,FeI,2.73,-1.47,77.13,5.49
36,6593.87,FeI,2.43,-2.42,41.98,5.48
37,6677.99,FeI,2.69,-1.42,99.74,5.8
38,6750.15,FeI,2.42,-2.62,61.07,5.97
39,6855.16,FeI,4.56,-0.74,15.32,5.71
40,7495.07,FeI,4.22,-0.1,54.47,5.45
41,4128.75,FeII,2.58,-3.47,64.22,5.94
42,4491.41,FeII,2.85,-2.64,69.32,5.49
43,4508.29,FeII,2.86,-2.25,87.14,5.55
44,4515.34,FeII,2.84,-2.36,82.86,5.58
45,4520.22,FeII,2.81,-2.6,85.72,5.86
46,4541.52,FeII,2.86,-2.79,48.65,5.23
47,4555.89,FeII,2.83,-2.25,61.87,4.95
48,4582.84,FeII,2.84,-3.06,67.38,5.84
49,5234.63,FeII,3.22,-2.18,61.03,5.23
50,5284.11,FeII,2.89,-3.19,43.12,5.53
51,5325.55,FeII,3.22,-3.16,23.07,5.46
52,5362.87,FeII,3.2,-2.62,53.88,5.5
53,5425.26,FeII,3.2,-3.39,40.02,6.02
54,6149.26,FeII,3.89,-2.72,14.73,5.52
55,6238.39,FeII,3.89,-2.75,50.66,6.35
56,6247.56,FeII,3.89,-2.33,32.35,5.6
57,6432.68,FeII,2.89,-3.71,19.06,5.47
58,6456.38,FeII,3.9,-2.08,35.73,5.44
