,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
66,5162.27,FeI,4.18,0.02,11.42,4.64
67,5166.28,FeI,0.0,-4.12,47.59,4.88
68,5171.6,FeI,1.48,-1.72,79.74,4.81
69,5191.45,FeI,3.04,-0.55,42.84,4.66
70,5198.71,FeI,2.22,-2.09,13.53,4.62
71,5202.34,FeI,2.17,-1.87,30.54,4.79
72,5216.27,FeI,1.61,-2.08,50.27,4.75
73,5226.86,FeI,3.04,-0.55,33.14,4.48
74,5227.19,FeI,1.56,-1.23,108.8,5.02
75,5229.85,FeI,3.28,-0.97,12.92,4.66
76,5232.94,FeI,2.94,-0.06,76.95,4.69
77,5253.46,FeI,3.28,-1.58,7.32,5.08
78,5263.31,FeI,3.26,-0.87,16.11,4.63
79,5266.56,FeI,3.0,-0.39,42.53,4.46
80,5281.79,FeI,3.04,-0.83,29.62,4.71
81,5283.62,FeI,3.24,-0.45,31.81,4.61
82,5307.36,FeI,1.61,-2.91,9.21,4.53
83,5341.02,FeI,1.61,-1.95,70.14,4.93
84,5369.96,FeI,4.37,0.54,17.8,4.56
85,5397.13,FeI,0.91,-1.98,104.6,4.92
86,5405.78,FeI,0.99,-1.85,97.03,4.73
87,5424.07,FeI,4.32,0.52,22.38,4.65
88,5434.52,FeI,1.01,-2.13,86.61,4.77
89,5476.56,FeI,4.1,-0.28,8.15,4.63
90,5497.52,FeI,1.01,-2.83,52.56,4.82
91,5501.47,FeI,0.96,-3.05,44.97,4.84
92,5506.78,FeI,0.99,-2.79,52.28,4.72
93,5572.84,FeI,3.39,-0.28,30.56,4.54
94,5586.76,FeI,3.37,-0.11,43.54,4.61
95,5658.82,FeI,3.39,-0.76,15.25,4.62
96,5701.54,FeI,2.56,-2.22,6.51,4.73
97,6136.99,FeI,2.2,-2.93,6.38,5.0
98,6137.69,FeI,2.59,-1.4,32.44,4.77
99,6230.72,FeI,2.56,-1.28,31.01,4.58
100,6252.56,FeI,2.4,-1.69,30.58,4.82
101,6335.33,FeI,2.2,-2.18,16.71,4.71
102,6411.65,FeI,3.65,-0.59,8.97,4.45
103,6421.35,FeI,2.28,-2.01,22.1,4.79
104,6546.24,FeI,2.76,-1.54,15.47,4.65
105,6592.91,FeI,2.73,-1.47,20.36,4.7
106,6593.87,FeI,2.43,-2.42,7.57,4.82
107,6978.85,FeI,2.48,-2.5,5.36,4.77
108,4178.86,FeII,2.58,-2.44,29.15,4.59
109,4508.29,FeII,2.86,-2.25,31.77,4.74
110,4520.22,FeII,2.81,-2.6,24.3,4.9
111,4555.89,FeII,2.83,-2.25,30.44,4.67
112,4576.34,FeII,2.84,-2.92,10.33,4.86
113,4583.84,FeII,2.81,-1.74,45.07,4.47
114,4923.93,FeII,2.89,-1.21,73.31,4.49
115,5018.44,FeII,2.89,-1.34,87.99,4.92
116,5197.58,FeII,3.23,-2.05,22.67,4.71
117,5234.63,FeII,3.22,-2.18,23.9,4.86
118,5276.0,FeII,3.2,-1.9,18.59,4.41
119,5316.62,FeII,3.15,-1.78,47.83,4.85
