,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
54,5339.93,FeI,3.26,-0.63,62.8,5.01
55,5341.02,FeI,1.61,-1.95,121.5,5.4
56,5364.87,FeI,4.45,0.23,43.2,5.24
57,5367.47,FeI,4.42,0.44,51.2,5.13
58,5369.96,FeI,4.37,0.54,57.4,5.07
59,5383.37,FeI,4.31,0.65,63.2,4.98
60,5393.17,FeI,3.24,-0.72,60.8,5.04
61,5410.91,FeI,4.47,0.4,43.7,5.1
62,5415.2,FeI,4.39,0.64,69.2,5.18
63,5424.07,FeI,4.32,0.52,61.5,5.09
64,5497.52,FeI,1.01,-2.83,112.9,5.33
65,5501.47,FeI,0.96,-3.05,108.1,5.39
66,5506.78,FeI,0.99,-2.79,113.8,5.28
67,5563.6,FeI,4.19,-0.75,17.1,5.36
68,5576.09,FeI,3.43,-1.0,43.7,5.27
69,5586.76,FeI,3.37,-0.11,91.4,5.08
70,5615.64,FeI,3.33,0.04,106.9,5.16
71,5658.82,FeI,3.39,-0.76,51.5,5.1
72,6003.01,FeI,3.88,-1.1,19.8,5.41
73,6065.48,FeI,2.61,-1.53,68.3,5.16
74,6137.69,FeI,2.59,-1.4,90.0,5.34
75,6191.56,FeI,2.43,-1.42,87.2,5.12
76,6213.43,FeI,2.22,-2.48,50.6,5.36
77,6219.28,FeI,2.2,-2.45,48.5,5.28
78,6230.72,FeI,2.56,-1.28,92.8,5.22
79,6232.64,FeI,3.65,-1.24,21.8,5.32
80,6265.13,FeI,2.17,-2.54,39.8,5.19
81,6322.69,FeI,2.59,-2.43,20.2,5.2
82,6335.33,FeI,2.2,-2.18,58.6,5.15
83,6336.82,FeI,3.68,-0.85,32.4,5.18
84,6393.6,FeI,2.43,-1.58,83.0,5.19
85,6408.02,FeI,3.68,-0.99,21.1,5.08
86,6411.65,FeI,3.65,-0.59,43.7,5.08
87,6421.35,FeI,2.28,-2.01,80.6,5.4
88,6430.85,FeI,2.17,-1.95,76.9,5.14
89,6494.98,FeI,2.4,-1.27,112.8,5.34
90,6546.24,FeI,2.76,-1.54,60.8,5.21
91,6592.91,FeI,2.73,-1.47,84.9,5.46
92,6593.87,FeI,2.43,-2.42,48.3,5.5
93,6677.99,FeI,2.69,-1.42,74.1,5.19
94,6978.85,FeI,2.48,-2.5,30.8,5.33
95,7511.02,FeI,4.17,0.12,56.4,5.13
96,4489.18,FeII,2.83,-2.97,53.2,5.32
97,4491.41,FeII,2.85,-2.64,64.5,5.2
98,4515.34,FeII,2.84,-2.36,80.2,5.18
99,4520.22,FeII,2.81,-2.6,71.4,5.23
100,4541.52,FeII,2.86,-2.79,46.2,5.05
101,5197.58,FeII,3.23,-2.05,73.8,5.13
102,5362.87,FeII,3.2,-2.62,57.0,5.41
103,5534.85,FeII,3.25,-2.87,31.0,5.26
