,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
43,5028.13,FeI,3.57,-1.12,30.7,5.55
44,5039.25,FeI,3.37,-1.52,23.4,5.56
45,5049.82,FeI,2.28,-1.35,82.9,5.25
46,5051.64,FeI,0.91,-2.76,105.7,5.56
47,5060.08,FeI,0.0,-5.43,23.3,5.59
48,5068.77,FeI,2.94,-1.04,77.9,5.59
49,5074.75,FeI,4.22,-0.2,42.7,5.58
50,5083.34,FeI,0.96,-2.84,101.2,5.59
51,5110.41,FeI,0.0,-3.76,116.8,5.71
52,5123.72,FeI,1.01,-3.06,98.9,5.81
53,5127.36,FeI,0.91,-3.25,72.1,5.34
54,5133.69,FeI,4.17,0.36,76.3,5.56
55,5141.74,FeI,2.42,-2.24,37.8,5.49
56,5142.93,FeI,0.96,-3.07,103.1,5.86
57,5150.84,FeI,0.99,-3.04,99.5,5.77
58,5162.27,FeI,4.18,0.02,55.0,5.53
59,5191.45,FeI,3.04,-0.55,92.2,5.48
60,5192.34,FeI,3.0,-0.42,91.8,5.29
61,5194.94,FeI,1.56,-2.02,103.5,5.51
62,5198.71,FeI,2.22,-2.09,57.9,5.45
63,5202.34,FeI,2.17,-1.87,83.7,5.64
64,5216.27,FeI,1.61,-2.08,95.3,5.45
65,5217.39,FeI,3.21,-1.07,48.8,5.41
66,5225.53,FeI,0.11,-4.75,59.2,5.67
67,5229.85,FeI,3.28,-0.97,55.8,5.5
68,5232.94,FeI,2.94,-0.06,117.2,5.34
69,5242.49,FeI,3.63,-0.97,34.5,5.53
70,5247.05,FeI,0.09,-4.97,43.0,5.59
71,5254.96,FeI,0.11,-4.76,51.2,5.54
72,5263.31,FeI,3.26,-0.87,42.8,5.16
73,5266.56,FeI,3.0,-0.39,96.3,5.34
74,5281.79,FeI,3.04,-0.83,70.6,5.34
75,5283.62,FeI,3.24,-0.45,88.1,5.52
76,5307.36,FeI,1.61,-2.91,52.3,5.46
77,5322.04,FeI,2.28,-2.8,13.9,5.31
78,5324.18,FeI,3.21,-0.11,110.4,5.56
79,5339.93,FeI,3.26,-0.63,73.4,5.44
80,5341.02,FeI,1.61,-1.95,112.5,5.67
81,5367.47,FeI,4.42,0.44,59.3,5.44
82,5369.96,FeI,4.37,0.54,57.6,5.25
83,5389.48,FeI,4.42,-0.41,22.6,5.59
84,5410.91,FeI,4.47,0.4,51.4,5.4
85,5415.2,FeI,4.39,0.64,55.3,5.14
86,5424.07,FeI,4.32,0.52,69.7,5.43
87,5497.52,FeI,1.01,-2.83,106.6,5.69
88,5501.47,FeI,0.96,-3.05,99.2,5.69
89,5563.6,FeI,4.19,-0.75,21.7,5.65
90,5569.62,FeI,3.41,-0.52,71.3,5.45
91,5576.09,FeI,3.43,-1.0,59.1,5.74
92,5586.76,FeI,3.37,-0.11,92.3,5.38
93,5624.54,FeI,3.41,-0.76,53.1,5.38
94,5662.52,FeI,4.17,-0.41,23.2,5.32
95,6065.48,FeI,2.61,-1.53,69.9,5.49
96,6213.43,FeI,2.22,-2.48,35.0,5.39
97,6219.28,FeI,2.2,-2.45,43.0,5.47
98,6230.72,FeI,2.56,-1.28,93.9,5.61
99,6232.64,FeI,3.65,-1.24,21.4,5.5
100,6246.32,FeI,3.6,-0.77,42.9,5.4
101,6252.56,FeI,2.4,-1.69,76.4,5.51
102,6265.13,FeI,2.17,-2.54,41.9,5.51
103,6297.79,FeI,2.22,-2.64,33.8,5.52
104,6302.49,FeI,3.69,-0.97,47.1,5.78
105,6322.69,FeI,2.59,-2.43,18.9,5.4
106,6355.03,FeI,2.84,-2.29,21.6,5.62
107,6393.6,FeI,2.43,-1.58,83.4,5.55
108,6411.65,FeI,3.65,-0.59,50.8,5.41
109,6419.95,FeI,4.73,-0.28,18.3,5.66
110,6421.35,FeI,2.28,-2.01,79.2,5.73
111,6430.85,FeI,2.17,-1.95,70.5,5.38
112,6494.98,FeI,2.4,-1.27,100.4,5.52
113,6677.99,FeI,2.69,-1.42,86.7,5.74
114,6750.15,FeI,2.42,-2.62,22.1,5.46
115,4128.75,FeII,2.58,-3.47,37.4,5.68
116,4416.83,FeII,2.78,-2.41,74.3,5.5
117,4491.41,FeII,2.85,-2.64,47.4,5.3
118,4515.34,FeII,2.84,-2.36,65.8,5.34
119,4520.22,FeII,2.81,-2.6,70.0,5.63
120,4541.52,FeII,2.86,-2.79,54.4,5.59
121,4555.89,FeII,2.83,-2.25,70.2,5.3
122,4576.34,FeII,2.84,-2.92,45.1,5.52
123,4582.84,FeII,2.84,-3.06,44.4,5.65
124,4620.52,FeII,2.83,-3.19,31.0,5.52
125,5100.66,FeII,2.81,-4.13,6.0,5.57
126,5197.58,FeII,3.23,-2.05,55.6,5.23
127,5234.63,FeII,3.22,-2.18,54.1,5.34
128,5264.81,FeII,3.23,-3.23,14.7,5.56
129,5276.0,FeII,3.2,-1.9,80.5,5.48
130,5284.11,FeII,2.89,-3.19,39.9,5.72
131,5325.55,FeII,3.22,-3.16,13.8,5.44
132,5362.87,FeII,3.2,-2.62,40.3,5.51
133,5534.85,FeII,3.25,-2.87,23.2,5.45
134,6247.56,FeII,3.89,-2.33,23.7,5.62
135,6432.68,FeII,2.89,-3.71,14.9,5.62
136,6456.38,FeII,3.9,-2.08,26.2,5.44
