,obs_wavelength,element,obs_ep,obs_ew
69,4875.88,FeI,3.33,2.8
70,4890.76,FeI,2.88,75.2
71,4903.31,FeI,2.88,50.3
72,4907.73,FeI,3.43,4.9
73,4910.02,FeI,3.4,10.9
74,4924.77,FeI,2.28,20.5
75,4946.39,FeI,3.37,20.4
76,4950.11,FeI,3.42,8.9
77,4966.09,FeI,3.33,37.1
78,4985.25,FeI,3.93,23.9
79,5001.86,FeI,3.88,45.6
80,5002.79,FeI,3.4,10.3
81,5005.71,FeI,3.88,43.5
82,5014.94,FeI,3.94,36.3
83,5022.24,FeI,3.98,23.4
84,5028.13,FeI,3.57,17.1
85,5039.25,FeI,3.37,9.1
86,5044.21,FeI,2.85,8.3
87,5049.82,FeI,2.28,53.2
88,5133.69,FeI,4.18,49.6
89,5194.94,FeI,1.56,55.6
90,5198.71,FeI,2.22,23.5
91,5202.34,FeI,2.18,48.7
92,5215.18,FeI,3.27,34.2
93,5216.27,FeI,1.61,52.0
94,5217.39,FeI,3.21,27.2
95,5242.49,FeI,3.63,18.4
96,5263.31,FeI,3.27,29.4
97,5283.62,FeI,3.24,57.5
98,5302.3,FeI,3.28,41.4
99,5307.36,FeI,1.61,17.5
100,5322.04,FeI,2.28,4.5
101,5324.18,FeI,3.21,78.9
102,5339.93,FeI,3.27,45.3
103,5341.02,FeI,1.61,66.7
104,5353.37,FeI,4.1,12.9
105,5373.71,FeI,4.47,5.1
106,5379.57,FeI,3.69,5.1
107,5393.17,FeI,3.24,43.9
108,5446.88,FeI,1.61,94.9
109,5473.9,FeI,4.15,9.6
110,5554.9,FeI,4.55,12.5
111,5563.6,FeI,4.19,8.8
112,5569.62,FeI,3.42,47.0
113,5572.84,FeI,3.4,66.3
114,5586.76,FeI,3.37,73.9
115,5615.64,FeI,3.33,82.7
116,5618.63,FeI,4.21,3.1
117,5624.54,FeI,3.42,36.8
118,5638.26,FeI,4.22,9.1
119,5662.52,FeI,4.18,17.3
120,5701.55,FeI,2.56,12.6
121,5705.99,FeI,4.61,9.6
122,5717.83,FeI,4.28,10.6
123,5753.12,FeI,4.26,10.7
124,6003.01,FeI,3.88,12.0
125,6008.56,FeI,3.88,9.6
126,6027.05,FeI,4.08,6.6
127,6056.0,FeI,4.73,9.0
128,6065.48,FeI,2.61,39.7
129,6136.99,FeI,2.2,7.3
130,6173.34,FeI,2.22,6.8
131,6219.28,FeI,2.2,17.8
132,6232.64,FeI,3.65,10.0
133,6246.32,FeI,3.6,27.7
134,6252.56,FeI,2.4,43.0
135,6265.13,FeI,2.18,15.2
136,6301.5,FeI,3.65,33.7
137,6335.33,FeI,2.2,24.8
138,6336.82,FeI,3.69,20.1
139,6380.74,FeI,4.19,3.7
140,6393.6,FeI,2.43,47.6
141,6400.0,FeI,3.6,51.9
142,6408.02,FeI,3.69,16.9
143,6411.65,FeI,3.65,34.8
144,6592.91,FeI,2.73,35.1
145,6593.87,FeI,2.43,13.1
146,6750.15,FeI,2.42,8.9
147,6841.34,FeI,4.61,3.7
148,6855.16,FeI,4.56,9.0
149,7418.67,FeI,4.14,9.6
150,7495.07,FeI,4.22,36.1
151,7511.02,FeI,4.18,46.0
152,4178.86,FeII,2.58,37.0
153,4233.17,FeII,2.58,72.0
154,4491.4,FeII,2.86,24.3
155,4515.34,FeII,2.84,33.6
156,4555.89,FeII,2.83,40.6
157,4576.34,FeII,2.84,14.8
158,4582.84,FeII,2.84,12.5
159,4583.84,FeII,2.81,66.2
160,4620.52,FeII,2.83,8.0
161,4629.34,FeII,2.81,39.5
162,4923.93,FeII,2.89,84.2
163,5169.03,FeII,2.89,137.3
164,5197.58,FeII,3.23,32.7
165,5264.81,FeII,3.23,6.6
166,5276.0,FeII,3.2,45.7
167,5325.55,FeII,3.22,6.9
