,obs_wavelength,element,obs_ep,obs_ew
63,4950.11,FeI,3.42,2.3
64,4966.09,FeI,3.33,14.3
65,4985.25,FeI,3.93,7.7
66,5001.86,FeI,3.88,19.2
67,5002.79,FeI,3.4,3.1
68,5005.71,FeI,3.88,17.6
69,5014.94,FeI,3.94,14.4
70,5022.24,FeI,3.98,9.4
71,5028.13,FeI,3.57,5.0
72,5041.76,FeI,1.49,30.1
73,5044.21,FeI,2.85,2.5
74,5048.44,FeI,3.96,1.5
75,5049.82,FeI,2.28,31.6
76,5079.22,FeI,2.2,12.1
77,5133.69,FeI,4.18,24.3
78,5194.94,FeI,1.56,31.9
79,5198.71,FeI,2.22,9.2
80,5202.34,FeI,2.18,20.7
81,5215.18,FeI,3.27,12.4
82,5216.27,FeI,1.61,26.8
83,5217.39,FeI,3.21,9.9
84,5226.86,FeI,3.04,32.9
85,5227.19,FeI,1.56,75.6
86,5242.49,FeI,3.63,6.3
87,5253.46,FeI,3.28,2.2
88,5263.31,FeI,3.27,11.9
89,5273.16,FeI,3.29,9.1
90,5283.62,FeI,3.24,28.7
91,5302.3,FeI,3.28,17.5
92,5307.36,FeI,1.61,5.5
93,5324.18,FeI,3.21,48.7
94,5328.53,FeI,1.56,44.6
95,5332.9,FeI,1.56,8.0
96,5339.93,FeI,3.27,20.4
97,5341.02,FeI,1.61,37.6
98,5353.37,FeI,4.1,3.0
99,5393.17,FeI,3.24,18.4
100,5446.88,FeI,1.61,73.8
101,5473.9,FeI,4.15,3.6
102,5476.56,FeI,4.1,7.7
103,5554.9,FeI,4.55,3.1
104,5563.6,FeI,4.19,3.1
105,5569.62,FeI,3.42,20.0
106,5572.84,FeI,3.4,30.2
107,5586.76,FeI,3.37,41.1
108,5615.64,FeI,3.33,51.1
109,5624.54,FeI,3.42,13.3
110,5638.26,FeI,4.22,2.0
111,5658.82,FeI,3.4,12.5
112,5662.52,FeI,4.18,4.5
113,5686.53,FeI,4.55,2.1
114,5705.99,FeI,4.61,2.1
115,5709.38,FeI,3.37,8.6
116,5717.83,FeI,4.28,2.2
117,5753.12,FeI,4.26,2.9
118,5909.97,FeI,3.21,3.9
119,6065.48,FeI,2.61,15.2
120,6219.28,FeI,2.2,6.2
121,6232.64,FeI,3.65,2.6
122,6246.32,FeI,3.6,8.0
123,6252.56,FeI,2.4,17.1
124,6265.13,FeI,2.18,4.7
125,6297.79,FeI,2.22,2.2
126,6301.5,FeI,3.65,25.5
127,6393.6,FeI,2.43,20.5
128,6400.0,FeI,3.6,23.8
129,6408.02,FeI,3.69,5.4
130,6411.65,FeI,3.65,12.8
131,6421.35,FeI,2.28,14.4
132,6481.87,FeI,2.28,4.3
133,6546.24,FeI,2.76,27.4
134,6592.91,FeI,2.73,13.6
135,6593.87,FeI,2.43,4.2
136,6750.15,FeI,2.42,3.4
137,7495.07,FeI,4.22,12.7
138,7748.27,FeI,2.95,5.7
139,4178.86,FeII,2.58,17.2
140,4233.17,FeII,2.58,41.7
141,4491.4,FeII,2.86,8.2
142,4515.34,FeII,2.84,12.8
143,4522.63,FeII,2.84,24.3
144,4555.89,FeII,2.83,16.5
145,4576.34,FeII,2.84,4.9
146,4582.84,FeII,2.84,2.7
147,4583.84,FeII,2.81,37.8
148,4629.34,FeII,2.81,17.2
149,4923.93,FeII,2.89,59.4
150,5197.58,FeII,3.23,12.4
151,5276.0,FeII,3.2,16.3
152,5316.61,FeII,3.15,26.4
153,5325.55,FeII,3.22,1.7
154,6516.08,FeII,2.89,3.6
