,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,29.39
1,4132.9,FeI,2.84,44.1
2,4147.67,FeI,1.48,53.81
3,4157.78,FeI,3.42,47.28
4,4184.89,FeI,2.83,48.16
5,4187.04,FeI,2.45,80.91
6,4202.03,FeI,1.48,104.81
7,4216.18,FeI,0.0,61.8
8,4222.21,FeI,2.45,63.55
9,4238.81,FeI,3.4,55.4
10,4250.12,FeI,2.47,86.37
11,4260.47,FeI,2.4,109.89
12,4282.4,FeI,2.18,76.84
13,4375.93,FeI,0.0,75.95
14,4430.61,FeI,2.22,42.59
15,4447.72,FeI,2.22,59.27
16,4494.56,FeI,2.2,70.4
17,4602.94,FeI,1.48,50.71
18,4647.43,FeI,2.95,29.36
19,4871.32,FeI,2.87,70.93
20,4890.76,FeI,2.88,70.68
21,4891.49,FeI,2.85,84.35
22,4903.31,FeI,2.88,49.18
23,4918.99,FeI,2.87,77.25
24,4924.77,FeI,2.28,18.92
25,4938.81,FeI,2.88,42.78
26,4939.69,FeI,0.86,27.63
27,4966.09,FeI,3.33,35.35
28,4994.13,FeI,0.92,36.42
29,5014.94,FeI,3.94,31.79
30,5049.82,FeI,2.28,56.27
31,5051.64,FeI,0.92,50.59
32,5068.77,FeI,2.94,38.98
33,5079.74,FeI,0.99,27.77
34,5083.34,FeI,0.96,43.27
35,5127.36,FeI,0.92,25.27
36,5150.84,FeI,0.99,30.76
37,5151.91,FeI,1.01,21.28
38,5166.28,FeI,0.0,27.63
39,5171.6,FeI,1.48,71.8
40,5191.45,FeI,3.04,57.61
41,5216.27,FeI,1.61,50.25
42,5217.39,FeI,3.21,26.21
43,5232.94,FeI,2.94,84.35
44,5253.46,FeI,3.28,10.44
45,5263.31,FeI,3.27,32.8
46,5266.56,FeI,3.0,67.79
47,5281.79,FeI,3.04,45.5
48,5283.62,FeI,3.24,53.95
49,5302.3,FeI,3.28,36.27
50,5307.36,FeI,1.61,16.35
51,5324.18,FeI,3.21,71.9
52,5332.9,FeI,1.56,17.67
53,5339.93,FeI,3.27,42.65
54,5364.87,FeI,4.45,35.11
55,5367.47,FeI,4.42,41.43
56,5369.96,FeI,4.37,47.03
57,5371.49,FeI,0.96,101.89
58,5383.37,FeI,4.31,54.11
59,5393.17,FeI,3.24,43.05
60,5397.13,FeI,0.92,86.99
61,5405.77,FeI,0.99,89.71
62,5410.91,FeI,4.47,35.48
63,5415.2,FeI,4.39,51.21
64,5569.62,FeI,3.42,43.51
65,5624.54,FeI,3.42,31.73
66,5662.52,FeI,4.18,17.75
67,6065.48,FeI,2.61,36.31
68,6191.56,FeI,2.43,45.58
69,6219.28,FeI,2.2,16.4
70,6230.72,FeI,2.56,50.6
71,6246.32,FeI,3.6,25.99
72,6252.56,FeI,2.4,39.04
73,6265.13,FeI,2.18,13.53
74,6297.79,FeI,2.22,25.57
75,6335.33,FeI,2.2,23.31
76,6400.0,FeI,3.6,42.33
77,6411.65,FeI,3.65,31.1
78,6430.85,FeI,2.18,36.22
79,6592.91,FeI,2.73,30.58
80,6677.99,FeI,2.69,40.93
81,4178.862,FeII,2.58,51.46
82,4491.405,FeII,2.86,33.45
83,4508.288,FeII,2.86,53.44
84,4520.224,FeII,2.81,45.38
85,4541.524,FeII,2.86,23.9
86,4576.34,FeII,2.84,26.1
87,4923.927,FeII,2.89,95.61
88,5234.625,FeII,3.22,44.66
89,5276.002,FeII,3.2,54.52
90,5534.847,FeII,3.25,19.43
91,6247.557,FeII,3.89,15.42
