,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,14.37
1,4132.9,FeI,2.84,23.01
2,4134.68,FeI,2.83,38.21
3,4147.67,FeI,1.48,31.46
4,4157.78,FeI,3.42,26.39
5,4184.89,FeI,2.83,28.45
6,4187.04,FeI,2.45,59.36
7,4187.8,FeI,2.42,61.38
8,4191.43,FeI,2.47,48.74
9,4202.03,FeI,1.48,89.41
10,4216.18,FeI,0.0,41.96
11,4238.81,FeI,3.4,35.04
12,4250.12,FeI,2.47,68.61
13,4260.47,FeI,2.4,93.11
14,4282.4,FeI,2.18,58.1
15,4375.93,FeI,0.0,59.19
16,4415.12,FeI,1.61,92.23
17,4427.31,FeI,0.05,57.29
18,4430.61,FeI,2.22,20.15
19,4447.72,FeI,2.22,38.47
20,4461.65,FeI,0.09,45.92
21,4489.74,FeI,0.12,16.39
22,4494.56,FeI,2.2,47.55
23,4602.94,FeI,1.48,29.24
24,4871.32,FeI,2.87,51.11
25,4872.14,FeI,2.88,40.85
26,4890.76,FeI,2.88,49.73
27,4891.49,FeI,2.85,65.22
28,4903.31,FeI,2.88,27.64
29,4918.99,FeI,2.87,54.14
30,4938.81,FeI,2.88,20.18
31,4939.69,FeI,0.86,9.57
32,4966.09,FeI,3.33,17.74
33,4994.13,FeI,0.92,18.66
34,5006.12,FeI,2.83,42.29
35,5014.94,FeI,3.94,18.78
36,5049.82,FeI,2.28,33.09
37,5051.64,FeI,0.92,29.97
38,5068.77,FeI,2.94,19.86
39,5079.74,FeI,0.99,10.45
40,5083.34,FeI,0.96,21.55
41,5127.36,FeI,0.92,11.14
42,5150.84,FeI,0.99,15.17
43,5151.91,FeI,1.01,10.19
44,5166.28,FeI,0.0,14.32
45,5171.6,FeI,1.48,50.86
46,5191.45,FeI,3.04,34.97
47,5192.34,FeI,3.0,42.87
48,5194.94,FeI,1.56,32.97
49,5202.34,FeI,2.18,21.66
50,5216.27,FeI,1.61,27.09
51,5232.94,FeI,2.94,63.57
52,5250.21,FeI,0.12,-1.17
53,5263.31,FeI,3.27,15.23
54,5266.56,FeI,3.0,44.61
55,5281.79,FeI,3.04,24.81
56,5283.62,FeI,3.24,30.9
57,5302.3,FeI,3.28,19.44
58,5324.18,FeI,3.21,50.26
59,5572.84,FeI,3.4,34.52
60,5586.76,FeI,3.37,46.64
61,5615.64,FeI,3.33,51.04
62,5624.54,FeI,3.42,13.84
63,6136.61,FeI,2.45,28.12
64,6137.69,FeI,2.59,24.67
65,6191.56,FeI,2.43,27.76
66,6230.72,FeI,2.56,32.05
67,6335.33,FeI,2.2,8.84
68,6393.6,FeI,2.43,22.93
69,6400.0,FeI,3.6,26.1
70,6411.65,FeI,3.65,14.93
71,6421.35,FeI,2.28,15.06
72,6430.85,FeI,2.18,17.57
73,6494.98,FeI,2.4,36.28
74,6592.91,FeI,2.73,16.49
75,6677.99,FeI,2.69,22.35
76,4178.862,FeII,2.58,26.59
77,4491.405,FeII,2.86,12.69
78,4508.288,FeII,2.86,24.46
79,4520.224,FeII,2.81,18.6
80,4541.524,FeII,2.86,9.56
81,4582.835,FeII,2.84,5.64
82,4923.927,FeII,2.89,67.71
83,5234.625,FeII,3.22,20.49
84,5276.002,FeII,3.2,24.49
