,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,40.32
1,4157.78,FeI,3.42,59.0
2,4375.93,FeI,0.0,114.51
3,4388.41,FeI,3.6,35.16
4,4494.56,FeI,2.2,96.26
5,4602.0,FeI,1.61,14.69
6,4602.94,FeI,1.48,74.25
7,4647.43,FeI,2.95,35.01
8,4872.14,FeI,2.88,86.11
9,4903.31,FeI,2.88,66.68
10,4966.09,FeI,3.33,52.99
11,4994.13,FeI,0.92,51.91
12,5044.21,FeI,2.85,11.92
13,5049.82,FeI,2.28,76.01
14,5051.64,FeI,0.92,76.74
15,5068.77,FeI,2.94,49.63
16,5127.36,FeI,0.92,39.78
17,5150.84,FeI,0.99,48.22
18,5166.28,FeI,0.0,41.46
19,5171.6,FeI,1.48,105.24
20,5202.34,FeI,2.18,60.28
21,5216.27,FeI,1.61,70.53
22,5217.39,FeI,3.21,33.31
23,5232.94,FeI,2.94,115.35
24,5266.56,FeI,3.0,92.74
25,5281.79,FeI,3.04,58.63
26,5324.18,FeI,3.21,96.42
27,5569.62,FeI,3.42,56.15
28,5586.76,FeI,3.37,85.79
29,6173.34,FeI,2.22,9.39
30,6230.72,FeI,2.56,67.5
31,6252.56,FeI,2.4,50.03
32,6265.13,FeI,2.18,17.69
33,6301.5,FeI,3.65,28.95
34,6335.33,FeI,2.2,28.41
35,6393.6,FeI,2.43,55.06
36,6421.35,FeI,2.28,39.3
37,6494.98,FeI,2.4,76.99
38,6593.87,FeI,2.43,14.78
39,4508.288,FeII,2.86,107.71
40,4520.224,FeII,2.81,94.78
41,4541.524,FeII,2.86,62.03
42,5234.625,FeII,3.22,98.07
43,5325.553,FeII,3.22,29.29
44,6238.392,FeII,3.89,25.06
45,6247.557,FeII,3.89,41.15
