,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,46.0
1,4147.67,FeI,1.48,66.07
2,4184.89,FeI,2.83,60.52
3,4222.21,FeI,2.45,86.84
4,4430.61,FeI,2.22,61.43
5,4447.72,FeI,2.22,80.91
6,4494.56,FeI,2.2,88.04
7,4602.0,FeI,1.61,24.6
8,4602.94,FeI,1.48,70.78
9,4647.43,FeI,2.95,42.94
10,4788.76,FeI,3.24,15.56
11,4890.76,FeI,2.88,103.12
12,4903.31,FeI,2.88,75.0
13,4924.77,FeI,2.28,40.01
14,4938.81,FeI,2.88,63.27
15,4939.69,FeI,0.86,55.01
16,4962.57,FeI,4.18,6.51
17,4966.09,FeI,3.33,57.42
18,4994.13,FeI,0.92,62.73
19,5014.94,FeI,3.94,51.7
20,5044.21,FeI,2.85,20.0
21,5049.82,FeI,2.28,81.45
22,5051.64,FeI,0.92,77.25
23,5068.77,FeI,2.94,62.15
24,5083.34,FeI,0.96,66.87
25,5127.36,FeI,0.92,55.07
26,5150.84,FeI,0.99,58.57
27,5187.91,FeI,4.14,7.65
28,5191.45,FeI,3.04,84.79
29,5198.71,FeI,2.22,46.52
30,5202.34,FeI,2.18,74.27
31,5216.27,FeI,1.61,71.59
32,5217.39,FeI,3.21,48.63
33,5225.53,FeI,0.11,28.07
34,5253.46,FeI,3.28,18.01
35,5263.31,FeI,3.27,55.29
36,5281.79,FeI,3.04,71.14
37,5302.3,FeI,3.28,63.54
38,5307.36,FeI,1.61,35.79
39,5321.11,FeI,4.43,3.58
40,5322.04,FeI,2.28,12.18
41,5501.47,FeI,0.96,67.1
42,5506.78,FeI,0.99,76.19
43,5569.62,FeI,3.42,71.79
44,5618.63,FeI,4.21,6.91
45,5624.54,FeI,3.42,56.49
46,5662.52,FeI,4.18,29.89
47,5686.53,FeI,4.55,12.87
48,5701.55,FeI,2.56,27.63
49,5753.12,FeI,4.26,18.42
50,5775.08,FeI,4.22,8.51
51,5816.37,FeI,4.55,11.54
52,6136.61,FeI,2.45,73.82
53,6137.69,FeI,2.59,70.02
54,6151.62,FeI,2.18,7.4
55,6173.34,FeI,2.22,17.46
56,6191.56,FeI,2.43,71.18
57,6200.31,FeI,2.61,17.66
58,6219.28,FeI,2.2,37.6
59,6230.72,FeI,2.56,79.58
60,6246.32,FeI,3.6,46.48
61,6252.56,FeI,2.4,65.47
62,6265.13,FeI,2.18,33.0
63,6297.79,FeI,2.22,22.13
64,6322.69,FeI,2.59,22.22
65,6335.33,FeI,2.2,47.35
66,6344.15,FeI,2.43,10.17
67,6355.03,FeI,2.84,14.03
68,6358.7,FeI,0.86,18.51
69,6393.6,FeI,2.43,71.68
70,6411.65,FeI,3.65,55.79
71,6421.35,FeI,2.28,55.22
72,6430.85,FeI,2.18,61.71
73,6494.98,FeI,2.4,87.07
74,6498.94,FeI,0.96,7.18
75,6592.91,FeI,2.73,54.24
76,6593.87,FeI,2.43,28.07
77,6609.11,FeI,2.56,13.28
78,6677.99,FeI,2.69,68.12
79,6750.15,FeI,2.42,21.79
80,4491.405,FeII,2.86,22.1
81,4508.288,FeII,2.86,39.17
82,4520.224,FeII,2.81,29.64
83,4541.524,FeII,2.86,15.66
84,4576.34,FeII,2.84,16.23
85,4582.835,FeII,2.84,10.62
86,4923.927,FeII,2.89,81.08
87,5197.577,FeII,3.23,29.77
88,5234.625,FeII,3.22,33.85
89,5325.553,FeII,3.22,5.49
90,5534.847,FeII,3.25,13.44
91,6149.258,FeII,3.89,5.06
92,6247.557,FeII,3.89,9.4
93,6416.919,FeII,3.89,2.94
94,6432.68,FeII,2.89,5.06
95,6516.08,FeII,2.89,10.67
