,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,20.17
1,4132.9,FeI,2.84,32.06
2,4147.67,FeI,1.48,41.93
3,4157.78,FeI,3.42,32.35
4,4187.04,FeI,2.45,67.23
5,4216.18,FeI,0.0,52.62
6,4238.81,FeI,3.4,41.69
7,4250.12,FeI,2.47,73.91
8,4282.4,FeI,2.18,66.29
9,4375.93,FeI,0.0,68.28
10,4388.41,FeI,3.6,17.96
11,4430.61,FeI,2.22,30.35
12,4447.72,FeI,2.22,46.83
13,4461.65,FeI,0.09,55.84
14,4489.74,FeI,0.12,20.24
15,4494.56,FeI,2.2,55.98
16,4602.94,FeI,1.48,38.84
17,4871.32,FeI,2.87,59.26
18,4872.14,FeI,2.88,49.39
19,4890.76,FeI,2.88,59.42
20,4891.49,FeI,2.85,72.8
21,4903.31,FeI,2.88,35.61
22,4918.99,FeI,2.87,63.67
23,4924.77,FeI,2.28,12.18
24,4938.81,FeI,2.88,28.1
25,4939.69,FeI,0.86,18.75
26,4966.09,FeI,3.33,23.27
27,4994.13,FeI,0.92,27.04
28,5006.12,FeI,2.83,50.69
29,5014.94,FeI,3.94,22.42
30,5049.82,FeI,2.28,43.62
31,5051.64,FeI,0.92,40.62
32,5068.77,FeI,2.94,26.83
33,5083.34,FeI,0.96,30.92
34,5127.36,FeI,0.92,18.37
35,5150.84,FeI,0.99,21.68
36,5151.91,FeI,1.01,15.16
37,5166.28,FeI,0.0,19.36
38,5171.6,FeI,1.48,62.04
39,5191.45,FeI,3.04,45.25
40,5192.34,FeI,3.0,52.17
41,5194.94,FeI,1.56,43.99
42,5198.71,FeI,2.22,15.09
43,5202.34,FeI,2.18,30.17
44,5216.27,FeI,1.61,37.54
45,5217.39,FeI,3.21,16.31
46,5232.94,FeI,2.94,73.1
47,5263.31,FeI,3.27,21.16
48,5266.56,FeI,3.0,54.43
49,5281.79,FeI,3.04,31.76
50,5283.62,FeI,3.24,40.54
51,5302.3,FeI,3.28,26.2
52,5307.36,FeI,1.61,8.94
53,5324.18,FeI,3.21,58.47
54,5569.62,FeI,3.42,31.09
55,5572.84,FeI,3.4,41.95
56,5586.76,FeI,3.37,51.33
57,5615.64,FeI,3.33,57.34
58,5624.54,FeI,3.42,21.23
59,6137.69,FeI,2.59,30.69
60,6191.56,FeI,2.43,32.32
61,6219.28,FeI,2.2,10.69
62,6230.72,FeI,2.56,39.36
63,6246.32,FeI,3.6,13.86
64,6252.56,FeI,2.4,26.47
65,6265.13,FeI,2.18,7.5
66,6301.5,FeI,3.65,15.58
67,6335.33,FeI,2.2,15.13
68,6411.65,FeI,3.65,20.45
69,6430.85,FeI,2.18,24.55
70,6494.98,FeI,2.4,47.01
71,6592.91,FeI,2.73,20.86
72,6677.99,FeI,2.69,27.25
73,4178.862,FeII,2.58,38.85
74,4491.405,FeII,2.86,20.64
75,4508.288,FeII,2.86,38.75
76,4520.224,FeII,2.81,30.62
77,4541.524,FeII,2.86,13.16
78,4582.835,FeII,2.84,9.48
79,4923.927,FeII,2.89,83.99
80,5197.577,FeII,3.23,30.22
81,5234.625,FeII,3.22,33.72
82,5276.002,FeII,3.2,39.97
83,5284.109,FeII,2.89,10.36
84,5325.553,FeII,3.22,5.34
85,5534.847,FeII,3.25,11.07
86,6238.392,FeII,3.89,5.77
