,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,8.43
1,4132.9,FeI,2.84,17.3
2,4134.68,FeI,2.83,30.46
3,4147.67,FeI,1.48,19.94
4,4157.78,FeI,3.42,16.5
5,4184.89,FeI,2.83,19.55
6,4191.43,FeI,2.47,41.61
7,4202.03,FeI,1.48,80.89
8,4216.18,FeI,0.0,20.35
9,4216.18,FeI,0.0,23.23
10,4222.21,FeI,2.45,30.41
11,4238.81,FeI,3.4,25.21
12,4250.12,FeI,2.47,55.34
13,4260.47,FeI,2.4,77.15
14,4282.4,FeI,2.18,47.25
15,4375.93,FeI,0.0,42.66
16,4388.41,FeI,3.6,8.36
17,4415.12,FeI,1.61,81.73
18,4427.31,FeI,0.05,42.12
19,4430.61,FeI,2.22,14.05
20,4447.72,FeI,2.22,25.89
21,4461.65,FeI,0.09,28.26
22,4489.74,FeI,0.12,7.12
23,4494.56,FeI,2.2,34.96
24,4602.94,FeI,1.48,18.24
25,4647.43,FeI,2.95,7.87
26,4871.32,FeI,2.87,38.33
27,4872.14,FeI,2.88,29.58
28,4890.76,FeI,2.88,38.86
29,4891.49,FeI,2.85,52.82
30,4903.31,FeI,2.88,17.63
31,4918.99,FeI,2.87,42.76
32,4924.77,FeI,2.28,5.03
33,4938.81,FeI,2.88,14.07
34,4966.09,FeI,3.33,11.38
35,4994.13,FeI,0.92,10.14
36,5006.12,FeI,2.83,29.68
37,5014.94,FeI,3.94,11.92
38,5049.82,FeI,2.28,23.02
39,5051.64,FeI,0.92,17.78
40,5068.77,FeI,2.94,12.2
41,5083.34,FeI,0.96,12.06
42,5127.36,FeI,0.92,6.55
43,5150.84,FeI,0.99,7.4
44,5166.28,FeI,0.0,7.21
45,5171.6,FeI,1.48,38.1
46,5191.45,FeI,3.04,25.23
47,5192.34,FeI,3.0,32.02
48,5194.94,FeI,1.56,22.07
49,5198.71,FeI,2.22,5.66
50,5202.34,FeI,2.18,14.45
51,5216.27,FeI,1.61,17.25
52,5217.39,FeI,3.21,6.86
53,5232.94,FeI,2.94,52.33
54,5263.31,FeI,3.27,9.47
55,5266.56,FeI,3.0,33.81
56,5281.79,FeI,3.04,14.73
57,5283.62,FeI,3.24,23.22
58,5324.18,FeI,3.21,38.21
59,5332.9,FeI,1.56,4.64
60,5339.93,FeI,3.27,15.69
61,5569.62,FeI,3.42,15.44
62,5572.84,FeI,3.4,24.01
63,5586.76,FeI,3.37,34.0
64,5615.64,FeI,3.33,38.86
65,5624.54,FeI,3.42,10.01
66,6065.48,FeI,2.61,9.58
67,6136.61,FeI,2.45,17.51
68,6137.69,FeI,2.59,14.98
69,6191.56,FeI,2.43,14.79
70,6230.72,FeI,2.56,19.64
71,6246.32,FeI,3.6,6.16
72,6252.56,FeI,2.4,11.73
73,6393.6,FeI,2.43,15.49
74,6400.0,FeI,3.6,16.74
75,6411.65,FeI,3.65,8.48
76,6421.35,FeI,2.28,8.08
77,6430.85,FeI,2.18,9.19
78,6494.98,FeI,2.4,23.18
79,6677.99,FeI,2.69,13.06
80,4178.862,FeII,2.58,26.8
81,4491.405,FeII,2.86,11.58
82,4508.288,FeII,2.86,24.61
83,4520.224,FeII,2.81,16.77
84,4541.524,FeII,2.86,7.44
85,4576.34,FeII,2.84,6.97
86,4923.927,FeII,2.89,70.84
87,5197.577,FeII,3.23,17.81
88,5234.625,FeII,3.22,20.57
89,5276.002,FeII,3.2,24.95
90,5284.109,FeII,2.89,5.7
