,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,43.95
1,4147.67,FeI,1.48,76.07
2,4184.89,FeI,2.83,60.24
3,4222.21,FeI,2.45,78.59
4,4430.61,FeI,2.22,61.49
5,4447.72,FeI,2.22,79.45
6,4489.74,FeI,0.12,73.04
7,4494.56,FeI,2.2,87.24
8,4602.0,FeI,1.61,28.79
9,4602.94,FeI,1.48,78.9
10,4647.43,FeI,2.95,40.86
11,4871.32,FeI,2.87,88.89
12,4890.76,FeI,2.88,87.66
13,4891.49,FeI,2.85,99.93
14,4903.31,FeI,2.88,66.72
15,4918.99,FeI,2.87,91.56
16,4924.77,FeI,2.28,40.69
17,4938.81,FeI,2.88,56.74
18,4939.69,FeI,0.86,67.05
19,4966.09,FeI,3.33,48.13
20,4994.13,FeI,0.92,73.62
21,5014.94,FeI,3.94,39.66
22,5044.21,FeI,2.85,17.58
23,5049.82,FeI,2.28,78.53
24,5051.64,FeI,0.92,88.27
25,5068.77,FeI,2.94,55.69
26,5083.34,FeI,0.96,77.41
27,5127.36,FeI,0.92,66.43
28,5150.84,FeI,0.99,69.81
29,5166.28,FeI,0.0,76.72
30,5171.6,FeI,1.48,99.75
31,5191.45,FeI,3.04,75.31
32,5192.34,FeI,3.0,81.07
33,5194.94,FeI,1.56,83.56
34,5198.71,FeI,2.22,48.4
35,5202.34,FeI,2.18,71.03
36,5216.27,FeI,1.61,79.41
37,5217.39,FeI,3.21,39.5
38,5225.53,FeI,0.11,40.29
39,5232.94,FeI,2.94,101.26
40,5247.05,FeI,0.09,31.58
41,5263.31,FeI,3.27,46.16
42,5266.56,FeI,3.0,84.53
43,5281.79,FeI,3.04,61.92
44,5283.62,FeI,3.24,67.2
45,5307.36,FeI,1.61,40.34
46,5322.04,FeI,2.28,12.21
47,5324.18,FeI,3.21,85.57
48,5501.47,FeI,0.96,78.96
49,5506.78,FeI,0.99,87.0
50,5569.62,FeI,3.42,56.07
51,5586.76,FeI,3.37,77.29
52,5618.63,FeI,4.21,3.5
53,5624.54,FeI,3.42,44.98
54,5701.55,FeI,2.56,25.51
55,5753.12,FeI,4.26,12.43
56,5775.08,FeI,4.22,5.79
57,5816.37,FeI,4.55,6.36
58,6027.05,FeI,4.08,7.51
59,6065.48,FeI,2.61,58.59
60,6137.69,FeI,2.59,68.12
61,6151.62,FeI,2.18,7.24
62,6165.36,FeI,4.14,2.57
63,6173.34,FeI,2.22,16.35
64,6200.31,FeI,2.61,16.36
65,6219.28,FeI,2.2,38.06
66,6230.72,FeI,2.56,76.07
67,6246.32,FeI,3.6,35.1
68,6252.56,FeI,2.4,64.3
69,6265.13,FeI,2.18,34.81
70,6297.79,FeI,2.22,22.86
71,6301.5,FeI,3.65,35.77
72,6335.33,FeI,2.2,48.13
73,6344.15,FeI,2.43,10.66
74,6355.03,FeI,2.84,11.88
75,6358.7,FeI,0.86,21.11
76,6393.6,FeI,2.43,70.16
77,6411.65,FeI,3.65,41.65
78,6421.35,FeI,2.28,55.26
79,6430.85,FeI,2.18,62.5
80,6481.87,FeI,2.28,13.36
81,6494.98,FeI,2.4,91.1
82,6609.11,FeI,2.56,11.19
83,6677.99,FeI,2.69,62.35
84,6750.15,FeI,2.42,20.06
85,4178.862,FeII,2.58,56.37
86,4491.405,FeII,2.86,39.56
87,4508.288,FeII,2.86,57.59
88,4520.224,FeII,2.81,48.59
89,4541.524,FeII,2.86,28.52
90,4576.34,FeII,2.84,30.09
91,4582.835,FeII,2.84,21.74
92,4923.927,FeII,2.89,100.05
93,4993.358,FeII,2.81,9.48
94,5197.577,FeII,3.23,45.98
95,5234.625,FeII,3.22,50.7
96,5264.812,FeII,3.23,13.76
97,5325.553,FeII,3.22,11.0
98,5534.847,FeII,3.25,23.05
99,6149.258,FeII,3.89,8.19
100,6238.392,FeII,3.89,8.32
101,6247.557,FeII,3.89,14.51
102,6416.919,FeII,3.89,6.26
103,6432.68,FeII,2.89,10.48
104,6516.08,FeII,2.89,19.81
