,obs_wavelength,element,obs_ep,obs_ew
0,4132.9,FeI,2.84,37.72
1,4157.78,FeI,3.42,39.05
2,4282.4,FeI,2.18,87.73
3,4375.93,FeI,0.0,94.68
4,4375.93,FeI,0.0,94.68
5,4388.41,FeI,3.6,20.81
6,4447.72,FeI,2.22,53.89
7,4494.56,FeI,2.2,71.56
8,4602.94,FeI,1.48,50.93
9,4647.43,FeI,2.95,19.46
10,4871.32,FeI,2.87,74.36
11,4903.31,FeI,2.88,44.76
12,4918.99,FeI,2.87,78.97
13,4966.09,FeI,3.33,28.2
14,4994.13,FeI,0.92,33.85
15,5049.82,FeI,2.28,53.04
16,5051.64,FeI,0.92,52.65
17,5083.34,FeI,0.96,39.55
18,5127.36,FeI,0.92,24.21
19,5150.84,FeI,0.99,28.48
20,5166.28,FeI,0.0,25.46
21,5171.6,FeI,1.48,80.87
22,5191.45,FeI,3.04,60.82
23,5198.71,FeI,2.22,17.19
24,5202.34,FeI,2.18,37.19
25,5216.27,FeI,1.61,47.42
26,5217.39,FeI,3.21,19.17
27,5232.94,FeI,2.94,92.29
28,5266.56,FeI,3.0,67.99
29,5281.79,FeI,3.04,39.19
30,5324.18,FeI,3.21,72.88
31,5501.47,FeI,0.96,34.73
32,5569.62,FeI,3.42,37.1
33,5572.84,FeI,3.4,50.88
34,5586.76,FeI,3.37,62.35
35,5624.54,FeI,3.42,23.89
36,6065.48,FeI,2.61,26.61
37,6137.69,FeI,2.59,35.09
38,6219.28,FeI,2.2,14.17
39,6230.72,FeI,2.56,45.76
40,6246.32,FeI,3.6,16.34
41,6252.56,FeI,2.4,29.69
42,6393.6,FeI,2.43,34.3
43,6430.85,FeI,2.18,28.2
44,4491.405,FeII,2.86,54.26
45,4508.288,FeII,2.86,81.61
46,4520.224,FeII,2.81,68.3
47,4541.524,FeII,2.86,40.06
48,4923.927,FeII,2.89,160.9
49,5234.625,FeII,3.22,71.51
50,5325.553,FeII,3.22,16.32
51,5534.847,FeII,3.25,31.43
52,6238.392,FeII,3.89,11.61
