,obs_wavelength,element,obs_ep,obs_ew
0,4602.0,FeI,1.61,73.15
1,4788.76,FeI,3.24,44.92
2,4903.31,FeI,2.88,113.18
3,5014.94,FeI,3.94,75.45
4,5044.21,FeI,2.85,56.59
5,5049.82,FeI,2.28,128.31
6,5083.34,FeI,0.96,126.33
7,5150.84,FeI,0.99,122.61
8,5166.28,FeI,0.0,127.35
9,5187.91,FeI,4.14,20.71
10,5198.71,FeI,2.22,95.29
11,5202.34,FeI,2.18,129.7
12,5216.27,FeI,1.61,127.59
13,5217.39,FeI,3.21,79.54
14,5217.39,FeI,3.21,84.53
15,5225.53,FeI,0.11,86.68
16,5225.53,FeI,0.11,90.57
17,5253.46,FeI,3.28,49.75
18,5263.31,FeI,3.27,88.98
19,5281.79,FeI,3.04,108.8
20,5307.36,FeI,1.61,89.78
21,5322.04,FeI,2.28,47.16
22,5501.47,FeI,0.96,128.27
23,5506.78,FeI,0.99,137.78
24,5569.62,FeI,3.42,103.08
25,5586.76,FeI,3.37,126.6
26,5618.63,FeI,4.21,17.89
27,5701.55,FeI,2.56,69.02
28,5753.12,FeI,4.26,39.97
29,5775.08,FeI,4.22,24.06
30,5816.37,FeI,4.55,27.4
31,6137.69,FeI,2.59,115.9
32,6151.62,FeI,2.18,35.03
33,6165.36,FeI,4.14,13.81
34,6173.34,FeI,2.22,57.06
35,6200.31,FeI,2.61,56.83
36,6219.28,FeI,2.2,85.87
37,6230.72,FeI,2.56,128.05
38,6246.32,FeI,3.6,78.42
39,6252.56,FeI,2.4,112.54
40,6265.13,FeI,2.18,82.03
41,6297.79,FeI,2.22,66.65
42,6301.5,FeI,3.65,79.9
43,6322.69,FeI,2.59,58.27
44,6335.33,FeI,2.2,96.31
45,6344.15,FeI,2.43,41.17
46,6355.03,FeI,2.84,48.25
47,6358.7,FeI,0.86,68.82
48,6393.6,FeI,2.43,118.51
49,6411.65,FeI,3.65,88.06
50,6421.35,FeI,2.28,107.72
51,6430.85,FeI,2.18,112.41
52,6481.87,FeI,2.28,49.58
53,6494.98,FeI,2.4,133.1
54,6498.94,FeI,0.96,40.24
55,6592.91,FeI,2.73,98.75
56,6593.87,FeI,2.43,75.25
57,6609.11,FeI,2.56,43.21
58,6677.99,FeI,2.69,112.27
59,6750.15,FeI,2.42,63.41
60,4508.288,FeII,2.86,99.36
61,4582.835,FeII,2.84,55.91
62,5325.553,FeII,3.22,38.71
63,6084.111,FeII,3.2,15.93
64,6149.258,FeII,3.89,28.05
65,6238.392,FeII,3.89,34.43
66,6247.557,FeII,3.89,48.34
67,6416.919,FeII,3.89,27.8
68,6432.68,FeII,2.89,40.47
69,6516.08,FeII,2.89,54.09
