,obs_wavelength,element,obs_ep,obs_ew
0,4602.0,FeI,1.61,72.81
1,4602.94,FeI,1.48,118.66
2,4788.76,FeI,3.24,39.35
3,4890.76,FeI,2.88,128.81
4,4903.31,FeI,2.88,104.85
5,4924.77,FeI,2.28,84.1
6,4966.09,FeI,3.33,84.0
7,5014.94,FeI,3.94,69.49
8,5044.21,FeI,2.85,51.6
9,5049.82,FeI,2.28,119.23
10,5083.34,FeI,0.96,124.6
11,5150.84,FeI,0.99,119.79
12,5166.28,FeI,0.0,132.07
13,5187.91,FeI,4.14,14.17
14,5198.71,FeI,2.22,91.99
15,5202.34,FeI,2.18,122.73
16,5216.27,FeI,1.61,122.68
17,5217.39,FeI,3.21,76.76
18,5225.53,FeI,0.11,97.53
19,5253.46,FeI,3.28,45.31
20,5266.56,FeI,3.0,127.08
21,5281.79,FeI,3.04,99.95
22,5307.36,FeI,1.61,88.8
23,5322.04,FeI,2.28,46.49
24,5324.18,FeI,3.21,123.14
25,5501.47,FeI,0.96,129.16
26,5506.78,FeI,0.99,136.8
27,5569.62,FeI,3.42,94.12
28,5586.76,FeI,3.37,116.73
29,5618.63,FeI,4.21,13.03
30,5618.63,FeI,4.21,13.03
31,5624.54,FeI,3.42,83.1
32,5701.55,FeI,2.56,66.6
33,5753.12,FeI,4.26,33.03
34,5775.08,FeI,4.22,18.09
35,5816.37,FeI,4.55,18.78
36,6065.48,FeI,2.61,103.62
37,6082.71,FeI,2.22,19.14
38,6137.69,FeI,2.59,111.32
39,6151.62,FeI,2.18,35.21
40,6165.36,FeI,4.14,10.44
41,6173.34,FeI,2.22,57.3
42,6200.31,FeI,2.61,54.04
43,6219.28,FeI,2.2,84.51
44,6230.72,FeI,2.56,122.5
45,6246.32,FeI,3.6,71.13
46,6252.56,FeI,2.4,108.95
47,6265.13,FeI,2.18,81.07
48,6301.5,FeI,3.65,65.7
49,6301.5,FeI,3.65,71.9
50,6322.69,FeI,2.59,56.32
51,6335.33,FeI,2.2,95.19
52,6355.03,FeI,2.84,43.23
53,6358.7,FeI,0.86,75.21
54,6393.6,FeI,2.43,114.84
55,6411.65,FeI,3.65,79.98
56,6421.35,FeI,2.28,103.43
57,6430.85,FeI,2.18,108.56
58,6481.87,FeI,2.28,49.94
59,6494.98,FeI,2.4,130.17
60,6498.94,FeI,0.96,48.18
61,6592.91,FeI,2.73,94.8
62,6593.87,FeI,2.43,71.62
63,6677.99,FeI,2.69,107.27
64,6750.15,FeI,2.42,61.53
65,4508.288,FeII,2.86,82.37
66,4582.835,FeII,2.84,43.79
67,4923.927,FeII,2.89,134.27
68,5197.577,FeII,3.23,70.77
69,5325.553,FeII,3.22,26.66
70,6084.111,FeII,3.2,10.5
71,6149.258,FeII,3.89,16.6
72,6238.392,FeII,3.89,22.08
73,6247.557,FeII,3.89,31.14
74,6416.919,FeII,3.89,16.35
75,6432.68,FeII,2.89,27.19
76,6516.08,FeII,2.89,40.2
