,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,74.55
1,4157.78,FeI,3.42,84.43
2,4238.81,FeI,3.4,94.67
3,4602.0,FeI,1.61,64.52
4,4602.94,FeI,1.48,117.08
5,4647.43,FeI,2.95,72.41
6,4788.76,FeI,3.24,32.3
7,4890.76,FeI,2.88,124.76
8,4891.49,FeI,2.85,133.94
9,4903.31,FeI,2.88,102.07
10,4924.77,FeI,2.28,76.5
11,4938.81,FeI,2.88,87.04
12,4939.69,FeI,0.86,105.72
13,4962.57,FeI,4.18,11.05
14,5014.94,FeI,3.94,64.86
15,5044.21,FeI,2.85,41.98
16,5049.82,FeI,2.28,115.47
17,5068.77,FeI,2.94,86.38
18,5083.34,FeI,0.96,118.86
19,5150.84,FeI,0.99,113.86
20,5166.28,FeI,0.0,123.66
21,5198.71,FeI,2.22,85.14
22,5202.34,FeI,2.18,115.52
23,5216.27,FeI,1.61,117.67
24,5217.39,FeI,3.21,70.29
25,5225.53,FeI,0.11,86.1
26,5232.94,FeI,2.94,134.15
27,5253.46,FeI,3.28,35.81
28,5263.31,FeI,3.27,75.3
29,5266.56,FeI,3.0,119.54
30,5281.79,FeI,3.04,94.35
31,5302.3,FeI,3.28,82.58
32,5307.36,FeI,1.61,80.88
33,5322.04,FeI,2.28,35.63
34,5324.18,FeI,3.21,119.41
35,5332.9,FeI,1.56,88.44
36,5339.93,FeI,3.27,92.17
37,5364.87,FeI,4.45,62.44
38,5367.47,FeI,4.42,70.1
39,5371.49,FeI,0.96,185.56
40,5393.17,FeI,3.24,87.93
41,5397.13,FeI,0.92,169.14
42,5410.91,FeI,4.47,62.48
43,5415.2,FeI,4.39,81.16
44,5569.62,FeI,3.42,88.86
45,5586.76,FeI,3.37,112.78
46,5618.63,FeI,4.21,9.85
47,5624.54,FeI,3.42,76.37
48,5662.52,FeI,4.18,40.04
49,5701.55,FeI,2.56,58.34
50,5753.12,FeI,4.26,27.22
51,5816.37,FeI,4.55,16.29
52,6027.05,FeI,4.08,19.56
53,6065.48,FeI,2.61,95.97
54,6082.71,FeI,2.22,13.46
55,6151.62,FeI,2.18,26.69
56,6173.34,FeI,2.22,45.44
57,6200.31,FeI,2.61,44.04
58,6219.28,FeI,2.2,75.61
59,6230.72,FeI,2.56,115.9
60,6246.32,FeI,3.6,63.66
61,6252.56,FeI,2.4,103.24
62,6265.13,FeI,2.18,70.3
63,6297.79,FeI,2.22,54.07
64,6301.5,FeI,3.65,64.8
65,6322.69,FeI,2.59,47.59
66,6335.33,FeI,2.2,88.53
67,6344.15,FeI,2.43,30.46
68,6355.03,FeI,2.84,34.5
69,6358.7,FeI,0.86,60.01
70,6393.6,FeI,2.43,107.21
71,6411.65,FeI,3.65,71.07
72,6421.35,FeI,2.28,97.16
73,6430.85,FeI,2.18,102.0
74,6481.87,FeI,2.28,38.07
75,6494.98,FeI,2.4,123.23
76,6498.94,FeI,0.96,34.03
77,6592.91,FeI,2.73,90.55
78,6593.87,FeI,2.43,62.57
79,6677.99,FeI,2.69,102.73
80,6750.15,FeI,2.42,52.49
81,4491.405,FeII,2.86,73.71
82,4508.288,FeII,2.86,92.31
83,4576.34,FeII,2.84,67.79
84,4582.835,FeII,2.84,48.96
85,4923.927,FeII,2.89,149.51
86,5264.812,FeII,3.23,35.82
87,5325.553,FeII,3.22,31.54
88,5414.073,FeII,3.22,17.49
89,6084.111,FeII,3.2,13.33
90,6149.258,FeII,3.89,20.05
91,6238.392,FeII,3.89,24.85
92,6247.557,FeII,3.89,39.7
93,6416.919,FeII,3.89,21.19
94,6432.68,FeII,2.89,32.95
95,6516.08,FeII,2.89,46.4
