,obs_wavelength,element,obs_ep,obs_ew
0,4447.72,FeI,2.22,97.31
1,4602.0,FeI,1.61,49.81
2,4602.94,FeI,1.48,89.61
3,4788.76,FeI,3.24,31.24
4,4800.65,FeI,4.14,18.13
5,4871.32,FeI,2.87,106.99
6,4890.76,FeI,2.88,111.15
7,4903.31,FeI,2.88,87.45
8,4924.77,FeI,2.28,63.94
9,4966.09,FeI,3.33,70.15
10,4994.13,FeI,0.92,87.02
11,5014.94,FeI,3.94,62.3
12,5044.21,FeI,2.85,39.26
13,5049.82,FeI,2.28,96.68
14,5051.64,FeI,0.92,102.74
15,5068.77,FeI,2.94,76.42
16,5083.34,FeI,0.96,90.28
17,5150.84,FeI,0.99,86.84
18,5166.28,FeI,0.0,90.46
19,5187.91,FeI,4.14,13.4
20,5198.71,FeI,2.22,70.13
21,5202.34,FeI,2.18,100.44
22,5216.27,FeI,1.61,92.88
23,5217.39,FeI,3.21,64.9
24,5225.53,FeI,0.11,61.01
25,5232.94,FeI,2.94,123.44
26,5253.46,FeI,3.28,35.99
27,5266.56,FeI,3.0,106.83
28,5281.79,FeI,3.04,83.89
29,5307.36,FeI,1.61,63.25
30,5322.04,FeI,2.28,29.82
31,5324.18,FeI,3.21,108.99
32,5501.47,FeI,0.96,94.11
33,5506.78,FeI,0.99,100.06
34,5569.62,FeI,3.42,80.5
35,5586.76,FeI,3.37,102.51
36,5618.63,FeI,4.21,12.48
37,5624.54,FeI,3.42,69.58
38,5701.55,FeI,2.56,50.71
39,5753.12,FeI,4.26,30.78
40,5775.08,FeI,4.22,16.5
41,5816.37,FeI,4.55,20.02
42,6082.71,FeI,2.22,11.39
43,6137.69,FeI,2.59,88.41
44,6151.62,FeI,2.18,20.87
45,6165.36,FeI,4.14,10.45
46,6173.34,FeI,2.22,38.06
47,6200.31,FeI,2.61,38.15
48,6219.28,FeI,2.2,62.01
49,6230.72,FeI,2.56,96.64
50,6246.32,FeI,3.6,61.13
51,6252.56,FeI,2.4,85.71
52,6265.13,FeI,2.18,58.82
53,6322.69,FeI,2.59,40.22
54,6335.33,FeI,2.2,71.87
55,6344.15,FeI,2.43,26.62
56,6355.03,FeI,2.84,31.13
57,6358.7,FeI,0.86,44.85
58,6393.6,FeI,2.43,90.03
59,6411.65,FeI,3.65,68.88
60,6421.35,FeI,2.28,77.59
61,6430.85,FeI,2.18,82.8
62,6481.87,FeI,2.28,30.01
63,6494.98,FeI,2.4,103.15
64,6498.94,FeI,0.96,23.39
65,6592.91,FeI,2.73,75.34
66,6593.87,FeI,2.43,51.68
67,6609.11,FeI,2.56,31.24
68,6677.99,FeI,2.69,84.49
69,6750.15,FeI,2.42,43.64
70,4491.405,FeII,2.86,52.03
71,4508.288,FeII,2.86,66.49
72,4576.34,FeII,2.84,44.68
73,4923.927,FeII,2.89,109.21
74,4993.358,FeII,2.81,18.75
75,5197.577,FeII,3.23,57.34
76,5234.625,FeII,3.22,63.56
77,5325.553,FeII,3.22,19.72
78,5534.847,FeII,3.25,35.3
79,6084.111,FeII,3.2,7.16
80,6149.258,FeII,3.89,13.52
81,6247.557,FeII,3.89,27.51
82,6416.919,FeII,3.89,13.74
83,6432.68,FeII,2.89,20.43
84,6516.08,FeII,2.89,29.74
