,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,59.03
1,4132.9,FeI,2.84,71.84
2,4147.67,FeI,1.48,95.24
3,4157.78,FeI,3.42,68.45
4,4222.21,FeI,2.45,96.27
5,4447.72,FeI,2.22,94.91
6,4494.56,FeI,2.2,104.92
7,4602.0,FeI,1.61,45.75
8,4602.94,FeI,1.48,97.0
9,4647.43,FeI,2.95,56.39
10,4788.76,FeI,3.24,20.21
11,4871.32,FeI,2.87,101.0
12,4890.76,FeI,2.88,106.43
13,4891.49,FeI,2.85,113.72
14,4903.31,FeI,2.88,81.61
15,4918.99,FeI,2.87,104.3
16,4924.77,FeI,2.28,57.82
17,4938.81,FeI,2.88,69.7
18,4939.69,FeI,0.86,86.8
19,4966.09,FeI,3.33,62.43
20,4994.13,FeI,0.92,95.99
21,5014.94,FeI,3.94,49.82
22,5044.21,FeI,2.85,28.11
23,5049.82,FeI,2.28,96.88
24,5051.64,FeI,0.92,111.85
25,5068.77,FeI,2.94,70.92
26,5083.34,FeI,0.96,101.26
27,5150.84,FeI,0.99,93.01
28,5166.28,FeI,0.0,104.45
29,5171.6,FeI,1.48,121.35
30,5202.34,FeI,2.18,93.96
31,5216.27,FeI,1.61,99.71
32,5217.39,FeI,3.21,51.69
33,5225.53,FeI,0.11,67.72
34,5232.94,FeI,2.94,115.36
35,5247.05,FeI,0.09,58.03
36,5253.46,FeI,3.28,23.02
37,5263.31,FeI,3.27,58.07
38,5266.56,FeI,3.0,100.03
39,5281.79,FeI,3.04,76.0
40,5302.3,FeI,3.28,64.83
41,5307.36,FeI,1.61,60.93
42,5322.04,FeI,2.28,22.54
43,5324.18,FeI,3.21,99.29
44,5332.9,FeI,1.56,70.36
45,5339.93,FeI,3.27,72.94
46,5364.87,FeI,4.45,44.39
47,5367.47,FeI,4.42,52.67
48,5371.49,FeI,0.96,159.71
49,5383.37,FeI,4.31,65.75
50,5397.13,FeI,0.92,144.57
51,5405.77,FeI,0.99,144.45
52,5410.91,FeI,4.47,45.4
53,5434.52,FeI,1.01,133.79
54,5569.62,FeI,3.42,69.82
55,5572.84,FeI,3.4,80.03
56,5586.76,FeI,3.37,90.63
57,5624.54,FeI,3.42,58.01
58,5701.55,FeI,2.56,40.34
59,5753.12,FeI,4.26,16.89
60,6027.05,FeI,4.08,11.11
61,6065.48,FeI,2.61,76.75
62,6151.62,FeI,2.18,14.23
63,6200.31,FeI,2.61,28.73
64,6219.28,FeI,2.2,56.57
65,6230.72,FeI,2.56,95.89
66,6252.56,FeI,2.4,84.22
67,6265.13,FeI,2.18,52.46
68,6322.69,FeI,2.59,29.96
69,6335.33,FeI,2.2,67.59
70,6344.15,FeI,2.43,18.11
71,6355.03,FeI,2.84,22.88
72,6358.7,FeI,0.86,40.86
73,6393.6,FeI,2.43,86.85
74,6411.65,FeI,3.65,52.73
75,6421.35,FeI,2.28,76.78
76,6481.87,FeI,2.28,22.6
77,6494.98,FeI,2.4,105.14
78,6592.91,FeI,2.73,71.55
79,6593.87,FeI,2.43,42.64
80,6609.11,FeI,2.56,20.54
81,6677.99,FeI,2.69,83.0
82,6750.15,FeI,2.42,35.22
83,4491.405,FeII,2.86,52.16
84,4508.288,FeII,2.86,70.85
85,4541.524,FeII,2.86,37.52
86,4576.34,FeII,2.84,43.63
87,4582.835,FeII,2.84,29.59
88,4923.927,FeII,2.89,115.65
89,4993.358,FeII,2.81,16.43
90,5234.625,FeII,3.22,62.24
91,5264.812,FeII,3.23,19.29
92,5325.553,FeII,3.22,16.81
93,5425.257,FeII,3.2,15.11
94,5534.847,FeII,3.25,31.94
95,6084.111,FeII,3.2,4.42
96,6149.258,FeII,3.89,8.85
97,6247.557,FeII,3.89,21.21
