,obs_wavelength,element,obs_ep,obs_ew
0,4132.9,FeI,2.84,20.79
1,4134.68,FeI,2.83,31.03
2,4157.78,FeI,3.42,22.64
3,4187.04,FeI,2.45,55.07
4,4202.03,FeI,1.48,84.82
5,4216.18,FeI,0.0,28.99
6,4238.81,FeI,3.4,25.25
7,4250.12,FeI,2.47,58.54
8,4260.47,FeI,2.4,79.45
9,4282.4,FeI,2.18,51.55
10,4375.93,FeI,0.0,46.63
11,4415.12,FeI,1.61,83.35
12,4430.61,FeI,2.22,17.32
13,4447.72,FeI,2.22,28.0
14,4461.65,FeI,0.09,34.18
15,4494.56,FeI,2.2,39.02
16,4602.94,FeI,1.48,23.05
17,4871.32,FeI,2.87,40.43
18,4872.14,FeI,2.88,31.23
19,4890.76,FeI,2.88,41.27
20,4891.49,FeI,2.85,55.17
21,4903.31,FeI,2.88,19.23
22,4918.99,FeI,2.87,47.24
23,4966.09,FeI,3.33,12.05
24,4994.13,FeI,0.92,13.09
25,5006.12,FeI,2.83,32.62
26,5014.94,FeI,3.94,14.14
27,5049.82,FeI,2.28,26.93
28,5051.64,FeI,0.92,21.61
29,5068.77,FeI,2.94,16.73
30,5083.34,FeI,0.96,16.72
31,5127.36,FeI,0.92,9.34
32,5171.6,FeI,1.48,40.67
33,5191.45,FeI,3.04,27.86
34,5192.34,FeI,3.0,35.16
35,5194.94,FeI,1.56,24.48
36,5216.27,FeI,1.61,21.61
37,5217.39,FeI,3.21,7.84
38,5232.94,FeI,2.94,55.4
39,5266.56,FeI,3.0,37.24
40,5281.79,FeI,3.04,18.16
41,5283.62,FeI,3.24,24.6
42,5283.62,FeI,3.24,24.6
43,5324.18,FeI,3.21,39.64
44,5569.62,FeI,3.42,17.05
45,5572.84,FeI,3.4,27.8
46,5586.76,FeI,3.37,33.74
47,5615.64,FeI,3.33,44.02
48,5624.54,FeI,3.42,11.15
49,6230.72,FeI,2.56,23.3
50,6393.6,FeI,2.43,17.22
51,6400.0,FeI,3.6,18.98
52,4178.862,FeII,2.58,23.23
53,4508.288,FeII,2.86,24.12
54,4923.927,FeII,2.89,68.12
55,5197.577,FeII,3.23,15.46
56,5234.625,FeII,3.22,21.13
57,5276.002,FeII,3.2,23.79
