,obs_wavelength,element,obs_ep,obs_ew
0,4447.72,FeI,2.22,108.8
1,4602.0,FeI,1.61,60.48
2,4602.94,FeI,1.48,99.69
3,4800.65,FeI,4.14,23.97
4,4903.31,FeI,2.88,97.98
5,4924.77,FeI,2.28,73.23
6,4994.13,FeI,0.92,96.33
7,5014.94,FeI,3.94,68.06
8,5068.77,FeI,2.94,83.17
9,5083.34,FeI,0.96,98.98
10,5150.84,FeI,0.99,96.5
11,5166.28,FeI,0.0,99.93
12,5187.91,FeI,4.14,19.18
13,5198.71,FeI,2.22,79.53
14,5202.34,FeI,2.18,113.71
15,5217.39,FeI,3.21,73.52
16,5225.53,FeI,0.11,72.29
17,5263.31,FeI,3.27,77.99
18,5281.79,FeI,3.04,91.14
19,5302.3,FeI,3.28,81.85
20,5307.36,FeI,1.61,73.3
21,5322.04,FeI,2.28,39.51
22,5501.47,FeI,0.96,102.18
23,5506.78,FeI,0.99,108.44
24,5569.62,FeI,3.42,89.36
25,5586.76,FeI,3.37,110.46
26,5618.63,FeI,4.21,16.57
27,5624.54,FeI,3.42,79.75
28,5701.55,FeI,2.56,59.64
29,5753.12,FeI,4.26,37.83
30,5775.08,FeI,4.22,22.6
31,6065.48,FeI,2.61,89.46
32,6082.71,FeI,2.22,15.66
33,6137.69,FeI,2.59,96.39
34,6151.62,FeI,2.18,29.27
35,6165.36,FeI,4.14,13.13
36,6173.34,FeI,2.22,48.34
37,6200.31,FeI,2.61,47.79
38,6219.28,FeI,2.2,71.52
39,6230.72,FeI,2.56,106.34
40,6246.32,FeI,3.6,68.59
41,6252.56,FeI,2.4,94.0
42,6265.13,FeI,2.18,68.74
43,6322.69,FeI,2.59,52.7
44,6335.33,FeI,2.2,80.89
45,6344.15,FeI,2.43,34.46
46,6355.03,FeI,2.84,40.55
47,6358.7,FeI,0.86,57.82
48,6393.6,FeI,2.43,98.67
49,6411.65,FeI,3.65,76.79
50,6421.35,FeI,2.28,86.35
51,6430.85,FeI,2.18,91.13
52,6498.94,FeI,0.96,34.26
53,6592.91,FeI,2.73,81.74
54,6593.87,FeI,2.43,62.11
55,6609.11,FeI,2.56,37.29
56,6677.99,FeI,2.69,93.37
57,6750.15,FeI,2.42,53.36
58,4508.288,FeII,2.86,69.99
59,4576.34,FeII,2.84,48.78
60,4582.835,FeII,2.84,37.47
61,4923.927,FeII,2.89,114.05
62,4993.358,FeII,2.81,22.27
63,5197.577,FeII,3.23,61.86
64,5234.625,FeII,3.22,66.5
65,5325.553,FeII,3.22,22.88
66,6084.111,FeII,3.2,8.01
67,6149.258,FeII,3.89,15.79
68,6238.392,FeII,3.89,19.75
69,6247.557,FeII,3.89,29.29
70,6416.919,FeII,3.89,15.99
71,6432.68,FeII,2.89,22.25
