,obs_wavelength,element,obs_ep,obs_ew
0,4132.9,FeI,2.84,39.18
1,4147.67,FeI,1.48,48.4
2,4157.78,FeI,3.42,39.41
3,4184.89,FeI,2.83,42.98
4,4238.81,FeI,3.4,47.81
5,4250.12,FeI,2.47,83.48
6,4388.41,FeI,3.6,25.66
7,4430.61,FeI,2.22,36.55
8,4447.72,FeI,2.22,53.73
9,4489.74,FeI,0.12,28.04
10,4494.56,FeI,2.2,62.91
11,4602.94,FeI,1.48,47.04
12,4871.32,FeI,2.87,68.57
13,4872.14,FeI,2.88,58.1
14,4890.76,FeI,2.88,68.9
15,4891.49,FeI,2.85,83.63
16,4903.31,FeI,2.88,44.52
17,4918.99,FeI,2.87,73.49
18,4938.81,FeI,2.88,35.78
19,5014.94,FeI,3.94,28.95
20,5049.82,FeI,2.28,51.2
21,5051.64,FeI,0.92,49.2
22,5068.77,FeI,2.94,33.7
23,5127.36,FeI,0.92,24.04
24,5166.28,FeI,0.0,27.22
25,5171.6,FeI,1.48,68.0
26,5191.45,FeI,3.04,53.38
27,5192.34,FeI,3.0,61.04
28,5194.94,FeI,1.56,51.08
29,5198.71,FeI,2.22,21.69
30,5202.34,FeI,2.18,40.14
31,5216.27,FeI,1.61,47.04
32,5217.39,FeI,3.21,23.13
33,5232.94,FeI,2.94,82.97
34,5266.56,FeI,3.0,64.45
35,5281.79,FeI,3.04,40.45
36,5283.62,FeI,3.24,49.31
37,5324.18,FeI,3.21,69.3
38,5501.47,FeI,0.96,36.19
39,5501.47,FeI,0.96,36.19
40,5506.78,FeI,0.99,46.51
41,5569.62,FeI,3.42,39.21
42,5586.76,FeI,3.37,61.52
43,5624.54,FeI,3.42,26.98
44,6137.69,FeI,2.59,39.62
45,6191.56,FeI,2.43,40.22
46,6219.28,FeI,2.2,13.5
47,6230.72,FeI,2.56,47.25
48,6246.32,FeI,3.6,21.99
49,6252.56,FeI,2.4,35.23
50,6265.13,FeI,2.18,11.91
51,6393.6,FeI,2.43,40.57
52,6411.65,FeI,3.65,28.05
53,6421.35,FeI,2.28,26.69
54,6430.85,FeI,2.18,30.43
55,6494.98,FeI,2.4,56.35
56,6677.99,FeI,2.69,36.91
57,4178.862,FeII,2.58,38.38
58,4491.405,FeII,2.86,21.48
59,4508.288,FeII,2.86,36.53
60,4520.224,FeII,2.81,28.3
61,4541.524,FeII,2.86,14.58
62,4923.927,FeII,2.89,80.04
63,5197.577,FeII,3.23,29.21
64,5234.625,FeII,3.22,32.23
