,obs_wavelength,element,obs_ep,obs_ew
0,4114.44,FeI,2.83,18.08
1,4132.9,FeI,2.84,30.69
2,4134.68,FeI,2.83,42.19
3,4147.67,FeI,1.48,62.98
4,4157.78,FeI,3.42,26.79
5,4184.89,FeI,2.83,35.24
6,4187.04,FeI,2.45,72.25
7,4202.03,FeI,1.48,113.77
8,4216.18,FeI,0.0,95.12
9,4222.21,FeI,2.45,57.34
10,4238.81,FeI,3.4,34.82
11,4250.12,FeI,2.47,77.59
12,4260.47,FeI,2.4,100.79
13,4282.4,FeI,2.18,76.23
14,4430.61,FeI,2.22,36.28
15,4447.72,FeI,2.22,55.64
16,4461.65,FeI,0.09,97.55
17,4489.74,FeI,0.12,61.45
18,4494.56,FeI,2.2,67.61
19,4602.0,FeI,1.61,11.96
20,4602.94,FeI,1.48,62.94
21,4871.32,FeI,2.87,62.73
22,4872.14,FeI,2.88,51.55
23,4890.76,FeI,2.88,62.24
24,4891.49,FeI,2.85,73.69
25,4903.31,FeI,2.88,36.13
26,4918.99,FeI,2.87,65.28
27,4924.77,FeI,2.28,17.14
28,4938.81,FeI,2.88,27.64
29,4939.69,FeI,0.86,46.77
30,4966.09,FeI,3.33,19.76
31,4994.13,FeI,0.92,58.16
32,5006.12,FeI,2.83,52.59
33,5014.94,FeI,3.94,14.9
34,5049.82,FeI,2.28,53.37
35,5051.64,FeI,0.92,76.02
36,5068.77,FeI,2.94,28.07
37,5079.74,FeI,0.99,44.11
38,5083.34,FeI,0.96,64.43
39,5127.36,FeI,0.92,46.23
40,5150.84,FeI,0.99,49.29
41,5151.91,FeI,1.01,36.75
42,5166.28,FeI,0.0,66.19
43,5171.6,FeI,1.48,88.66
44,5191.45,FeI,3.04,44.54
45,5192.34,FeI,3.0,50.93
46,5216.27,FeI,1.61,61.65
47,5217.39,FeI,3.21,15.1
48,5225.53,FeI,0.11,23.94
49,5232.94,FeI,2.94,75.01
50,5247.05,FeI,0.09,17.42
51,5250.21,FeI,0.12,16.89
52,5263.31,FeI,3.27,17.77
53,5266.56,FeI,3.0,55.06
54,5281.79,FeI,3.04,31.22
55,5283.62,FeI,3.24,36.49
56,5302.3,FeI,3.28,24.29
57,5307.36,FeI,1.61,18.35
58,5324.18,FeI,3.21,54.81
59,5332.9,FeI,1.56,25.84
60,5364.87,FeI,4.45,14.03
61,5367.47,FeI,4.42,16.71
62,5369.96,FeI,4.37,20.55
63,5371.49,FeI,0.96,126.53
64,5393.17,FeI,3.24,25.4
65,5397.13,FeI,0.92,116.08
66,5405.77,FeI,0.99,117.01
67,5410.91,FeI,4.47,13.21
68,5415.2,FeI,4.39,23.08
69,5429.7,FeI,0.96,119.71
70,5569.62,FeI,3.42,25.42
71,5572.84,FeI,3.4,36.08
72,5586.76,FeI,3.37,46.08
73,5615.64,FeI,3.33,53.12
74,5624.54,FeI,3.42,18.07
75,6065.48,FeI,2.61,28.41
76,6219.28,FeI,2.2,15.15
77,6230.72,FeI,2.56,46.47
78,6252.56,FeI,2.4,33.87
79,6301.5,FeI,3.65,23.23
80,6335.33,FeI,2.2,22.27
81,6393.6,FeI,2.43,40.1
82,6411.65,FeI,3.65,14.44
83,6421.35,FeI,2.28,28.17
84,6430.85,FeI,2.18,35.95
85,6494.98,FeI,2.4,57.34
86,6592.91,FeI,2.73,24.03
87,6677.99,FeI,2.69,32.59
88,4178.862,FeII,2.58,42.47
89,4491.405,FeII,2.86,22.43
90,4508.288,FeII,2.86,39.46
91,4520.224,FeII,2.81,31.11
92,4541.524,FeII,2.86,14.44
93,4576.34,FeII,2.84,15.02
94,4923.927,FeII,2.89,88.74
95,5234.625,FeII,3.22,30.45
96,5276.002,FeII,3.2,37.32
97,5534.847,FeII,3.25,10.26
