,obs_wavelength,element,obs_ep,obs_ew
0,4132.9,FeI,2.84,23.06
1,4134.68,FeI,2.83,32.92
2,4147.67,FeI,1.48,42.92
3,4157.78,FeI,3.42,23.55
4,4184.89,FeI,2.83,23.18
5,4187.04,FeI,2.45,62.85
6,4187.8,FeI,2.42,68.91
7,4191.43,FeI,2.47,51.51
8,4202.03,FeI,1.48,99.08
9,4216.18,FeI,0.0,77.96
10,4222.21,FeI,2.45,45.14
11,4238.81,FeI,3.4,28.03
12,4260.47,FeI,2.4,92.69
13,4375.93,FeI,0.0,88.36
14,4427.31,FeI,0.05,92.86
15,4430.61,FeI,2.22,26.26
16,4447.72,FeI,2.22,40.67
17,4461.65,FeI,0.09,79.61
18,4489.74,FeI,0.12,38.04
19,4494.56,FeI,2.2,52.97
20,4602.94,FeI,1.48,47.09
21,4647.43,FeI,2.95,11.9
22,4871.32,FeI,2.87,52.01
23,4872.14,FeI,2.88,41.09
24,4890.76,FeI,2.88,49.68
25,4891.49,FeI,2.85,62.5
26,4903.31,FeI,2.88,26.88
27,4918.99,FeI,2.87,51.17
28,4924.77,FeI,2.28,11.56
29,4938.81,FeI,2.88,18.71
30,4939.69,FeI,0.86,27.08
31,4966.09,FeI,3.33,13.73
32,4994.13,FeI,0.92,38.47
33,5006.12,FeI,2.83,40.74
34,5049.82,FeI,2.28,40.06
35,5051.64,FeI,0.92,56.3
36,5068.77,FeI,2.94,19.2
37,5079.74,FeI,0.99,26.56
38,5083.34,FeI,0.96,42.53
39,5127.36,FeI,0.92,29.31
40,5150.84,FeI,0.99,30.41
41,5151.91,FeI,1.01,20.92
42,5166.28,FeI,0.0,40.61
43,5171.6,FeI,1.48,69.65
44,5191.45,FeI,3.04,32.83
45,5192.34,FeI,3.0,41.46
46,5194.94,FeI,1.56,52.28
47,5225.53,FeI,0.11,11.36
48,5232.94,FeI,2.94,62.38
49,5247.05,FeI,0.09,8.55
50,5263.31,FeI,3.27,11.92
51,5266.56,FeI,3.0,43.09
52,5281.79,FeI,3.04,21.05
53,5283.62,FeI,3.24,24.87
54,5283.62,FeI,3.24,26.7
55,5302.3,FeI,3.28,15.53
56,5307.36,FeI,1.61,11.59
57,5324.18,FeI,3.21,43.71
58,5332.9,FeI,1.56,15.27
59,5339.93,FeI,3.27,20.57
60,5369.96,FeI,4.37,14.0
61,5371.49,FeI,0.96,107.06
62,5383.37,FeI,4.31,21.27
63,5393.17,FeI,3.24,17.4
64,5397.13,FeI,0.92,97.77
65,5405.77,FeI,0.99,98.71
66,5415.2,FeI,4.39,17.38
67,5429.7,FeI,0.96,99.78
68,5434.52,FeI,1.01,85.24
69,5569.62,FeI,3.42,17.78
70,5572.84,FeI,3.4,27.64
71,5586.76,FeI,3.37,34.88
72,5615.64,FeI,3.33,42.74
73,5624.54,FeI,3.42,12.51
74,6136.61,FeI,2.45,32.11
75,6137.69,FeI,2.59,27.09
76,6191.56,FeI,2.43,26.59
77,6230.72,FeI,2.56,32.68
78,6252.56,FeI,2.4,23.15
79,6421.35,FeI,2.28,17.77
80,6430.85,FeI,2.18,21.94
81,6494.98,FeI,2.4,42.1
82,6592.91,FeI,2.73,16.54
83,6677.99,FeI,2.69,22.27
84,4508.288,FeII,2.86,27.61
85,4520.224,FeII,2.81,19.99
86,4541.524,FeII,2.86,9.36
87,4923.927,FeII,2.89,75.32
88,5197.577,FeII,3.23,18.31
89,5234.625,FeII,3.22,21.12
90,5276.002,FeII,3.2,26.45
