,obs_wavelength,element,obs_ep,obs_ew
0,4184.89,FeI,2.83,80.52
1,4602.0,FeI,1.61,44.96
2,4800.65,FeI,4.14,21.12
3,4924.77,FeI,2.28,61.22
4,4962.57,FeI,4.18,17.04
5,4994.13,FeI,0.92,79.5
6,5044.21,FeI,2.85,40.02
7,5068.77,FeI,2.94,83.12
8,5127.36,FeI,0.92,72.28
9,5217.39,FeI,3.21,72.68
10,5225.53,FeI,0.11,49.5
11,5253.46,FeI,3.28,38.5
12,5307.36,FeI,1.61,56.57
13,5501.47,FeI,0.96,82.79
14,5506.78,FeI,0.99,92.82
15,5618.63,FeI,4.21,15.14
16,5662.52,FeI,4.18,50.13
17,5701.55,FeI,2.56,48.44
18,5753.12,FeI,4.26,36.17
19,5775.08,FeI,4.22,19.12
20,5816.37,FeI,4.55,25.32
21,6082.71,FeI,2.22,10.82
22,6137.69,FeI,2.59,92.34
23,6151.62,FeI,2.18,19.31
24,6165.36,FeI,4.14,11.64
25,6173.34,FeI,2.22,35.6
26,6200.31,FeI,2.61,37.79
27,6219.28,FeI,2.2,59.5
28,6230.72,FeI,2.56,103.17
29,6246.32,FeI,3.6,73.61
30,6252.56,FeI,2.4,83.73
31,6265.13,FeI,2.18,55.53
32,6297.79,FeI,2.22,41.19
33,6322.69,FeI,2.59,39.42
34,6335.33,FeI,2.2,68.39
35,6344.15,FeI,2.43,24.97
36,6355.03,FeI,2.84,31.5
37,6358.7,FeI,0.86,40.24
38,6393.6,FeI,2.43,92.93
39,6430.85,FeI,2.18,80.09
40,6481.87,FeI,2.28,30.84
41,6498.94,FeI,0.96,21.17
42,6592.91,FeI,2.73,75.75
43,6593.87,FeI,2.43,50.42
44,6609.11,FeI,2.56,29.3
45,6677.99,FeI,2.69,88.52
46,6750.15,FeI,2.42,40.8
47,4508.288,FeII,2.86,41.2
48,4576.34,FeII,2.84,22.44
49,4582.835,FeII,2.84,13.99
50,4923.927,FeII,2.89,83.84
51,5197.577,FeII,3.23,32.55
52,5234.625,FeII,3.22,37.38
53,6247.557,FeII,3.89,12.02
