,element,obs_wavelength,obs_ep,obs_ew,abund
138,FeI,6335.33,2.2,99.5,7.35
139,FeI,6336.82,3.69,104.1,7.27
140,FeI,6393.6,2.43,125.2,7.22
141,FeI,6430.85,2.18,111.8,7.3
142,FeI,6481.87,2.28,67.8,7.61
143,FeI,6496.47,4.8,66.6,7.45
144,FeI,6498.94,0.96,49.4,7.6
145,FeI,6518.37,2.83,64.3,7.47
146,FeI,6533.93,4.56,38.5,7.55
147,FeI,6574.23,0.99,27.9,7.48
148,FeI,6593.87,2.43,87.2,7.55
149,FeI,6597.56,4.8,46.3,7.54
150,FeI,6609.11,2.56,70.1,7.62
151,FeI,6648.08,1.01,7.1,7.66
152,FeI,6699.14,4.59,8.9,7.49
153,FeI,6703.57,2.76,40.4,7.57
154,FeI,6713.74,4.8,22.3,7.55
155,FeI,6739.52,1.56,12.1,7.35
156,FeI,6750.15,2.42,76.0,7.53
157,FeI,6810.26,4.61,53.3,7.49
158,FeII,4993.36,2.81,36.6,7.41
159,FeII,5264.81,3.23,46.9,7.51
160,FeII,5325.55,3.22,43.7,7.45
161,FeII,5414.07,3.22,27.1,7.44
162,FeII,5425.26,3.2,42.1,7.45
163,FeII,5534.85,3.25,59.4,7.55
164,FeII,5991.38,3.15,33.2,7.59
165,FeII,6084.11,3.2,22.6,7.58
166,FeII,6432.68,2.89,43.3,7.49
167,FeII,6456.38,3.9,66.1,7.59
