,element,obs_wavelength,obs_ep,obs_ew,abund
0,FeI,5225.525,0.11,20.0,7.068
1,FeI,5247.049,0.087,14.3,7.069
2,FeI,5250.208,0.121,16.6,7.093
3,FeI,5326.14,3.57,8.1,7.068
4,FeI,5661.348,4.28,5.8,7.141
5,FeI,5701.545,2.56,35.4,6.912
6,FeI,5705.466,4.3,8.7,6.993
7,FeI,5778.455,2.59,3.4,7.1
8,FeI,5855.091,4.607,5.1,7.043
9,FeI,6082.708,2.223,6.2,7.129
10,FeI,6136.993,2.198,19.5,7.027
11,FeI,6151.617,2.176,10.4,7.07
12,FeI,6173.341,2.223,21.5,7.08
13,FeI,6180.203,2.73,13.4,7.003
14,FeI,6200.314,2.609,24.4,6.966
15,FeI,6219.279,2.198,42.8,7.072
16,FeI,6240.645,2.22,7.8,6.94
17,FeI,6265.131,2.176,39.2,7.103
18,FeI,6297.792,2.223,24.3,6.995
19,FeI,6322.69,2.588,27.0,6.967
20,FeI,6481.869,2.279,15.1,6.969
21,FeI,6498.937,0.958,5.9,7.036
22,FeI,6609.11,2.559,20.4,7.056
23,FeI,6750.15,2.424,26.1,7.024
24,FeI,6752.705,4.64,7.1,6.905
25,FeI,6945.203,2.424,33.3,7.054
26,FeI,5197.929,4.301,7.6,6.956
27,FeI,5223.187,3.635,5.4,7.017
28,FeI,5242.491,3.634,48.2,6.953
29,FeI,5288.528,3.695,19.7,7.005
30,FeI,5321.109,4.434,12.1,7.052
31,FeI,5365.396,3.573,39.8,7.026
32,FeI,5379.574,3.695,21.2,6.963
33,FeI,5389.479,4.415,44.2,6.92
34,FeI,5398.277,4.446,37.5,7.01
35,FeI,5401.264,4.32,5.9,7.07
36,FeI,5406.77,4.371,12.8,7.215
37,FeI,5409.133,4.371,17.7,6.927
38,FeI,5417.039,4.415,9.3,7.049
39,FeI,5441.354,4.312,7.7,7.033
40,FeI,5464.278,4.143,8.8,6.986
41,FeI,5473.9,4.154,37.6,6.908
42,FeI,5522.447,4.209,12.3,7.033
43,FeI,5546.5,4.371,17.1,6.99
44,FeI,5587.573,4.143,6.3,6.868
45,FeI,5618.631,4.209,13.7,6.945
46,FeI,5619.587,4.386,6.2,6.883
47,FeI,5636.696,3.64,4.8,7.207
48,FeI,5638.262,4.22,35.3,6.941
49,FeI,5650.02,5.099,8.6,6.979
50,FeI,5650.704,5.085,9.9,6.967
51,FeI,5652.32,4.26,6.5,7.12
52,FeI,5653.889,4.386,7.4,6.89
53,FeI,5679.025,4.652,21.4,6.959
54,FeI,5731.762,4.256,18.0,6.942
55,FeI,5752.023,4.548,16.0,6.925
56,FeI,5753.121,4.26,40.6,7.01
57,FeI,5775.08,4.22,20.2,6.982
58,FeI,5814.805,4.283,5.4,7.112
59,FeI,5852.217,4.548,11.1,7.014
60,FeI,5856.083,4.294,7.7,7.005
61,FeI,5859.578,4.548,32.5,6.975
62,FeI,5916.249,2.453,12.2,6.992
63,FeI,5927.786,4.652,11.9,6.997
64,FeI,5929.667,4.548,10.0,6.974
65,FeI,5934.653,3.929,29.1,6.898
66,FeI,5984.814,4.733,47.0,7.066
67,FeI,5987.066,4.795,27.9,6.912
68,FeI,6003.01,3.882,36.2,6.89
69,FeI,6027.05,4.076,25.8,7.0
70,FeI,6093.666,4.607,7.4,7.03
71,FeI,6094.364,4.652,5.1,7.153
72,FeI,6096.662,3.984,8.1,6.997
73,FeI,6127.909,4.143,14.2,7.006
74,FeI,6165.361,4.143,11.6,6.984
75,FeI,6187.987,3.943,11.5,6.958
76,FeI,6213.429,2.223,36.0,7.071
77,FeI,6226.73,3.883,5.5,7.019
78,FeI,6229.225,2.845,8.6,7.145
79,FeI,6330.838,4.733,8.5,7.051
80,FeI,6335.328,2.198,50.8,7.1
81,FeI,6494.98,2.404,93.2,7.033
82,FeI,6496.469,4.795,23.4,6.962
83,FeI,6703.568,2.759,7.0,7.082
84,FeI,6726.661,4.607,13.7,7.015
85,FeI,6733.151,4.638,6.0,7.042
86,FeI,6806.847,2.727,6.5,7.104
87,FeI,6810.257,4.607,13.6,6.934
88,FeI,6828.59,4.638,20.6,7.046
89,FeI,6839.831,2.559,6.1,7.189
90,FeI,6843.648,4.548,18.2,6.873
91,FeI,6855.159,4.558,27.8,6.938
92,FeI,6857.243,4.076,4.3,7.048
93,FeI,6862.492,4.558,7.3,7.062
94,FeI,6916.678,4.154,16.3,6.9
95,FeI,6999.878,4.103,13.4,6.905
96,FeII,5234.625,3.221,85.5,7.023
97,FeII,5264.812,3.23,42.6,7.039
98,FeII,5525.125,3.267,7.7,6.977
99,FeII,5325.553,3.221,36.1,7.005
100,FeII,5425.257,3.199,38.1,7.03
101,FeII,5427.826,6.724,4.9,7.148
102,FeII,5991.376,3.153,24.1,6.981
103,FeII,6084.111,3.199,15.4,7.021
104,FeII,6149.258,3.889,31.2,6.961
105,FeII,6239.953,3.889,8.4,6.947
106,FeII,6247.557,3.892,53.1,6.992
107,FeII,6456.383,3.903,66.4,7.033
