,element,obs_wavelength,obs_ep,obs_ew,abund
0,FeI,5225.525,0.11,77.5,7.613
1,FeI,5247.049,0.087,69.5,7.594
2,FeI,5250.208,0.121,70.0,7.558
3,FeI,5326.14,3.57,39.3,7.605
4,FeI,5412.798,4.44,21.7,7.583
5,FeI,5491.84,4.19,16.2,7.586
6,FeI,5661.348,4.28,26.8,7.612
7,FeI,5696.102,4.55,14.2,7.553
8,FeI,5701.545,2.56,87.8,7.558
9,FeI,5705.466,4.3,42.5,7.621
10,FeI,5778.455,2.59,25.8,7.623
11,FeI,5784.657,3.34,30.7,7.614
12,FeI,5855.091,4.607,26.4,7.596
13,FeI,5909.97,3.21,39.7,7.639
14,FeI,5956.692,0.859,58.8,7.646
15,FeI,6082.708,2.223,40.0,7.644
16,FeI,6120.244,0.91,6.8,7.666
17,FeI,6136.993,2.198,69.1,7.56
18,FeI,6151.617,2.176,55.1,7.633
19,FeI,6173.341,2.223,69.7,7.571
20,FeI,6180.203,2.73,60.0,7.605
21,FeI,6200.314,2.609,78.1,7.617
22,FeI,6219.279,2.198,93.4,7.592
23,FeI,6232.639,3.65,87.0,7.59
24,FeI,6240.645,2.22,53.6,7.621
25,FeI,6265.131,2.176,89.4,7.6
26,FeI,6271.276,3.33,25.6,7.592
27,FeI,6297.792,2.223,79.2,7.605
28,FeI,6311.5,2.832,31.9,7.64
29,FeI,6322.69,2.588,82.5,7.637
30,FeI,6481.869,2.279,71.1,7.671
31,FeI,6498.937,0.958,49.9,7.611
32,FeI,6518.365,2.83,67.4,7.773
33,FeI,6574.225,0.99,32.3,7.64
34,FeI,6593.871,2.433,89.1,7.613
35,FeI,6609.11,2.559,68.0,7.566
36,FeI,6625.021,1.01,17.3,7.6
37,FeI,6739.52,1.557,13.8,7.506
38,FeI,6750.15,2.424,80.8,7.642
39,FeI,6752.705,4.64,40.7,7.603
40,FeI,6793.252,4.08,17.1,7.674
41,FeI,6804.275,4.58,18.8,7.617
42,FeI,6837.016,4.59,17.8,7.568
43,FeI,6854.838,4.59,14.4,7.578
44,FeI,6945.203,2.424,85.5,7.599
45,FeI,6971.933,3.02,16.2,7.58
46,FeI,6978.85,2.484,82.0,7.592
47,FeI,7112.168,2.99,39.2,7.666
48,FeI,5197.929,4.301,39.9,7.605
49,FeI,5206.801,4.283,7.6,7.555
50,FeI,5223.187,3.635,34.0,7.635
51,FeI,5242.491,3.634,90.8,7.6
52,FeI,5253.023,2.279,21.8,7.601
53,FeI,5279.654,3.301,5.6,7.62
54,FeI,5285.118,4.434,33.9,7.62
55,FeI,5288.528,3.695,61.2,7.595
56,FeI,5300.412,4.593,6.5,7.608
57,FeI,5301.327,4.386,3.7,7.618
58,FeI,5320.039,3.642,22.8,7.615
59,FeI,5321.109,4.434,45.1,7.604
60,FeI,5365.396,3.573,78.0,7.529
61,FeI,5376.826,4.294,18.1,7.597
62,FeI,5379.574,3.695,63.6,7.563
63,FeI,5385.579,3.695,8.0,7.626
64,FeI,5389.479,4.415,86.3,7.539
65,FeI,5395.215,4.446,25.2,7.637
66,FeI,5398.277,4.446,77.3,7.564
67,FeI,5401.264,4.32,30.7,7.636
68,FeI,5406.77,4.371,40.5,7.615
69,FeI,5409.133,4.371,60.2,7.582
70,FeI,5417.039,4.415,38.7,7.585
71,FeI,5436.297,4.386,45.1,7.601
72,FeI,5436.587,2.279,50.5,7.675
73,FeI,5441.354,4.312,36.6,7.602
74,FeI,5443.409,4.103,4.7,7.503
75,FeI,5464.278,4.143,42.9,7.621
76,FeI,5470.092,4.446,33.0,7.66
77,FeI,5473.164,4.191,21.1,7.541
78,FeI,5473.9,4.154,83.5,7.534
79,FeI,5517.069,4.209,21.7,7.612
80,FeI,5522.447,4.209,47.6,7.597
81,FeI,5546.5,4.371,54.1,7.548
82,FeI,5549.948,3.695,13.1,7.619
83,FeI,5552.691,4.956,9.5,7.589
84,FeI,5559.638,4.988,10.8,7.596
85,FeI,5568.072,4.154,4.7,7.682
86,FeI,5568.867,3.635,10.8,7.516
87,FeI,5577.031,5.033,12.2,7.529
88,FeI,5587.573,4.143,39.7,7.573
89,FeI,5595.075,5.064,9.2,7.603
90,FeI,5608.974,4.209,13.4,7.642
91,FeI,5618.631,4.209,53.0,7.567
92,FeI,5619.587,4.386,38.8,7.605
93,FeI,5636.696,3.64,23.4,7.622
94,FeI,5638.262,4.22,82.0,7.583
95,FeI,5650.02,5.099,39.6,7.581
96,FeI,5650.704,5.085,43.5,7.627
97,FeI,5651.47,4.473,22.4,7.641
98,FeI,5652.32,4.26,31.1,7.637
99,FeI,5653.889,4.386,41.3,7.567
100,FeI,5679.025,4.652,63.0,7.586
101,FeI,5680.241,4.186,13.5,7.642
102,FeI,5731.762,4.256,63.1,7.619
103,FeI,5732.275,4.991,16.9,7.611
104,FeI,5752.023,4.548,59.1,7.616
105,FeI,5753.121,4.26,77.8,7.484
106,FeI,5760.345,3.642,25.1,7.604
107,FeI,5775.08,4.22,65.0,7.624
108,FeI,5793.913,4.22,36.9,7.566
109,FeI,5814.805,4.283,26.7,7.612
110,FeI,5827.875,3.283,13.8,7.635
111,FeI,5835.098,4.256,17.3,7.641
112,FeI,5837.7,4.294,11.5,7.603
113,FeI,5845.266,5.033,8.2,7.548
114,FeI,5849.682,3.695,9.5,7.564
115,FeI,5852.217,4.548,46.2,7.631
116,FeI,5853.149,1.485,9.0,7.577
117,FeI,5856.083,4.294,36.5,7.571
118,FeI,5858.779,4.22,15.8,7.598
119,FeI,5859.578,4.548,73.7,7.495
120,FeI,5861.107,4.283,10.9,7.634
121,FeI,5880.029,4.558,19.3,7.753
122,FeI,5881.279,4.607,22.5,7.755
123,FeI,5905.689,4.652,66.8,7.693
124,FeI,5916.249,2.453,57.8,7.579
125,FeI,5927.786,4.652,47.5,7.619
126,FeI,5929.667,4.548,43.8,7.594
127,FeI,5934.653,3.929,80.0,7.594
128,FeI,5984.814,4.733,85.2,7.543
129,FeI,5987.066,4.795,70.8,7.525
130,FeI,6003.01,3.882,85.9,7.543
131,FeI,6027.05,4.076,68.5,7.597
132,FeI,6034.033,4.312,9.6,7.6
133,FeI,6093.666,4.607,35.6,7.618
134,FeI,6094.364,4.652,23.8,7.639
135,FeI,6096.662,3.984,42.3,7.614
136,FeI,6105.152,4.548,14.1,7.595
137,FeI,6127.909,4.143,52.6,7.594
138,FeI,6165.361,4.143,49.4,7.607
139,FeI,6187.398,2.832,5.2,7.631
140,FeI,6187.987,3.943,52.7,7.61
141,FeI,6199.507,2.559,6.8,7.677
142,FeI,6213.429,2.223,89.4,7.643
143,FeI,6220.776,3.882,21.6,7.599
144,FeI,6226.73,3.883,33.5,7.619
145,FeI,6229.225,2.845,43.6,7.641
146,FeI,6330.838,4.733,38.2,7.622
147,FeI,6335.328,2.198,99.7,7.575
148,FeI,6392.538,2.279,21.7,7.642
149,FeI,6436.411,4.186,12.8,7.61
150,FeI,6496.469,4.795,68.8,7.637
151,FeI,6591.325,4.593,11.9,7.575
152,FeI,6608.024,2.279,16.9,7.501
153,FeI,6646.932,2.608,12.0,7.624
154,FeI,6703.568,2.759,40.2,7.584
155,FeI,6710.316,1.485,19.3,7.638
156,FeI,6725.353,4.103,19.9,7.592
157,FeI,6726.661,4.607,52.2,7.608
158,FeI,6732.07,4.584,9.6,7.604
159,FeI,6733.151,4.638,32.9,7.653
160,FeI,6745.09,4.58,11.5,7.643
161,FeI,6745.955,4.076,9.4,7.627
162,FeI,6801.864,1.608,2.7,7.772
