,element,obs_wavelength,obs_ep,obs_ew,abund
0,FeI,5326.14,3.57,76.0,7.53
1,FeI,5412.798,4.44,47.7,7.5
2,FeI,5491.84,4.19,44.0,7.53
3,FeI,5661.348,4.28,60.3,7.63
4,FeI,5696.102,4.55,33.9,7.44
5,FeI,5705.466,4.3,73.5,7.59
6,FeI,5778.455,2.59,81.4,7.64
7,FeI,5784.657,3.34,70.1,7.49
8,FeI,5855.091,4.607,50.6,7.5
9,FeI,5909.97,3.21,90.6,7.73
10,FeI,6082.708,2.223,100.6,7.67
11,FeI,6120.244,0.91,64.2,7.48
12,FeI,6151.617,2.176,108.5,7.45
13,FeI,6180.203,2.73,115.3,7.63
14,FeI,6240.645,2.22,107.5,7.5
15,FeI,6271.276,3.33,71.2,7.59
16,FeI,6311.5,2.832,81.2,7.55
17,FeI,6353.835,0.915,42.1,7.5
18,FeI,6518.365,2.83,107.6,7.49
19,FeI,6574.225,0.99,113.8,7.62
20,FeI,6581.207,1.48,103.7,7.83
21,FeI,6625.021,1.01,106.8,7.81
22,FeI,6667.725,4.58,35.5,7.76
23,FeI,6699.162,4.59,34.6,7.71
24,FeI,6739.52,1.557,73.4,7.33
25,FeI,6752.705,4.64,79.3,7.8
26,FeI,6793.252,4.08,42.8,7.54
27,FeI,6804.001,4.65,53.7,7.62
28,FeI,6804.275,4.58,39.5,7.49
29,FeI,6837.016,4.59,40.7,7.5
30,FeI,6854.838,4.59,29.3,7.38
31,FeI,6971.933,3.02,61.5,7.53
32,FeI,7112.168,2.99,101.8,7.84
33,FeI,7189.151,3.07,89.7,7.45
34,FeI,7401.688,4.19,73.8,7.45
35,FeII,4576.34,2.844,85.6,7.71
36,FeII,4620.521,2.828,65.8,7.48
37,FeII,5234.625,3.221,87.6,7.49
38,FeII,5264.812,3.23,50.0,7.44
39,FeII,5414.073,3.221,32.5,7.43
40,FeII,5525.125,3.267,25.6,7.7
41,FeII,6432.68,2.891,47.4,7.49
42,FeII,6516.08,2.891,68.3,7.69
43,FeI,4432.566,3.573,87.0,7.54
44,FeI,4551.649,3.943,70.6,7.7
45,FeI,4574.215,3.211,71.7,7.25
46,FeI,4598.118,3.283,111.4,7.39
47,FeI,4607.092,3.415,25.2,7.57
48,FeI,4631.486,4.548,34.2,7.49
49,FeI,4635.846,2.845,90.2,7.35
50,FeI,4661.534,4.558,59.9,7.36
51,FeI,4690.136,3.686,90.7,7.43
52,FeI,4741.529,2.832,118.3,7.53
53,FeI,4780.811,3.251,39.2,7.39
54,FeI,4785.957,4.143,52.2,7.32
55,FeI,4790.746,3.251,36.7,7.35
56,FeI,4807.708,3.368,88.9,7.49
57,FeI,4808.147,3.251,67.1,7.42
58,FeI,4813.116,3.274,74.5,7.72
59,FeI,4835.869,4.103,92.6,7.76
60,FeI,4882.144,3.417,115.0,7.61
61,FeI,4907.733,3.43,104.6,7.64
62,FeI,4950.104,3.417,113.1,7.51
63,FeI,4961.915,3.634,71.3,7.64
64,FeI,4962.565,4.178,80.9,7.38
65,FeI,4969.916,4.217,108.1,7.53
66,FeI,5197.929,4.301,68.8,7.54
67,FeI,5206.801,4.283,22.5,7.41
68,FeI,5223.187,3.635,67.8,7.49
69,FeI,5253.023,2.279,71.7,7.44
70,FeI,5279.654,3.301,30.8,7.57
71,FeI,5285.118,4.434,54.4,7.39
72,FeI,5288.528,3.695,89.9,7.42
73,FeI,5300.412,4.593,19.6,7.53
74,FeI,5301.327,4.386,8.6,7.32
75,FeI,5308.707,4.256,24.9,7.4
76,FeI,5320.039,3.642,61.0,7.57
77,FeI,5321.109,4.434,70.7,7.5
78,FeI,5365.396,3.573,106.1,7.35
79,FeI,5376.826,4.294,36.5,7.34
80,FeI,5379.574,3.695,100.7,7.6
81,FeI,5385.579,3.695,28.9,7.47
82,FeI,5389.479,4.415,104.3,7.34
83,FeI,5395.215,4.446,53.8,7.6
84,FeI,5398.277,4.446,92.4,7.3
85,FeI,5406.77,4.371,67.8,7.54
86,FeI,5409.133,4.371,95.1,7.72
87,FeI,5417.039,4.415,66.3,7.51
88,FeI,5436.297,4.386,67.4,7.4
89,FeI,5441.354,4.312,66.9,7.56
90,FeI,5443.409,4.103,14.7,7.3
91,FeI,5464.278,4.143,73.7,7.56
92,FeI,5470.092,4.446,62.3,7.63
93,FeI,5473.164,4.191,52.4,7.51
94,FeI,5473.9,4.154,99.7,7.22
95,FeI,5517.069,4.209,54.7,7.62
96,FeI,5522.447,4.209,73.5,7.45
97,FeI,5546.5,4.371,90.2,7.68
98,FeI,5549.948,3.695,42.0,7.5
99,FeI,5552.691,4.956,22.9,7.51
100,FeI,5559.638,4.988,28.6,7.61
101,FeI,5568.072,4.154,17.9,7.6
102,FeI,5568.867,3.635,35.6,7.34
103,FeI,5577.031,5.033,27.4,7.46
104,FeI,5587.573,4.143,65.7,7.39
105,FeI,5595.075,5.064,23.0,7.57
106,FeI,5608.974,4.209,44.7,7.71
107,FeI,5618.631,4.209,74.8,7.33
108,FeI,5619.587,4.386,72.9,7.67
109,FeI,5636.696,3.64,54.6,7.43
110,FeI,5650.02,5.099,58.3,7.51
111,FeI,5650.704,5.085,67.4,7.61
112,FeI,5651.47,4.473,45.3,7.5
113,FeI,5652.32,4.26,58.3,7.51
114,FeI,5653.889,4.386,66.4,7.44
115,FeI,5672.267,4.584,9.4,7.72
116,FeI,5679.025,4.652,81.3,7.41
117,FeI,5680.241,4.186,41.7,7.63
118,FeI,5731.762,4.256,86.8,7.45
119,FeI,5732.275,4.991,34.7,7.53
120,FeI,5752.023,4.548,74.6,7.33
121,FeI,5753.121,4.26,93.8,7.18
122,FeI,5760.345,3.642,60.7,7.49
123,FeI,5775.08,4.22,89.7,7.47
124,FeI,5793.913,4.22,68.8,7.52
125,FeI,5814.805,4.283,55.5,7.52
126,FeI,5827.875,3.283,53.0,7.6
127,FeI,5835.098,4.256,38.9,7.45
128,FeI,5837.7,4.294,33.1,7.52
129,FeI,5845.266,5.033,21.7,7.53
130,FeI,5849.682,3.695,36.9,7.5
131,FeI,5853.149,1.485,63.3,7.43
132,FeI,5856.083,4.294,69.6,7.58
133,FeI,5858.779,4.22,41.6,7.51
