,element,obs_wavelength,obs_ep,obs_ew,abund
0,FeI,5225.525,0.11,87.2,7.429
1,FeI,5247.049,0.087,73.7,7.303
2,FeI,5250.208,0.121,74.5,7.273
3,FeI,5326.14,3.57,35.1,7.326
4,FeI,5412.798,4.44,19.5,7.383
5,FeI,5491.84,4.19,13.2,7.33
6,FeI,5661.348,4.28,22.2,7.347
7,FeI,5696.102,4.55,12.3,7.349
8,FeI,5701.545,2.56,90.8,7.312
9,FeI,5705.466,4.3,38.9,7.386
10,FeI,5778.455,2.59,25.7,7.397
11,FeI,5784.657,3.34,25.5,7.3
12,FeI,5855.091,4.607,23.1,7.38
13,FeI,5956.692,0.859,65.6,7.452
14,FeI,6082.708,2.223,40.8,7.41
15,FeI,6120.244,0.91,7.7,7.427
16,FeI,6136.993,2.198,69.2,7.279
17,FeI,6151.617,2.176,56.9,7.402
18,FeI,6173.341,2.223,75.6,7.4
19,FeI,6180.203,2.73,58.8,7.334
20,FeI,6200.314,2.609,77.9,7.332
21,FeI,6240.645,2.22,54.3,7.373
22,FeI,6265.131,2.176,97.1,7.415
23,FeI,6271.276,3.33,34.9,7.607
24,FeI,6311.5,2.832,30.8,7.401
25,FeI,6322.69,2.588,81.7,7.334
26,FeI,6353.835,0.915,3.2,7.56
27,FeI,6481.869,2.279,69.1,7.353
28,FeI,6498.937,0.958,54.3,7.379
29,FeI,6581.207,1.48,20.2,7.334
30,FeI,6609.11,2.559,74.9,7.435
31,FeI,6625.021,1.01,19.8,7.38
32,FeI,6667.725,4.58,9.3,7.475
33,FeI,6699.162,4.59,8.8,7.413
34,FeI,6739.52,1.557,13.9,7.242
35,FeI,6750.15,2.424,80.9,7.354
36,FeI,6752.705,4.64,35.8,7.362
37,FeI,6793.252,4.08,13.4,7.394
38,FeI,6804.001,4.65,23.7,7.435
39,FeI,6804.275,4.58,14.4,7.343
40,FeI,6837.016,4.59,18.2,7.454
41,FeI,6854.838,4.59,12.2,7.366
42,FeI,6945.203,2.424,90.6,7.393
43,FeI,6971.933,3.02,18.7,7.46
44,FeI,5197.929,4.301,36.5,7.377
45,FeI,5206.801,4.283,5.9,7.296
46,FeI,5223.187,3.635,31.9,7.407
47,FeI,5242.491,3.634,93.4,7.369
48,FeI,5253.023,2.279,22.4,7.38
49,FeI,5285.118,4.434,26.4,7.299
50,FeI,5288.528,3.695,58.2,7.318
51,FeI,5300.412,4.593,4.3,7.29
52,FeI,5308.707,4.256,5.6,7.206
53,FeI,5320.039,3.642,22.9,7.443
54,FeI,5321.109,4.434,42.4,7.391
55,FeI,5365.396,3.573,74.5,7.202
56,FeI,5376.826,4.294,14.4,7.33
57,FeI,5379.574,3.695,62.4,7.321
